epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
1.0,18,1,4,0,5,2,24,0,11,51,0,134,0,7,9,0,24,0,62,0,0,0,17,0,0,34,52,21,0,0,11,26,0,0,0,0,6,8,53,15,0,0,14,0,57,3,0,0,0,0,0,0,0,0,86,60,32,20,16,58,21,5,0,23,0,15,19,0,0,0,0,5,26,95,25,8,3,0,30,19,0,0,4,21,0,28,48,0,12,0,0,0,0,15,0,76,0,0,0,0,0,8,0,0,76,67,0,0,7,0,0,0,0,17,0,19,0,7,4,0,33,0,3,0,27,0,0,0,0,0,0,0,0,0,0,22,37,5,12,0,0,62,7,0,0,42,25,10,2,0,0,0,0,11,0,4,29,0,0,4,0,0,0,2,0,0,0,0,14,1,31,27,3,0,0,0
1.0,18,2,0,0,17,0,0,0,35,7,0,97,10,1,0,0,0,23,20,2,17,0,1,3,0,0,19,0,73,3,0,0,0,0,0,67,0,4,36,0,0,0,38,39,48,62,27,0,18,0,0,0,57,12,0,36,13,0,6,0,0,0,0,47,0,14,13,17,29,0,13,5,0,22,52,0,0,0,0,0,0,60,13,0,0,57,0,15,0,8,0,25,1,9,0,5,20,0,0,11,5,9,0,0,15,32,10,2,10,38,0,1,40,0,0,2,7,0,21,9,3,11,0,15,0,1,4,0,0,3,6,0,17,0,11,2,7,0,0,23,4,0,0,0,15,0,0,0,41,20,16,0,13,55,0,1,50,0,0,11,18,3,19,0,42,0,8,1,14,3,19,0,0,0,6,0
1.0,18,3,0,0,20,0,8,1,0,0,0,89,0,64,17,0,36,0,0,8,27,73,0,46,38,0,0,0,11,3,24,0,18,0,52,0,0,0,0,0,0,10,34,0,3,16,11,5,7,0,12,11,0,5,0,2,0,33,42,17,25,21,3,3,34,35,0,0,6,36,0,40,35,0,11,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,22,6,0,8,4,23,43,38,41,0,0,0,53,45,5,0,0,0,6,19,16,43,32,0,42,0,0,0,19,0,0,104,12,9,4,0,77,50,0,0,43,10,27,0,6,7,17,0,17,0,0,11,0,19,122,0,0,0,0,26,0,0,0,0,27,0,0,0,0,31,44,45,0,0,0,13,0,26,69,0,0,0,52,17,0
1.0,18,4,0,4,12,0,0,2,0,0,31,116,0,0,0,3,0,0,0,0,74,0,0,0,13,12,0,2,0,10,0,0,9,0,0,106,0,5,58,0,22,10,9,19,15,0,0,4,2,0,18,15,6,0,14,1,5,35,0,8,0,85,0,0,38,0,0,0,13,38,0,1,0,55,0,2,21,7,1,41,9,95,24,0,0,10,29,63,0,4,4,7,0,0,35,31,10,0,17,3,10,0,0,0,19,0,0,1,11,0,0,11,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,18,22,0,36,52,44,25,13,33,9,69,0,0,1,0,0,0,19,0,0,25,13,0,5,27,25,0,9,0,0,0,6,39,0,0,31,0,0,0,17,27,30,0,15,0,0,14,11,0
1.0,18,5,20,9,0,5,0,0,12,0,0,118,0,0,0,0,0,0,99,0,23,0,37,0,8,0,8,0,46,44,46,0,0,4,41,10,0,0,4,0,0,0,42,0,0,11,0,23,0,0,0,0,0,24,0,0,0,27,0,11,0,0,0,3,0,0,0,0,9,26,1,43,21,6,3,26,5,0,6,0,6,4,30,3,0,83,55,0,0,0,0,0,21,0,0,13,0,2,91,18,0,61,14,44,6,26,43,0,0,0,0,50,39,0,0,32,0,69,16,6,0,14,0,0,9,6,0,12,0,143,0,7,0,15,23,20,7,0,2,0,12,0,35,2,14,0,34,0,0,0,27,0,0,8,0,10,5,0,0,0,0,11,0,39,31,2,0,0,23,0,6,9,82,51,8,0
1.0,18,6,0,5,0,0,13,0,26,0,9,119,0,0,50,0,8,0,14,0,0,0,0,0,10,0,1,0,26,0,0,0,24,8,14,3,23,10,16,58,0,0,3,0,26,58,0,73,22,44,0,44,11,0,0,0,34,0,0,0,48,52,1,75,0,0,44,0,0,0,0,0,0,5,54,14,0,1,0,0,0,0,1,59,0,0,0,0,5,3,0,0,0,0,0,0,0,26,0,16,0,84,24,0,48,2,12,14,0,9,0,19,1,24,6,4,0,0,0,0,6,0,0,12,36,4,17,9,56,22,36,0,11,18,49,0,0,18,16,34,0,13,0,0,20,0,9,0,18,36,0,0,0,37,1,9,37,0,0,0,0,11,2,0,69,0,46,3,0,11,57,0,16,10,81,0
1.0,18,7,12,0,0,0,38,24,55,12,10,117,13,10,0,3,0,21,11,0,0,12,0,20,0,35,0,26,1,0,35,9,29,0,0,34,42,12,0,8,0,8,44,0,6,103,0,3,0,0,0,0,16,7,30,0,11,0,1,5,0,6,0,12,0,12,3,28,0,17,11,13,0,0,8,0,0,37,0,38,20,0,0,8,0,12,18,18,11,0,0,3,0,0,0,81,7,42,0,0,19,8,0,0,40,30,0,0,14,0,0,18,0,7,0,32,0,0,0,20,12,0,0,24,0,0,0,0,17,1,0,4,0,28,0,0,0,0,0,36,32,1,51,8,0,0,71,19,0,0,15,1,0,0,0,0,4,11,0,27,0,0,14,0,7,0,30,0,0,8,0,0,0,0,28,6
1.0,18,8,34,20,15,3,2,6,5,10,0,139,30,6,7,0,0,0,0,0,0,0,1,18,38,0,0,0,14,19,18,0,0,0,65,0,0,0,0,10,0,0,21,0,35,0,0,16,0,8,27,0,0,12,0,0,0,4,0,15,22,0,8,0,0,12,8,0,0,1,0,0,0,0,0,0,40,0,0,0,0,5,0,0,18,23,0,3,6,3,7,0,0,0,19,0,13,0,0,20,29,0,2,41,0,0,0,5,0,0,0,4,0,0,0,12,0,0,4,41,0,0,0,0,0,8,22,10,41,2,22,14,27,0,9,2,43,18,15,9,3,0,0,40,5,0,17,33,12,0,9,12,3,18,12,20,21,21,0,24,0,9,26,12,2,79,5,0,3,0,0,0,0,28,0,1
1.0,18,9,15,0,1,2,0,1,0,28,0,76,17,0,60,66,0,0,0,15,13,0,8,11,0,0,0,0,0,0,53,0,32,0,0,0,24,0,0,0,0,12,0,19,70,63,0,17,0,2,0,0,7,11,37,42,3,15,25,6,0,18,0,11,9,0,12,17,2,0,53,0,0,38,20,0,27,0,0,0,19,51,0,0,28,0,48,0,54,0,0,0,0,0,0,0,3,0,15,0,3,7,0,0,15,60,0,0,2,17,57,8,2,12,11,30,0,30,0,29,51,30,4,0,0,43,6,26,49,0,0,0,5,0,0,4,12,0,13,8,29,5,0,5,0,20,0,35,0,23,0,25,0,0,13,17,0,0,0,25,0,20,21,0,0,0,0,0,0,0,9,29,15,1,6,0
1.0,18,10,10,6,0,20,0,80,23,0,28,104,8,25,28,0,34,59,0,50,12,2,0,0,3,4,4,0,0,0,35,8,0,11,6,0,0,3,76,0,0,0,0,21,27,40,16,0,0,45,0,15,28,11,10,62,0,6,8,38,11,0,0,13,9,0,6,54,11,0,16,19,0,0,0,0,23,0,22,16,12,22,0,9,42,0,13,0,1,0,0,0,0,0,20,0,16,0,31,0,0,85,48,6,0,44,12,0,0,30,17,0,0,0,0,46,45,0,0,0,23,0,0,12,19,11,11,0,3,0,0,0,31,0,27,5,0,0,0,0,39,0,0,0,0,10,66,11,18,1,27,0,0,0,0,20,0,6,7,11,0,7,31,0,44,17,0,19,0,7,20,0,0,0,14,24
1.0,18,11,13,0,32,5,5,11,0,3,45,98,7,0,28,0,1,19,0,49,0,0,13,28,0,9,0,0,0,1,18,31,14,4,0,17,14,20,30,0,7,0,0,0,25,55,9,0,6,11,0,0,10,2,3,21,0,3,0,0,8,0,0,11,0,0,0,0,8,5,0,17,0,37,0,0,0,3,0,0,25,0,14,46,28,1,39,0,0,30,46,6,0,0,0,0,8,21,24,0,27,0,25,0,0,0,0,1,91,0,47,9,0,0,0,0,28,0,8,11,3,10,0,0,0,0,0,0,7,0,0,67,6,9,46,7,10,0,11,2,1,0,0,7,0,34,1,6,0,0,51,0,22,0,6,20,0,14,40,5,33,31,47,8,0,36,40,44,0,0,0,1,46,0,0,0
1.0,18,12,0,0,13,0,0,0,12,0,0,85,0,0,0,0,0,2,9,0,0,0,23,13,23,76,0,0,0,4,0,0,14,18,0,0,82,0,45,0,0,0,0,19,68,63,0,0,29,0,62,42,0,0,0,0,0,17,0,0,0,60,6,0,0,0,33,0,11,21,15,13,0,0,115,16,1,0,18,19,9,0,3,33,23,0,0,0,33,0,7,0,64,0,0,0,12,1,24,11,0,0,3,0,0,18,8,0,19,0,3,0,0,0,0,0,0,7,0,0,5,0,5,2,0,0,14,0,91,0,0,0,0,0,0,0,13,0,28,29,1,19,119,25,0,0,0,0,65,18,16,2,13,1,0,15,0,0,0,3,0,0,8,8,0,0,0,3,0,58,0,0,13,16,0,35
1.0,19,1,6,0,0,52,9,19,12,66,4,0,0,0,0,3,0,2,14,0,0,0,20,0,3,0,0,0,1,11,0,8,23,0,2,18,0,10,0,0,11,33,13,3,0,0,0,0,1,11,0,0,38,0,4,0,2,83,7,14,0,0,2,15,22,0,56,19,4,0,0,4,9,0,0,5,35,8,2,0,36,19,3,0,0,0,0,0,13,0,26,18,0,0,55,0,0,0,13,0,13,0,0,8,14,0,0,3,0,13,27,6,0,0,31,1,19,0,43,0,8,18,0,46,9,0,21,17,10,0,26,0,0,6,0,0,57,0,9,0,0,0,2,0,9,24,0,0,50,0,0,16,43,0,0,8,59,36,10,0,0,21,0,33,0,19,34,0,9,36,0,2,4,0,0,47
1.0,19,2,0,39,0,0,0,0,0,0,0,10,0,0,0,0,120,20,12,0,0,0,0,23,0,0,8,18,0,0,22,10,13,0,0,23,29,9,0,10,8,0,0,18,1,23,0,0,0,62,0,0,0,14,0,0,3,0,0,15,2,0,27,0,22,65,0,44,0,27,0,0,0,56,0,0,20,11,0,2,2,28,0,46,0,0,61,12,10,0,0,2,6,0,0,0,0,0,11,0,0,0,10,68,10,0,0,5,13,16,13,0,0,7,4,0,21,13,0,0,21,23,0,0,0,48,6,18,15,9,21,33,45,3,0,0,71,20,0,0,91,5,12,30,0,0,0,11,0,24,18,12,0,53,0,25,0,14,42,0,0,0,12,0,0,0,0,8,39,14,27,7,0,35,31,6
1.0,19,3,0,2,0,30,0,10,0,0,8,2,4,21,38,5,24,7,0,27,11,0,17,26,0,0,0,0,0,0,39,113,0,40,4,0,0,0,5,2,26,22,0,0,0,45,1,0,20,69,0,37,0,0,44,0,0,6,49,23,0,0,41,0,4,0,1,23,0,0,9,7,0,6,12,17,5,0,19,0,0,6,0,0,24,0,0,0,0,10,0,0,3,0,0,16,0,0,0,1,52,11,0,0,22,22,0,0,22,27,2,9,51,0,0,14,26,15,15,0,0,0,26,0,0,13,0,19,62,9,0,0,22,0,37,0,0,3,29,1,13,0,13,5,76,3,0,9,0,7,0,0,0,36,0,0,10,0,0,0,0,0,70,4,11,2,11,59,24,1,0,1,39,12,1,0
1.0,19,4,6,0,14,19,54,0,0,1,0,19,87,0,31,39,0,11,9,28,0,50,2,3,0,16,2,56,2,0,0,0,0,0,0,7,2,0,4,11,19,0,28,5,0,48,0,33,0,41,0,0,38,0,0,0,11,0,31,0,0,0,0,20,0,0,0,0,15,0,0,0,0,0,12,5,0,0,0,5,20,12,17,0,0,15,0,1,0,0,65,15,0,0,18,60,0,0,51,15,18,7,10,12,11,0,63,0,15,18,0,0,9,0,0,17,5,0,0,0,0,57,0,11,0,11,37,0,5,0,0,21,0,10,32,0,15,0,0,0,0,15,34,0,0,18,48,9,34,0,0,2,0,0,57,16,26,27,7,15,0,0,0,0,2,0,0,0,9,44,0,19,0,0,18,3
1.0,19,5,8,4,0,0,0,38,1,0,61,7,26,13,0,0,0,25,0,0,43,0,0,42,3,0,43,23,3,0,0,0,21,0,12,7,1,18,17,0,1,0,59,108,0,0,1,0,0,0,2,0,24,0,0,0,10,15,0,25,0,0,0,0,0,0,30,29,11,4,25,0,0,0,2,0,8,6,0,0,0,5,5,5,0,0,0,0,0,0,2,8,101,0,42,0,1,10,42,5,13,16,5,11,14,0,9,6,0,0,57,0,38,29,4,9,0,0,6,3,1,0,0,0,15,0,9,34,0,0,50,0,29,0,22,0,4,0,0,0,4,0,7,49,30,1,11,0,17,4,20,9,0,0,13,0,0,0,0,0,0,0,4,0,77,3,0,97,16,0,0,1,0,15,15,28
1.0,19,6,0,0,35,22,14,7,20,0,82,0,4,1,0,0,0,0,28,0,0,18,0,10,12,0,0,31,0,0,55,0,0,1,10,0,5,0,15,0,52,40,0,80,2,0,12,0,12,0,10,30,14,13,22,0,9,0,0,0,0,0,0,76,0,0,0,65,11,12,0,1,0,15,25,0,29,9,19,0,4,8,0,0,41,19,2,0,4,0,0,10,8,17,13,10,0,0,1,10,1,26,0,0,19,29,0,0,0,0,0,13,0,54,0,0,0,36,0,0,0,6,4,0,1,2,0,3,0,0,73,12,0,0,0,10,13,0,3,0,0,46,23,14,24,0,16,62,10,26,0,12,4,4,0,74,0,0,0,0,1,52,37,0,0,6,5,13,0,7,0,0,50,0,0,22
1.0,19,7,0,6,0,28,39,0,25,11,2,0,26,0,0,65,0,0,10,0,1,9,14,0,0,3,0,8,0,0,0,14,0,43,102,0,25,45,0,0,0,23,0,29,39,10,0,1,0,0,0,10,12,0,0,0,15,19,2,13,1,18,0,0,12,18,0,0,25,14,0,0,9,0,0,0,2,27,27,6,20,21,0,33,12,0,18,15,2,16,5,0,0,0,35,26,0,1,0,18,0,0,10,4,0,0,27,1,50,0,10,47,0,0,0,0,27,38,22,0,0,100,61,0,25,0,0,0,7,2,0,21,48,0,0,0,0,15,23,0,32,23,0,13,29,0,0,18,10,1,0,9,24,78,0,4,4,0,0,0,23,0,0,14,3,33,0,36,0,28,0,0,0,31,5,0
1.0,19,8,17,0,30,0,0,5,14,2,36,0,0,0,8,2,11,0,0,27,12,38,0,22,26,10,0,0,22,0,0,5,35,77,0,3,0,0,52,0,0,4,0,35,0,0,0,0,0,7,22,0,0,0,0,0,0,0,39,29,44,0,0,0,0,0,0,14,15,0,0,0,0,0,1,13,0,0,0,12,29,0,0,52,62,0,55,0,29,11,0,0,0,0,0,0,5,29,19,0,0,0,36,21,20,0,13,3,0,50,10,25,0,0,1,3,21,0,0,39,0,12,10,0,3,16,18,5,12,0,64,0,0,0,26,0,2,4,34,0,10,0,0,26,13,1,0,15,58,0,0,10,0,71,0,9,0,0,0,13,21,0,0,40,8,24,62,0,72,39,0,0,0,43,7,47
1.0,19,9,0,0,5,0,15,2,10,41,0,0,0,0,0,7,1,0,0,0,1,10,58,0,0,0,17,12,19,0,26,0,0,8,0,1,0,46,48,0,18,0,1,64,37,29,0,19,26,23,47,41,0,0,0,0,0,0,8,0,5,0,7,53,0,0,41,0,0,0,30,11,5,39,0,34,28,0,23,0,0,0,0,36,0,0,46,29,49,23,0,0,23,6,0,0,0,15,5,55,25,0,25,35,0,0,0,7,28,0,19,0,0,18,0,3,0,0,25,0,9,5,10,0,34,0,9,15,0,26,0,92,0,0,0,0,23,23,10,0,68,0,0,19,0,18,0,2,0,38,6,0,0,30,0,42,0,0,0,0,17,0,0,48,0,9,4,14,0,0,0,0,46,0,0,0
1.0,19,10,5,10,0,9,4,0,0,8,3,0,0,21,8,34,0,0,0,0,5,38,0,2,10,37,29,0,0,0,0,0,36,0,4,8,0,0,12,0,0,9,0,6,12,7,0,0,1,0,0,0,38,20,16,0,0,2,46,6,6,0,0,34,43,0,4,11,24,0,0,0,24,5,7,0,0,18,24,0,15,17,7,26,0,7,11,0,16,19,0,0,0,0,0,0,2,0,0,0,28,24,28,0,0,0,22,2,27,0,10,11,4,0,62,0,0,0,11,19,0,0,26,0,0,0,29,28,34,0,41,0,0,0,0,23,0,0,4,64,0,13,14,0,0,40,0,0,0,0,0,44,0,0,0,0,8,0,0,45,0,0,13,0,50,0,26,0,35,9,17,0,0,0,8,0
1.0,19,11,2,0,0,0,30,0,9,23,41,6,0,0,25,0,8,61,40,8,10,0,0,0,31,0,55,28,0,21,0,37,0,84,0,0,24,2,19,8,0,6,0,0,0,26,0,21,0,44,2,0,0,1,0,19,0,0,25,13,0,10,3,19,0,0,0,0,0,33,0,0,0,0,0,0,20,0,14,0,16,0,0,0,0,1,27,25,0,1,0,44,0,0,0,6,0,0,2,1,15,30,2,16,0,0,0,41,0,0,57,19,62,0,0,16,0,0,0,25,16,0,0,0,0,0,15,3,0,15,0,0,0,0,15,69,41,16,0,0,0,46,0,0,0,19,0,7,3,5,0,23,0,23,5,6,0,26,0,5,17,0,0,0,0,0,14,28,0,8,0,0,0,0,0,0
1.0,19,12,0,0,27,0,0,3,0,38,91,0,24,0,31,28,0,69,12,67,0,0,0,0,5,4,13,25,15,53,0,0,0,0,11,12,0,2,0,4,24,0,0,5,0,13,0,3,0,0,15,0,0,0,5,0,2,0,0,14,0,0,7,0,0,0,12,0,12,0,4,0,1,9,4,29,8,0,0,0,0,18,0,49,0,0,0,0,12,0,0,12,22,0,0,19,10,9,38,12,0,0,0,0,3,19,0,15,0,0,0,0,0,0,0,17,0,0,12,0,21,6,0,0,0,15,0,0,11,0,40,22,0,0,12,0,0,0,21,9,11,3,0,0,55,12,28,0,19,0,16,0,0,4,0,1,53,0,0,0,0,0,29,29,0,7,41,50,93,0,22,11,0,9,6,9
1.0,20,1,0,1,0,0,10,0,52,0,0,43,0,40,0,0,0,10,29,19,0,0,0,4,0,4,0,0,10,6,0,27,0,34,0,35,33,42,31,25,21,17,0,0,1,0,4,8,28,0,0,27,27,0,16,98,0,0,0,35,0,1,11,0,19,0,45,0,0,0,39,0,0,27,0,30,0,9,0,13,0,0,0,26,24,0,0,23,9,2,17,0,18,15,0,12,18,0,0,16,2,19,0,0,9,0,0,12,3,0,0,0,15,0,37,46,0,5,54,19,0,0,12,0,40,18,0,38,9,0,0,16,0,40,10,16,19,0,16,0,7,53,101,10,34,0,0,0,0,0,33,14,3,0,0,0,1,15,24,0,0,0,92,27,5,88,14,0,1,4,4,0,0,1,15,0
1.0,20,2,7,0,0,8,0,1,0,10,0,71,4,0,0,0,8,5,0,26,0,0,0,16,0,0,0,0,19,0,41,9,0,0,11,0,8,3,86,5,0,2,7,87,3,45,0,11,0,0,0,21,16,8,0,37,0,0,0,0,0,4,0,79,17,3,0,66,0,74,18,0,17,4,0,0,54,0,0,9,5,0,0,0,6,0,6,34,0,15,0,40,0,0,0,0,16,0,0,0,44,0,0,0,0,50,22,0,15,0,0,0,0,0,17,26,22,0,0,0,11,17,0,56,0,0,2,10,0,0,0,25,17,0,6,0,0,2,0,0,0,0,1,0,23,0,0,0,8,2,0,0,61,0,0,0,0,32,0,20,0,45,0,0,0,46,12,0,5,29,0,0,0,0,8,0
1.0,20,3,5,11,0,29,13,0,12,0,0,67,38,106,42,6,1,0,29,0,0,24,0,0,0,6,0,0,0,5,0,0,161,0,0,0,20,23,16,41,0,0,37,0,0,0,35,18,0,12,8,5,3,0,42,41,1,3,0,12,0,0,4,11,0,47,0,0,0,15,12,54,0,27,25,0,0,3,0,20,0,4,45,0,0,0,3,11,0,15,81,0,0,0,0,0,0,3,28,19,47,0,0,0,13,104,0,0,0,5,5,44,0,9,6,37,20,0,47,0,10,0,0,33,23,4,5,0,0,16,41,13,0,11,0,31,16,0,4,55,12,0,4,11,2,0,7,7,0,1,66,30,0,0,0,0,0,0,5,3,0,0,12,0,11,21,0,17,14,0,0,13,5,0,0,31
1.0,20,4,0,33,0,64,0,19,15,0,0,68,0,0,17,0,11,14,2,0,59,0,15,6,0,0,27,0,48,0,0,0,17,7,17,11,106,9,2,45,9,0,28,39,0,61,0,2,14,11,4,0,10,0,51,18,0,22,7,5,4,15,8,14,0,7,13,0,0,0,0,0,0,0,0,0,97,10,0,0,2,0,23,0,17,13,22,12,9,0,78,0,0,0,4,7,0,2,16,0,28,8,7,0,3,20,0,0,0,0,0,0,0,0,0,19,3,9,0,0,78,2,0,0,3,0,32,0,28,24,0,15,0,4,0,0,0,58,0,33,0,0,6,14,17,10,0,22,21,0,47,29,0,0,0,29,0,0,61,0,0,63,29,0,0,12,13,45,0,3,0,0,11,2,0,0
1.0,20,5,19,0,9,29,0,0,10,8,10,58,8,0,26,0,12,0,0,26,0,23,0,0,0,6,0,0,14,46,0,26,12,4,3,0,38,3,21,0,0,20,4,0,9,0,0,0,0,0,0,0,11,60,0,24,0,0,17,13,0,0,6,0,17,0,6,0,0,0,32,0,6,1,0,3,106,34,0,0,15,0,82,9,3,21,52,19,25,20,51,6,7,0,35,60,0,0,2,45,32,0,0,72,14,27,31,0,0,7,33,42,7,0,2,22,12,0,18,76,0,0,4,5,0,0,0,20,4,14,0,0,4,0,1,4,44,47,0,0,0,14,0,11,26,0,0,38,14,33,68,0,0,0,30,0,0,12,41,0,0,18,0,14,0,26,0,0,48,0,8,0,0,0,0,0
1.0,20,6,0,10,0,20,3,0,8,21,0,43,48,3,16,0,0,22,0,22,12,38,49,14,0,3,0,25,2,0,0,63,0,0,0,40,37,4,0,3,16,14,15,22,0,40,10,5,50,0,0,16,3,0,19,32,1,24,0,0,0,2,0,12,9,0,2,29,0,26,0,0,2,52,10,0,70,0,18,0,0,0,20,0,81,21,23,0,19,0,46,33,25,84,9,0,0,13,61,24,24,8,28,0,0,50,0,0,6,0,0,0,0,1,0,6,37,32,9,0,0,13,0,0,17,0,7,39,36,5,0,39,11,54,127,0,0,29,2,0,0,9,0,24,32,21,0,0,0,25,14,5,37,6,0,3,21,0,0,16,0,15,19,15,16,0,5,0,5,15,0,1,0,69,0,0
1.0,20,7,0,2,0,0,33,0,0,0,38,56,0,0,10,4,69,3,9,0,7,36,0,54,0,14,0,55,48,0,22,51,0,6,0,0,0,5,6,0,0,13,0,0,2,18,0,29,0,2,24,13,12,0,46,35,0,0,0,30,0,0,17,26,40,27,0,0,0,35,0,5,12,16,0,41,96,24,0,23,0,1,0,13,2,0,13,0,0,31,94,5,60,0,0,4,0,0,28,0,5,0,16,0,20,0,13,0,14,5,12,0,0,0,0,6,0,0,13,25,11,3,0,30,7,0,12,2,21,12,0,21,0,0,0,0,27,25,15,57,3,0,0,3,0,10,22,0,0,3,10,34,0,28,5,2,12,0,48,29,30,15,0,0,31,0,9,56,11,6,0,10,1,7,0,0
1.0,20,8,0,0,78,0,13,0,15,48,5,95,0,33,11,13,1,0,0,0,0,21,11,0,49,0,32,0,32,26,0,39,8,4,0,0,69,73,10,0,66,9,3,0,19,49,45,7,18,0,25,25,25,15,0,71,39,28,29,0,10,8,12,0,0,0,0,0,0,19,0,16,0,0,0,6,55,0,0,14,24,0,0,40,36,10,0,0,0,0,11,6,27,0,13,17,10,14,0,21,113,8,0,12,4,14,5,0,0,0,15,8,5,0,0,52,0,0,35,7,0,51,0,0,0,11,0,13,2,0,0,0,49,21,46,27,0,53,0,11,0,0,5,5,0,0,0,0,0,53,0,0,20,0,5,54,0,0,0,0,11,0,0,0,0,0,0,0,0,0,20,0,79,0,6,24
1.0,20,9,0,25,0,0,0,2,16,43,46,23,9,8,26,0,0,0,10,0,0,6,3,100,0,0,0,0,17,0,0,0,23,32,2,8,4,4,77,0,21,12,0,0,59,45,9,0,31,10,33,13,4,23,0,47,0,0,0,0,0,0,0,0,52,6,0,0,13,0,0,44,0,0,0,10,46,38,9,3,0,1,0,0,38,0,0,18,0,15,0,0,0,18,24,42,0,0,7,0,5,6,0,0,0,15,0,0,0,0,0,54,11,28,0,13,15,5,1,0,0,0,0,34,8,11,0,0,0,10,28,0,6,0,0,17,0,0,0,12,0,20,4,0,29,0,99,0,30,0,0,0,10,0,5,0,0,1,12,0,3,39,0,21,0,0,54,0,23,0,0,0,0,4,0,1
1.0,20,10,22,0,0,0,0,0,1,9,0,63,25,25,0,0,4,25,0,4,26,26,20,0,39,0,0,37,0,0,9,13,22,0,18,0,0,102,0,0,33,0,0,0,27,105,0,0,0,15,10,12,2,30,29,3,18,0,1,15,18,0,10,0,8,0,0,22,0,99,0,0,1,0,0,0,4,18,0,75,0,11,16,0,47,20,13,4,66,49,5,5,10,0,9,0,11,0,0,0,0,0,9,0,0,93,28,5,11,18,52,0,0,21,0,54,0,28,0,14,0,0,0,0,0,32,5,0,13,20,5,21,8,1,2,0,0,26,0,22,0,0,0,0,0,0,0,0,50,0,34,0,28,0,26,6,12,0,12,0,0,17,70,33,8,5,0,11,21,0,49,11,0,38,0,0
1.0,20,11,24,0,99,1,6,0,58,15,11,56,0,2,0,23,0,26,0,5,107,9,0,0,46,22,10,0,0,0,13,10,0,3,34,0,29,53,84,0,21,0,0,13,0,63,0,3,5,0,5,0,0,0,8,17,19,2,0,6,0,0,0,16,1,0,2,9,2,23,22,34,0,0,1,22,0,0,0,0,0,0,12,78,8,47,0,10,0,7,0,11,0,3,0,0,0,1,4,0,5,16,1,14,34,0,0,17,1,0,7,13,0,14,0,0,0,26,0,0,33,0,0,6,0,5,35,0,0,6,0,0,0,0,0,0,4,80,19,12,28,63,33,3,27,32,28,0,4,0,77,0,0,4,3,0,0,0,6,0,0,7,0,0,0,0,4,32,2,0,0,0,0,29,30,7
1.0,20,12,0,6,9,1,0,15,0,0,21,39,0,0,0,10,46,80,0,1,7,0,0,4,0,21,9,0,44,20,11,10,0,0,0,0,36,12,18,0,0,8,0,0,0,75,11,0,0,0,0,0,15,18,3,9,19,11,0,0,0,0,1,0,5,74,72,0,20,0,2,6,0,4,37,1,1,5,4,0,7,0,0,0,14,42,32,7,8,22,0,0,17,0,0,0,1,0,14,0,0,3,60,0,3,47,1,5,4,0,0,16,16,0,13,9,48,0,58,0,0,0,0,14,6,0,26,0,0,48,39,20,11,5,0,0,14,12,0,140,34,43,0,0,0,20,0,0,0,0,79,65,0,36,0,0,0,25,0,0,0,0,0,0,0,0,0,0,36,0,7,0,15,0,0,2
1.0,21,1,0,0,0,0,0,15,0,0,9,14,2,0,13,7,34,0,18,25,19,26,68,0,4,2,32,0,0,79,6,0,24,10,31,0,36,0,81,41,0,11,0,0,0,40,18,0,0,0,2,22,0,0,0,20,0,38,0,0,0,0,23,0,0,8,4,0,8,0,0,42,15,0,12,0,84,36,30,20,0,14,8,0,16,0,1,6,0,9,34,29,0,0,0,14,11,2,0,0,0,0,10,0,0,23,14,0,0,0,0,7,93,24,0,2,27,0,15,61,0,11,0,48,39,4,0,26,11,0,0,11,6,135,0,0,0,0,0,0,19,0,3,0,4,0,8,34,51,35,17,21,0,0,0,0,0,0,0,59,92,0,0,48,0,16,29,0,0,0,1,11,0,0,0,21
1.0,21,2,0,10,6,22,35,2,9,31,0,17,0,0,0,0,0,19,0,0,3,0,0,0,20,2,35,7,1,0,0,0,0,0,86,20,0,16,0,0,0,0,47,0,14,5,42,0,4,2,27,0,46,6,0,19,0,7,89,0,11,9,0,0,78,0,20,36,14,0,5,7,0,1,0,0,0,0,0,0,0,7,33,5,0,21,8,0,17,47,12,0,11,66,14,1,0,0,0,19,0,28,0,42,2,2,32,14,0,0,0,8,0,0,0,0,0,6,0,0,0,0,4,2,0,0,55,2,0,31,33,0,0,0,0,0,1,0,37,1,35,0,14,0,21,0,0,20,0,0,0,0,0,0,23,0,17,0,57,0,0,3,0,0,16,0,0,17,0,4,0,0,0,12,0,0
