epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
2.0,14,4,24,30,11,0,5,10,0,0,35,0,1,0,17,0,0,3,13,11,0,1,17,0,9,0,15,0,13,0,0,0,20,0,22,0,1,5,13,0,0,0,8,0,11,1,8,0,0,2,16,1,5,15,0,8,4,0,7,0,0,23,0,3,4,0,4,0,0,0,0,0,0,30,22,0,0,1,4,3,0,3,0,0,6,3,5,5,0,0,0,0,4,0,0,5,4,0,12,0,1,4,0,0,5,2,7,4,0,0,13,17,7,13,5,0,30,2,30,0,1,0,0,0,14,0,0,0,1,6,0,3,1,3,13,15,0,2,0,19,9,0,14,13,0,12,10,34,0,0,8,0,4,0,3,1,3,35,8,14,2,0,16,22,11,0,6,0,0,9,10,0,17,0,7,0
2.0,14,5,15,0,0,0,15,0,15,0,8,0,6,0,0,0,17,1,14,0,0,0,0,0,0,33,23,3,43,0,14,26,24,8,16,7,0,0,4,8,8,0,0,0,0,11,15,1,7,3,4,3,24,16,6,0,0,0,2,7,0,6,61,0,0,0,0,2,0,30,1,0,25,0,1,8,14,26,0,0,1,7,8,12,1,0,4,19,1,5,16,0,1,1,0,0,0,0,22,28,0,0,0,8,0,2,5,0,6,0,16,0,0,0,0,0,0,0,3,61,8,2,0,0,0,18,0,11,0,4,35,0,31,0,2,0,9,0,0,0,1,1,0,8,0,0,7,11,6,1,74,2,0,0,8,0,0,22,0,2,7,0,0,0,0,0,9,0,0,0,0,6,0,14,3,20
2.0,14,6,10,2,12,4,9,0,1,0,0,11,25,7,12,0,8,0,0,0,0,0,0,1,6,0,26,6,0,0,0,0,0,0,0,0,15,13,37,32,0,4,0,5,18,23,0,0,5,4,0,3,3,1,0,5,0,4,0,0,0,19,0,0,2,4,4,0,0,19,0,8,0,2,0,0,0,0,0,6,0,12,1,2,0,0,2,29,0,0,13,0,0,0,0,2,0,0,3,0,8,0,13,0,0,4,0,7,0,11,28,27,0,6,0,3,5,29,1,1,0,11,0,0,6,14,13,3,9,0,69,0,0,0,0,0,0,13,0,0,5,0,4,0,0,0,14,0,0,14,0,2,0,7,0,4,0,0,0,0,2,0,1,5,2,0,8,0,0,5,0,13,18,0,12,16
2.0,14,7,0,0,9,22,4,0,8,5,0,14,0,0,0,0,0,0,10,3,0,5,7,11,18,38,0,4,1,47,0,6,0,2,6,3,1,0,2,8,3,0,23,0,29,23,0,1,0,2,13,5,14,6,0,0,0,13,9,4,0,0,0,11,0,0,17,0,0,0,0,0,11,0,0,4,10,0,17,0,15,70,0,16,0,2,66,14,36,0,0,0,0,1,0,0,4,0,8,0,2,0,0,0,15,25,6,3,4,4,0,2,0,0,13,0,0,2,1,0,11,0,33,0,0,0,8,3,0,0,0,12,1,0,0,7,4,10,0,0,0,0,0,11,17,14,0,11,1,0,16,8,0,0,0,0,0,0,0,1,0,0,6,1,8,0,0,1,2,4,6,0,0,6,0,12
2.0,14,8,0,0,1,0,8,0,14,1,16,0,7,14,33,18,0,0,0,6,13,0,0,13,10,10,0,9,3,21,0,9,7,0,19,0,0,6,14,0,23,0,0,18,0,0,0,0,5,0,0,23,0,10,23,7,7,17,0,8,0,0,0,10,0,0,1,0,1,0,0,9,0,0,0,1,5,0,0,19,0,0,5,20,0,10,3,4,1,7,4,3,0,28,12,3,0,29,0,4,5,18,0,3,0,0,0,6,4,0,16,0,2,40,0,0,0,23,46,7,0,13,0,10,13,32,0,0,0,0,1,24,2,19,25,0,5,0,0,0,8,0,13,0,5,0,0,0,3,0,1,0,0,1,0,0,5,0,1,0,5,16,0,9,0,8,1,10,0,2,0,0,0,17,0,52
2.0,14,9,11,0,0,13,1,29,0,15,5,0,14,0,0,0,11,0,4,2,1,0,5,0,17,0,1,0,8,0,0,5,0,0,0,11,5,1,9,4,14,0,0,10,0,6,14,1,0,0,3,23,0,4,0,20,0,8,0,0,1,92,10,7,0,4,0,0,26,12,0,0,5,21,15,11,3,1,0,0,0,0,7,3,1,3,10,0,0,6,9,0,3,0,0,0,25,0,0,18,38,2,28,21,7,4,1,1,3,0,17,0,3,0,0,0,0,0,1,2,3,8,0,5,0,0,0,0,20,0,1,0,0,0,12,0,0,11,11,27,0,5,18,0,14,0,0,7,23,0,10,0,0,12,0,5,0,0,0,0,0,12,17,1,0,0,0,10,0,8,0,1,11,0,0,0
2.0,14,10,0,0,0,0,0,8,44,29,7,2,0,3,0,0,0,8,0,0,0,0,0,16,0,0,17,0,1,10,0,5,0,25,1,0,1,19,13,11,0,0,3,0,0,48,0,0,0,7,0,0,7,0,0,0,0,0,0,2,0,2,3,33,19,1,7,0,0,0,8,0,10,0,0,10,0,0,1,6,0,5,4,0,0,1,0,24,0,28,7,0,2,2,0,43,0,0,17,6,7,0,0,0,15,7,20,0,23,0,32,41,0,0,0,21,16,0,10,0,0,0,0,4,7,0,1,11,0,0,0,15,18,7,1,0,5,10,0,0,0,6,15,14,37,2,6,0,0,0,9,0,9,13,0,0,1,17,1,0,6,0,25,2,0,1,0,0,17,0,1,0,0,0,0,2
2.0,14,11,11,27,0,14,0,1,9,0,0,0,5,0,0,4,0,0,8,0,14,0,21,3,0,0,0,3,3,14,6,0,0,2,16,0,0,3,44,8,46,0,0,15,9,0,21,5,7,0,18,9,0,0,0,18,0,9,1,0,16,8,0,0,0,0,9,4,25,3,0,2,0,0,0,17,26,2,0,18,9,4,0,17,13,1,13,0,14,0,0,2,0,0,0,2,15,0,0,0,2,10,0,0,2,0,3,0,3,0,28,0,0,12,0,0,0,0,4,15,17,33,0,0,0,0,6,19,13,0,4,0,0,0,14,5,3,12,0,0,0,5,0,9,18,0,21,0,0,7,0,7,0,0,3,0,18,0,2,0,0,27,5,0,15,0,0,4,1,0,3,0,0,0,6,0
2.0,14,12,7,9,0,11,7,0,0,0,13,13,26,0,3,7,0,0,26,0,0,22,4,15,6,0,0,0,15,13,8,9,0,0,3,0,1,0,113,11,0,8,0,0,0,0,0,0,19,39,8,0,0,5,1,15,0,0,0,6,3,2,0,35,12,10,0,0,0,15,1,0,0,0,0,12,0,0,0,32,0,21,35,0,0,0,0,8,7,1,0,0,0,7,6,19,0,2,9,2,0,2,0,3,0,0,0,0,0,8,0,19,0,40,21,0,28,0,0,0,0,0,1,0,0,15,13,0,0,0,0,25,4,1,0,14,7,11,0,0,9,0,0,0,1,0,0,4,0,26,17,0,18,0,0,0,0,0,0,6,0,7,10,7,0,8,0,3,0,0,0,11,0,8,11,0
2.0,15,1,23,11,0,7,3,0,5,0,0,21,0,0,4,0,4,25,20,4,2,0,0,51,4,0,4,11,20,5,0,31,1,10,18,13,0,7,56,0,0,7,0,0,15,0,0,2,31,0,27,0,11,2,17,8,16,1,0,0,39,0,26,4,0,3,8,10,20,0,2,0,34,0,16,16,63,13,14,0,6,35,0,0,12,0,9,0,11,0,0,1,3,14,0,0,0,2,13,0,12,7,5,0,0,86,2,0,0,0,120,8,0,0,14,2,11,0,0,3,0,0,24,13,7,5,0,0,9,0,0,10,12,0,0,7,0,0,0,0,0,0,0,2,0,0,59,0,0,0,23,8,9,0,0,0,0,16,5,17,1,5,5,0,0,0,0,48,4,0,0,12,0,0,0,4
2.0,15,2,0,27,15,13,0,10,4,16,1,17,0,0,0,13,5,10,0,0,25,1,4,0,3,8,0,1,22,1,4,3,21,0,0,22,0,9,31,8,18,6,7,3,21,3,0,0,0,7,0,0,8,0,7,11,18,3,11,0,10,3,0,46,0,8,0,0,0,4,2,3,0,1,51,0,42,0,17,0,0,11,6,20,0,8,41,24,0,39,8,16,4,0,8,27,28,16,23,0,8,0,16,6,0,57,42,0,0,0,96,1,0,0,7,7,13,0,0,3,0,0,32,8,15,5,12,6,0,31,0,10,15,0,0,11,14,13,0,0,4,10,0,12,3,0,37,11,0,6,24,0,11,0,0,1,2,7,33,8,7,4,0,14,0,0,17,0,5,0,0,0,0,0,0,4
2.0,15,3,0,0,3,32,4,2,11,0,0,8,0,17,4,19,0,3,7,11,4,0,0,10,0,0,20,6,22,15,10,9,8,0,0,3,0,7,35,5,0,0,6,0,10,2,0,0,0,15,0,25,4,12,0,20,0,0,2,19,15,0,29,3,0,0,25,14,0,40,0,0,0,0,0,0,37,9,0,0,3,0,0,0,4,0,7,0,0,0,11,7,3,0,0,1,19,0,7,0,0,0,0,0,4,77,3,13,0,14,85,0,0,0,6,0,0,0,5,6,8,13,0,0,9,0,33,2,0,6,0,0,0,0,0,0,18,5,3,0,0,19,1,9,0,0,22,0,0,9,0,10,0,13,5,2,0,14,2,37,8,13,53,10,0,0,0,0,7,13,0,1,0,0,15,0
2.0,15,4,0,0,2,9,0,0,0,0,1,28,23,10,0,0,26,0,5,3,0,6,0,0,4,0,2,17,0,0,0,4,26,0,0,0,0,23,20,0,0,0,28,0,0,46,0,0,19,24,0,0,0,46,4,18,6,2,13,26,2,17,0,7,11,3,11,0,0,16,0,0,0,0,0,5,25,0,5,32,0,16,0,38,0,3,0,0,0,0,2,0,0,14,7,0,36,4,16,3,0,11,0,3,27,93,5,11,1,0,94,3,0,0,1,0,0,0,3,0,0,2,0,4,8,1,9,2,38,0,0,20,0,23,10,21,0,12,0,0,2,5,2,4,26,8,29,8,0,0,59,6,0,9,5,0,0,0,0,27,0,0,0,1,1,14,2,0,0,9,4,0,19,9,0,0
2.0,15,5,0,0,0,0,0,0,1,1,1,22,0,1,0,17,0,19,0,0,1,0,18,0,0,1,11,0,27,0,0,7,3,5,7,32,0,12,0,0,4,1,22,1,44,50,0,10,0,2,0,0,0,2,0,0,0,0,0,0,9,0,20,12,0,0,19,0,0,0,41,11,0,0,35,0,4,0,1,10,8,0,4,0,1,13,11,0,20,0,0,10,0,12,5,17,0,0,25,0,15,17,0,32,0,58,9,3,5,5,94,9,0,5,0,14,0,0,0,0,0,0,5,11,0,0,0,1,3,0,2,0,32,0,0,0,2,20,0,1,0,0,0,0,0,27,20,0,0,0,44,4,0,0,2,0,0,2,8,5,0,2,2,0,0,12,37,2,17,1,16,9,0,0,0,0
2.0,15,6,0,4,2,0,0,1,4,0,3,17,7,8,0,3,0,24,6,10,0,0,1,3,0,0,17,0,17,9,20,2,0,0,2,0,7,8,1,0,0,0,0,0,91,43,1,0,8,21,0,20,0,0,2,0,10,3,15,0,3,0,0,4,0,0,0,0,11,8,0,0,5,8,12,0,0,32,0,0,32,8,28,6,8,0,16,10,0,13,0,16,6,19,19,1,0,16,1,23,0,5,0,1,20,121,4,0,0,0,116,0,8,7,0,0,0,0,1,2,0,15,14,1,1,0,0,0,0,4,0,0,0,0,18,23,0,2,4,0,0,0,11,0,0,3,18,0,0,0,11,12,0,0,18,2,7,0,0,26,0,12,5,14,12,1,7,0,0,29,0,22,0,4,7,2
2.0,15,7,0,0,9,0,0,0,0,0,0,38,14,0,0,0,0,11,32,13,0,0,5,3,6,0,3,3,25,8,13,0,7,0,12,13,0,5,0,6,0,19,16,0,14,54,3,4,0,8,21,0,13,0,1,38,25,0,0,0,11,4,27,2,0,3,1,3,7,0,12,20,0,0,33,4,10,0,4,11,0,17,37,7,1,11,14,0,2,0,0,0,13,10,8,0,0,15,17,0,1,0,0,0,0,83,12,5,0,0,80,6,3,0,0,0,9,0,1,0,5,21,0,0,18,0,4,14,0,0,8,50,0,0,0,5,25,25,5,0,0,4,3,0,0,0,6,9,19,8,49,12,0,5,0,2,0,3,34,11,5,3,3,0,1,0,5,0,0,0,0,0,0,1,3,18
2.0,15,8,0,1,0,6,26,0,0,0,4,30,2,1,31,0,7,0,15,1,0,0,0,0,0,0,0,29,17,27,15,0,0,0,0,0,4,5,0,0,0,1,31,0,9,24,3,24,4,43,23,3,1,0,0,22,15,7,0,4,2,6,0,0,15,16,0,1,0,4,0,38,6,0,49,0,13,23,3,0,2,7,35,0,0,26,0,4,0,21,0,0,7,14,0,0,0,0,23,8,34,0,0,0,11,57,3,0,0,0,86,11,0,7,5,0,31,2,0,18,0,10,10,15,0,0,0,0,1,1,0,1,9,11,0,3,9,0,0,0,21,0,3,35,10,15,13,5,0,3,56,3,23,18,2,19,5,0,13,25,0,10,20,20,1,7,0,0,0,3,0,0,10,0,2,1
2.0,15,9,15,6,0,7,0,0,0,11,0,10,0,0,0,0,0,0,0,16,0,29,0,0,0,5,25,3,9,0,0,38,9,3,14,0,0,14,7,7,0,0,1,0,14,35,1,0,7,0,11,8,21,9,0,35,7,0,4,6,8,5,16,8,1,8,1,0,0,1,2,0,0,0,10,0,0,0,0,0,14,19,17,17,0,22,5,13,0,16,5,3,2,37,6,13,9,0,23,0,0,0,1,0,0,70,2,29,5,0,73,15,0,0,0,50,0,0,0,5,11,0,0,43,17,7,0,0,17,0,8,0,0,2,23,1,0,5,0,17,0,0,0,13,0,0,48,0,2,4,18,12,0,0,7,0,0,0,0,17,5,0,0,0,0,0,11,0,9,8,0,0,0,10,23,7
2.0,15,10,0,0,11,0,0,8,4,0,0,35,0,0,0,0,0,12,16,2,37,0,0,13,21,0,4,9,29,15,58,3,12,9,0,11,0,0,87,0,0,9,0,0,2,139,0,2,6,2,0,5,12,0,12,19,0,0,0,8,0,0,20,0,3,4,14,11,7,7,7,23,2,10,0,0,35,0,0,0,14,0,0,30,0,24,13,0,0,0,22,5,0,1,0,5,6,0,0,3,0,4,0,14,7,68,17,4,7,0,69,0,0,24,4,0,0,0,0,0,3,9,10,0,0,20,0,0,0,0,0,13,5,0,0,0,13,30,0,2,0,0,14,14,0,0,55,11,5,0,108,0,0,4,0,2,1,10,17,40,0,17,5,0,22,0,8,4,0,4,9,0,4,22,0,22
2.0,15,11,1,0,1,18,6,0,7,0,0,12,33,2,0,2,2,15,16,5,0,3,17,3,1,0,0,0,3,6,25,11,7,9,22,0,8,14,68,0,0,11,0,1,25,170,3,0,0,0,7,0,19,29,2,34,25,11,9,27,19,12,0,30,22,1,0,0,42,15,0,0,3,0,0,0,0,0,0,30,0,4,5,0,1,10,18,0,0,7,0,10,0,9,0,4,17,0,13,1,32,0,0,0,0,88,1,8,2,0,81,0,25,3,0,3,0,24,3,23,0,0,2,1,30,5,10,31,17,0,0,0,31,0,0,0,5,2,0,1,1,0,4,6,0,3,14,5,0,21,98,0,3,0,24,7,0,0,5,25,0,4,16,0,0,0,3,0,0,23,24,21,0,0,4,5
2.0,15,12,0,5,0,4,0,0,0,14,0,9,8,8,0,0,0,0,0,3,3,0,5,1,1,10,0,0,15,12,0,23,0,25,0,0,0,3,178,0,0,11,0,0,52,181,0,0,0,0,6,0,0,0,3,34,0,6,0,18,0,30,0,0,0,21,12,21,0,17,0,0,0,0,0,3,15,2,0,0,8,13,11,16,0,13,7,7,12,0,0,4,8,2,5,12,13,1,26,0,50,4,28,0,6,86,5,0,0,0,80,0,7,5,1,7,0,0,0,1,0,0,0,0,8,0,0,3,1,0,10,0,0,3,7,20,0,17,0,0,2,4,3,5,8,0,20,0,54,13,111,14,11,7,14,2,1,1,0,12,1,1,8,4,4,0,25,0,1,17,30,0,0,9,0,2
2.0,16,1,4,6,0,18,7,0,25,20,4,42,0,13,0,0,28,13,41,0,2,0,25,0,0,0,11,0,23,0,0,0,0,0,0,14,0,20,373,7,2,0,4,0,13,0,9,4,0,10,0,2,1,13,3,49,8,12,6,9,2,0,8,1,0,29,4,13,0,0,0,0,0,0,0,7,34,0,0,0,0,5,0,5,4,18,21,8,0,0,0,7,1,10,0,17,0,17,38,0,1,0,12,13,0,5,0,7,21,1,9,0,0,0,0,5,0,0,0,0,0,0,7,0,24,0,0,19,0,5,2,0,0,0,0,5,2,29,0,0,16,2,5,0,0,0,0,0,13,0,33,4,13,13,12,16,4,1,4,3,0,26,10,16,10,3,0,26,56,0,0,6,1,2,57,8
2.0,16,2,5,2,0,0,7,0,0,0,13,15,0,2,23,34,0,0,2,11,24,0,7,1,12,0,15,0,8,0,2,17,25,1,0,3,2,2,308,0,8,0,2,0,22,0,9,0,2,0,0,0,0,0,0,29,0,11,0,5,0,37,3,13,18,0,11,0,0,0,33,0,0,17,7,6,0,0,27,3,10,7,8,0,0,9,14,0,1,0,12,2,5,18,1,9,10,0,35,11,0,8,4,0,0,37,0,0,36,4,0,11,0,0,7,27,1,9,0,19,0,10,2,0,21,2,0,8,0,20,7,9,0,3,0,0,5,20,0,0,0,17,3,0,0,4,0,19,57,7,32,0,17,10,18,11,8,6,9,15,8,2,9,6,14,0,0,0,5,0,0,12,0,0,0,0
2.0,16,3,0,0,2,0,2,5,0,0,0,35,0,14,0,30,0,1,3,4,0,0,6,0,1,2,0,0,0,0,0,3,0,0,0,0,13,0,244,3,10,9,0,0,0,21,0,0,0,0,0,2,5,8,12,87,0,2,16,8,0,0,6,0,5,0,0,12,0,0,13,39,0,10,10,0,64,25,0,0,0,13,6,0,0,35,0,3,5,11,38,0,2,11,0,18,0,0,43,4,0,11,0,3,0,18,0,0,0,2,0,0,0,0,4,0,22,0,11,0,0,13,0,7,9,3,17,7,0,0,0,0,0,10,0,3,0,35,7,0,1,6,0,0,1,0,12,0,19,0,38,13,0,0,0,6,0,39,0,3,0,0,27,1,1,0,0,14,10,3,3,0,6,0,0,7
2.0,16,4,2,0,0,8,5,32,6,0,6,2,2,0,0,12,8,0,0,0,21,7,18,0,3,0,10,13,30,0,0,0,0,0,0,0,26,6,185,0,6,0,31,0,50,0,0,15,0,15,0,0,0,0,7,54,0,0,0,0,3,3,25,9,2,0,8,0,0,4,1,0,4,0,35,0,25,0,13,0,0,8,0,0,15,0,76,0,0,0,1,7,0,0,0,12,9,0,41,0,0,6,36,33,2,18,0,1,0,5,18,3,13,0,18,0,0,15,0,8,0,0,31,0,6,12,0,0,0,0,2,0,6,0,6,0,11,0,0,23,19,0,0,0,1,2,0,9,8,0,22,12,9,1,0,1,24,12,4,10,3,9,33,0,0,0,5,0,14,6,0,0,0,36,4,5
2.0,16,5,0,32,10,43,17,16,2,6,1,8,1,0,0,0,0,9,0,31,4,29,14,3,0,2,15,0,37,49,13,7,2,37,0,0,3,0,125,11,6,16,3,0,19,81,0,0,0,0,0,0,0,1,0,45,0,0,0,0,3,9,8,29,0,11,0,0,0,14,2,0,8,0,10,0,47,0,0,0,2,11,1,21,27,0,38,17,0,16,0,0,20,0,0,24,8,0,50,0,0,1,0,2,1,8,0,0,3,0,0,35,0,0,0,8,3,27,9,9,3,0,0,23,4,0,0,0,0,0,17,0,7,8,0,0,3,1,0,22,48,1,12,0,10,0,5,5,0,4,65,0,5,0,0,0,0,0,7,4,0,0,0,0,3,22,3,11,16,21,20,0,14,0,7,34
2.0,16,6,0,10,0,0,10,0,0,0,0,0,1,0,0,0,0,0,11,27,0,0,45,14,19,11,0,0,35,0,0,12,29,0,3,4,5,0,118,19,2,0,7,0,9,45,0,8,0,1,4,0,22,20,5,43,0,0,0,0,10,1,11,16,12,0,0,0,0,12,0,0,0,0,11,0,55,1,0,0,0,9,3,0,5,3,15,3,0,0,11,7,4,11,0,0,2,0,52,0,0,5,0,0,57,0,0,0,6,6,8,1,15,4,23,25,0,24,0,7,12,0,0,0,22,0,8,2,8,0,0,15,0,0,0,2,0,0,11,3,5,23,11,5,15,0,19,4,2,0,21,4,0,1,31,9,0,0,0,6,5,14,0,0,0,0,0,10,19,7,0,0,1,4,4,4
2.0,16,7,11,0,2,13,11,0,0,5,0,12,0,5,6,6,2,0,10,0,7,26,0,18,0,16,19,2,0,0,0,19,0,0,6,0,4,2,109,23,1,8,5,1,15,41,4,4,0,0,0,0,0,0,14,38,1,10,2,0,9,0,15,11,8,0,0,0,0,15,0,0,0,0,20,19,0,0,18,3,5,22,22,2,0,0,27,28,4,22,10,0,0,24,33,51,26,9,31,4,0,0,26,3,0,31,3,33,5,3,1,0,0,0,0,16,0,6,0,16,37,15,0,0,8,14,10,0,0,0,0,0,0,0,3,0,26,16,0,0,0,11,32,7,0,22,3,16,0,0,7,17,4,0,16,15,7,0,14,15,0,0,0,0,0,0,16,14,0,0,5,12,4,4,3,0
2.0,16,8,0,0,0,0,13,0,1,0,18,13,7,0,8,0,0,4,0,11,14,0,8,44,14,57,0,0,19,0,1,0,15,0,0,1,0,0,192,0,0,5,0,2,12,44,0,0,0,23,5,0,0,0,0,49,0,0,0,4,3,0,2,0,4,41,0,0,7,12,13,2,1,1,0,1,6,22,0,0,0,5,2,5,0,0,9,1,0,0,0,0,40,0,0,9,0,0,19,14,1,0,6,0,15,6,12,0,5,64,1,5,0,10,0,0,0,9,0,16,0,4,4,0,1,0,0,3,6,0,0,0,5,0,1,0,0,20,0,0,5,0,0,47,63,12,1,0,0,9,48,0,17,27,0,0,0,0,2,32,0,7,22,0,5,0,0,12,12,17,17,0,4,3,0,0
2.0,16,9,19,0,0,2,20,0,0,0,0,0,5,0,0,23,0,0,0,14,1,0,9,0,0,3,15,2,17,17,0,3,0,0,0,14,34,34,143,3,0,0,0,5,40,77,4,14,0,1,0,8,14,27,0,47,5,0,28,0,8,33,2,22,0,2,5,16,0,0,1,8,6,0,1,0,7,0,0,8,27,0,0,0,4,9,23,7,0,10,4,0,3,0,8,4,0,3,16,0,0,6,2,0,14,6,0,0,3,0,0,26,17,9,2,9,31,0,15,19,9,23,2,0,0,3,29,3,3,12,1,22,1,6,11,11,0,21,12,5,19,8,0,10,4,29,12,0,0,0,23,0,0,1,14,0,0,0,16,15,0,0,0,9,14,0,33,9,9,0,0,0,0,0,0,5
2.0,16,10,25,16,0,2,1,0,0,0,9,0,0,0,0,4,1,0,2,8,9,0,5,42,1,0,5,18,29,9,0,4,0,0,2,0,13,5,168,10,3,2,1,0,19,57,0,3,0,0,5,1,17,1,8,39,3,0,16,10,4,0,0,12,9,6,13,18,0,0,0,13,5,0,18,0,2,0,7,0,0,4,0,1,0,10,18,0,35,5,0,0,0,9,0,1,0,5,18,6,4,1,0,0,3,12,11,0,13,0,0,7,0,23,0,7,0,0,0,10,0,5,0,6,0,6,0,18,0,0,7,0,1,17,0,6,0,3,0,24,5,4,0,0,15,0,0,0,0,0,38,17,0,34,1,0,25,23,27,0,0,0,20,2,7,10,0,42,0,14,0,17,6,0,0,5
2.0,16,11,16,0,11,0,0,4,0,0,0,0,46,0,0,0,0,6,6,12,0,0,0,3,33,0,0,5,0,11,0,22,0,24,0,3,11,11,778,7,0,0,4,2,21,140,18,0,0,0,15,11,15,1,0,55,0,0,22,0,2,8,15,0,0,0,30,9,0,0,0,6,0,0,18,1,14,0,0,2,0,5,0,18,9,0,44,7,0,0,1,0,0,6,0,0,0,0,38,0,3,0,0,0,0,43,3,20,3,0,16,4,0,0,5,4,0,0,8,19,0,10,2,7,23,18,0,12,0,0,0,7,5,0,1,7,13,10,0,12,9,5,0,13,0,8,0,7,0,0,1,7,2,16,0,0,2,0,5,0,1,5,0,10,0,6,0,0,4,0,8,8,16,6,9,0
2.0,16,12,7,19,0,0,0,0,0,0,9,9,0,23,0,0,0,4,3,6,2,0,4,0,2,4,0,7,19,21,0,15,0,1,0,10,19,3,752,13,5,0,0,0,11,130,11,0,0,0,0,0,0,0,14,83,11,7,2,3,0,9,3,0,18,0,0,0,29,25,0,1,33,0,14,29,0,0,8,0,7,45,4,15,9,1,11,11,0,0,1,0,0,0,25,0,10,0,50,0,4,0,0,0,0,4,8,33,18,0,0,0,0,0,6,0,0,8,0,0,0,24,0,0,7,9,23,0,0,0,0,1,6,1,11,0,0,2,0,0,12,0,0,0,12,0,9,3,41,20,50,0,0,6,12,15,28,6,0,36,1,20,2,1,18,11,0,4,15,0,19,47,26,15,0,0
2.0,17,1,12,28,0,0,14,0,3,23,6,0,0,0,0,6,0,0,14,0,0,6,15,0,1,32,0,0,0,0,0,9,5,36,4,0,0,6,37,4,0,14,0,56,0,0,0,15,0,11,0,0,0,2,1,52,0,15,0,8,4,0,11,0,2,0,0,24,0,0,0,0,7,0,0,10,8,0,0,0,0,0,28,1,5,0,4,0,0,11,11,0,3,1,9,0,6,32,24,4,13,0,0,4,0,15,0,0,13,0,0,0,9,11,0,0,15,0,1,0,4,5,2,1,1,8,0,6,1,0,7,0,5,0,7,3,0,4,2,0,0,14,0,0,4,0,19,1,1,1,0,19,0,0,4,0,0,0,0,0,14,36,0,16,0,9,11,0,0,15,3,8,32,23,0,5
2.0,17,2,5,1,0,0,22,0,0,0,13,0,0,0,0,0,0,0,0,1,3,0,0,12,3,0,2,0,26,3,0,0,8,0,0,14,12,6,13,35,0,0,22,2,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,11,2,0,0,4,13,0,0,0,0,19,0,0,0,0,0,1,0,0,11,0,0,0,27,2,0,0,0,0,0,0,16,16,0,0,7,3,20,15,0,10,21,0,0,13,0,0,6,0,1,12,5,5,0,3,4,0,3,0,0,0,0,0,14,21,2,0,19,24,7,0,0,7,4,0,0,0,10,17,0,0,1,0,0,17,0,2,0,12,0,22,1,0,1,1,0,5,0,0,3,10,0,0,15,1,0,0,10,41,5,0,25,12,0,5,12
2.0,17,3,0,4,2,3,0,0,0,12,0,24,4,0,53,8,0,11,0,1,2,2,0,5,16,0,3,2,2,0,0,0,12,0,0,0,3,0,0,9,7,9,0,0,0,0,0,0,59,0,2,20,0,8,0,0,22,0,0,12,0,25,0,2,18,1,0,0,16,0,0,18,13,0,5,1,0,5,0,0,1,2,0,12,0,12,16,0,17,0,3,0,13,0,0,9,5,0,0,3,3,0,0,15,23,0,14,9,5,20,0,4,7,0,0,0,0,0,17,34,0,0,0,6,2,0,0,0,0,14,0,17,0,24,57,0,0,10,0,17,4,0,0,3,23,0,15,23,0,0,0,5,0,1,18,3,19,14,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,12,6
2.0,17,4,0,0,12,0,0,0,17,0,0,32,0,1,0,2,0,0,0,0,9,36,2,0,0,4,0,0,0,0,11,0,19,0,0,0,9,0,4,0,3,20,0,0,6,2,0,0,5,0,0,0,0,0,10,11,0,11,0,0,8,1,0,19,29,1,0,0,0,4,13,0,0,0,64,26,0,0,0,0,15,0,28,0,0,0,7,7,8,0,0,0,0,0,0,8,21,2,0,14,0,0,0,0,8,0,0,8,1,0,2,0,8,4,5,37,17,0,6,0,8,0,9,0,6,0,17,0,9,0,6,2,0,0,0,0,23,6,8,0,9,0,6,27,0,9,8,1,0,0,0,0,9,2,2,0,0,0,0,0,7,1,0,6,0,2,0,14,2,0,0,2,0,0,0,0
2.0,17,5,0,0,0,0,0,0,0,5,15,0,0,0,0,0,7,1,0,8,3,0,15,8,20,0,0,0,6,6,17,0,0,0,0,0,6,0,0,1,11,0,16,0,2,0,0,0,0,6,2,15,0,0,0,5,7,0,3,0,0,0,0,0,1,16,0,14,0,0,0,0,17,2,14,10,6,3,7,0,4,16,0,0,5,1,5,0,0,0,8,0,8,5,28,0,0,0,0,8,0,4,0,0,0,0,0,1,0,11,6,8,33,6,0,5,21,21,0,0,0,0,1,0,0,1,0,0,3,5,0,3,0,6,0,0,9,1,0,0,13,3,15,0,9,0,0,2,0,1,10,0,4,5,7,32,0,3,2,0,3,0,0,0,3,5,9,4,6,0,0,0,0,3,0,0
