epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
0.5,89,3,37,0,40,104,18,0,0,0,28,0,0,52,0,0,29,0,42,0,13,7,0,2,0,0,37,21,19,0,0,38,13,0,0,72,0,7,22,0,7,0,14,31,101,0,0,0,0,0,23,0,7,0,58,18,0,54,0,0,8,97,0,0,21,32,27,19,0,0,52,0,14,8,51,0,0,21,7,31,0,0,0,0,39,0,3,0,0,27,7,2,19,59,11,1,0,67,0,0,43,159,0,44,0,0,9,0,0,0,20,0,2,0,0,89,42,135,0,0,0,8,0,53,36,0,0,0,0,36,92,0,0,0,85,0,1,38,62,106,0,7,6,2,45,0,0,24,0,0,8,93,131,0,74,0,0,0,0,29,51,0,2,4,47,0,106,68,37,0,73,0,0,0,0,0
0.5,89,4,0,25,0,150,0,0,83,0,0,0,48,0,7,0,0,44,0,10,0,4,2,15,0,0,6,0,0,0,0,71,24,0,0,0,0,38,72,5,0,34,0,0,7,0,58,0,6,90,61,165,10,2,0,0,8,0,16,0,0,16,0,55,21,154,0,14,114,18,0,2,0,0,54,53,66,0,61,0,0,0,5,91,4,0,7,0,0,0,0,6,131,0,41,0,27,0,0,89,0,0,97,0,39,14,0,83,0,0,2,0,28,8,44,36,0,1,0,0,0,0,0,30,0,19,0,76,0,15,34,15,25,0,16,7,0,61,58,0,0,0,49,0,0,0,8,0,0,0,0,26,0,15,121,0,0,84,0,0,7,0,0,24,0,74,48,19,55,11,0,2,0,0,84,0
0.5,89,5,0,20,0,10,9,48,8,30,0,0,92,122,0,0,0,6,0,72,39,6,0,0,8,0,0,0,12,0,86,0,44,6,0,0,38,153,14,0,4,0,0,0,22,0,0,15,0,101,0,0,0,15,110,24,13,10,0,0,3,34,0,13,2,26,35,37,28,168,0,0,47,0,0,45,16,0,0,9,0,35,0,0,0,10,0,31,0,0,0,14,10,0,38,0,39,128,0,17,0,0,46,0,77,0,0,9,0,0,0,0,0,14,0,0,56,0,0,82,48,0,9,0,64,35,29,17,31,0,7,0,0,0,27,114,40,38,43,2,0,0,42,0,0,26,48,31,1,0,76,0,20,0,0,29,1,105,59,90,11,37,11,0,64,12,2,86,13,17,0,9,0,0,76,0
0.5,89,6,0,0,0,2,34,3,114,0,115,44,18,5,0,47,26,5,25,0,93,105,0,41,37,10,5,0,0,0,21,0,0,42,11,78,10,45,0,0,0,74,67,0,44,34,23,10,0,25,105,0,162,8,26,24,69,3,4,19,0,114,19,0,14,0,0,13,6,0,0,6,42,0,8,0,0,0,19,49,0,27,0,0,0,0,18,0,0,0,0,22,0,0,30,0,0,0,0,0,33,38,0,0,32,0,106,30,0,12,5,0,0,4,10,4,0,0,0,0,0,0,0,0,0,5,0,14,79,61,0,115,0,17,0,1,58,0,0,0,69,73,0,183,16,101,10,188,0,14,15,0,0,0,0,0,32,0,66,0,0,0,0,8,0,68,0,135,0,94,92,0,0,0,36,79
0.5,89,7,0,0,26,0,35,34,18,0,0,0,0,0,11,0,2,0,0,0,60,0,10,23,50,0,0,0,0,0,0,48,0,58,0,0,0,0,0,20,0,14,30,0,17,57,5,34,0,22,30,0,4,13,45,91,61,11,0,98,0,0,23,0,0,0,0,0,0,88,45,0,42,3,19,0,27,30,28,0,0,8,3,8,0,0,0,3,0,17,9,11,0,0,4,12,0,0,0,0,73,0,31,0,48,127,41,71,0,8,0,41,0,0,18,0,0,0,0,0,161,0,0,0,241,2,55,0,17,78,0,0,0,12,0,0,0,0,0,12,0,13,0,0,101,0,41,0,19,0,0,25,125,0,0,84,98,0,17,27,0,78,24,64,0,0,0,0,0,0,0,8,0,79,0,41
0.5,89,8,23,31,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,108,0,6,0,113,18,1,0,0,0,0,50,101,50,0,0,0,0,87,73,52,21,0,67,0,23,20,0,17,63,3,0,27,0,27,34,0,0,0,46,33,0,29,5,5,42,2,0,0,13,3,0,77,0,34,116,0,0,0,0,0,0,44,0,0,3,182,0,0,7,0,0,12,0,0,57,0,0,28,71,0,14,0,0,0,0,0,0,71,166,20,56,21,15,0,0,0,0,28,0,0,0,0,16,26,0,0,35,74,15,27,19,30,6,177,144,0,0,95,0,0,9,0,50,0,0,23,4,40,0,0,17,9,29,0,0,38,92,0,0,11,1,0,0,44,0,14,0,0
0.5,89,9,19,0,2,12,0,0,0,0,0,0,33,0,24,6,0,8,0,0,11,43,8,0,19,23,0,38,0,4,5,66,0,0,0,0,49,85,36,0,0,13,71,22,11,79,19,0,95,22,0,0,0,4,0,0,112,0,53,11,0,0,0,0,5,0,0,44,0,32,73,0,0,6,0,0,0,0,3,43,3,0,49,0,38,0,0,1,0,0,0,0,0,3,3,0,0,21,0,0,13,0,13,0,23,3,0,3,0,5,0,11,0,0,34,0,35,0,0,0,3,0,0,6,0,9,116,0,3,0,49,11,7,0,0,0,0,0,27,9,9,22,0,48,0,74,34,37,0,4,19,0,0,0,15,20,51,18,11,0,0,32,5,0,61,58,0,80,36,124,177,0,126,0,0,9
0.5,89,10,0,62,99,0,51,5,32,0,39,2,0,79,0,0,0,0,0,26,0,0,2,0,0,57,96,0,81,0,9,0,0,0,0,0,0,26,83,0,28,48,0,10,28,45,0,81,0,13,69,0,0,47,47,106,87,0,93,0,0,0,0,0,0,0,0,0,140,6,6,8,0,0,58,17,0,8,0,65,0,101,0,0,37,74,0,0,156,0,7,13,0,13,0,0,0,0,44,0,0,77,2,0,0,0,7,2,5,0,29,0,0,2,8,15,0,0,65,0,62,0,103,0,50,58,63,0,0,56,50,0,0,8,9,24,1,0,0,36,35,87,7,0,0,27,6,0,0,0,0,0,0,5,0,100,0,8,0,82,9,0,71,19,17,0,0,0,0,40,95,30,0,0,34,0
0.5,89,11,156,13,60,0,69,13,0,0,89,81,34,88,0,40,0,0,47,0,54,24,0,151,20,60,9,0,4,30,0,0,18,55,52,0,0,61,0,18,0,0,11,6,0,16,9,14,67,2,0,0,46,54,6,32,3,19,0,4,0,0,45,23,21,7,0,0,0,19,17,0,10,0,53,0,0,14,28,0,71,14,0,0,1,0,0,0,8,0,0,0,18,2,0,22,20,0,9,23,0,0,0,4,0,10,0,0,0,0,0,6,0,57,26,18,22,30,11,56,0,0,0,0,7,67,0,0,10,111,37,40,0,0,0,62,156,36,0,45,0,0,13,4,0,7,0,1,2,0,0,0,62,0,37,25,0,4,0,35,0,103,6,1,0,13,107,4,0,0,54,12,0,45,0,0
0.5,89,12,0,0,0,77,0,0,56,0,19,5,1,0,0,0,0,39,39,4,32,27,31,0,0,33,0,0,10,4,109,12,0,81,30,0,0,12,4,48,67,18,0,0,0,0,31,6,0,23,0,58,0,7,28,21,0,0,59,6,55,0,9,0,0,91,78,0,24,0,217,0,0,0,0,7,0,66,8,24,0,14,41,12,41,0,10,0,0,48,0,0,23,17,0,0,21,0,0,0,0,17,38,0,70,0,88,23,0,35,0,45,1,0,38,18,117,10,1,60,16,35,2,0,66,0,0,24,0,0,0,21,0,47,0,0,0,12,24,62,32,0,71,79,26,22,66,0,29,0,60,0,0,78,0,30,17,0,17,5,0,0,5,0,1,33,0,19,0,0,0,18,0,47,0,17
0.5,90,1,0,0,0,59,0,3,0,0,52,128,12,0,11,49,54,1,0,6,28,65,0,0,0,0,0,125,106,0,39,135,0,0,78,41,0,36,106,0,17,0,75,0,0,0,0,0,0,0,0,11,0,0,0,80,59,43,1,0,0,0,110,0,104,54,49,0,0,0,35,0,0,0,124,19,90,12,0,0,0,0,0,22,0,80,0,64,0,0,46,37,0,35,0,0,40,0,27,6,0,21,0,0,0,4,19,33,58,48,49,0,7,20,0,37,8,18,0,0,0,19,58,0,0,0,0,13,0,0,0,57,0,24,33,41,38,0,43,80,1,0,34,0,31,0,0,44,0,0,14,31,10,149,0,12,15,0,73,33,57,0,0,0,0,0,0,15,26,0,0,0,7,36,132,22
0.5,90,2,101,0,41,0,0,0,0,0,75,162,30,0,20,0,198,0,85,0,1,25,0,40,6,0,0,0,5,83,0,31,128,1,21,90,0,0,67,3,8,12,168,143,0,0,0,0,78,32,9,13,9,0,0,0,13,40,73,9,3,25,58,24,18,15,16,29,0,0,0,0,6,202,0,59,86,0,0,0,0,49,38,66,41,0,0,0,0,0,83,0,0,64,13,35,0,0,0,28,0,0,0,0,0,32,11,0,37,0,29,0,0,0,0,137,0,4,83,6,166,0,149,0,43,9,71,0,0,45,0,21,110,22,36,24,0,7,0,0,113,0,68,0,53,27,0,0,158,0,100,0,0,14,43,31,0,39,0,97,8,13,108,0,9,0,20,0,0,61,86,0,0,1,0,16
0.5,90,3,76,0,15,96,0,32,17,25,30,53,1,0,51,13,132,0,0,0,67,0,9,34,44,0,19,0,86,0,20,47,0,0,0,53,13,0,74,0,0,0,0,0,0,18,0,40,12,5,18,0,0,99,21,174,0,57,105,0,7,23,0,0,0,10,56,16,0,0,0,0,63,0,0,0,241,5,0,0,0,11,19,0,0,89,9,0,40,0,40,0,25,0,0,4,0,43,38,0,45,0,0,0,10,30,0,50,35,4,0,27,64,14,0,0,39,43,4,2,61,18,176,41,3,0,0,8,19,22,4,17,0,90,29,0,4,75,0,0,45,0,122,0,23,0,13,0,81,29,0,0,0,0,0,0,0,0,0,18,0,3,52,51,3,87,0,0,6,0,77,0,15,0,0,129
0.5,90,4,15,24,0,33,92,0,0,0,3,146,0,1,0,34,0,0,0,0,78,11,0,0,16,0,0,93,0,0,11,8,53,12,0,19,0,8,105,2,46,0,21,44,13,154,19,0,0,7,0,2,78,0,0,35,76,125,74,69,40,0,0,0,8,44,0,0,0,0,0,29,0,60,0,0,223,79,72,0,0,11,33,31,0,52,48,53,24,0,0,34,23,46,3,69,0,60,40,33,30,0,10,207,0,0,16,0,0,0,1,0,71,0,0,3,0,24,19,0,13,1,14,0,0,59,39,0,0,0,0,12,29,37,19,5,88,0,9,19,8,0,0,3,0,38,102,0,18,0,85,76,0,0,2,0,98,0,9,56,73,42,0,2,1,53,32,0,0,8,0,148,49,0,0,9
0.5,90,5,0,0,232,144,0,0,28,39,19,160,0,62,0,0,0,0,103,13,0,0,39,25,0,0,0,0,0,28,0,22,0,0,43,14,0,0,0,0,57,0,0,0,76,155,0,0,0,0,12,23,32,0,23,0,13,0,0,0,0,0,22,47,0,17,0,3,0,33,0,0,0,70,0,140,118,0,20,0,13,0,156,18,20,45,52,0,0,0,102,50,77,86,0,0,0,0,0,0,50,0,0,98,0,34,31,0,114,17,30,59,0,195,0,0,0,6,0,15,0,0,0,0,148,81,0,0,0,0,0,0,28,3,11,0,25,0,0,40,0,7,0,12,24,29,0,149,135,39,57,3,0,0,6,32,63,42,11,0,109,5,27,0,0,78,0,2,91,0,77,0,51,94,53,0
0.5,90,6,7,0,64,0,18,0,10,11,0,87,0,18,9,0,90,53,18,9,0,169,41,0,0,44,0,31,0,58,0,0,0,0,70,0,0,22,32,0,0,19,0,3,0,98,0,0,0,0,61,131,0,12,0,41,0,66,16,0,0,0,0,41,0,0,38,0,0,30,0,0,21,0,4,2,130,0,5,73,101,0,0,14,91,0,20,54,17,22,34,0,0,13,0,0,0,158,0,0,2,0,19,15,0,0,143,4,0,1,23,16,0,0,0,0,0,0,20,1,5,0,7,0,69,0,60,0,25,0,0,19,27,54,28,0,80,0,0,20,118,13,11,72,106,63,0,17,2,0,22,141,4,39,0,159,75,0,0,8,40,14,0,0,39,17,0,44,15,109,2,0,38,24,0,0
0.5,90,7,2,38,0,12,0,82,11,10,0,108,59,0,0,48,0,0,16,0,0,25,53,0,0,16,0,50,100,0,0,30,124,16,0,0,50,0,108,0,0,0,0,0,71,237,0,0,47,36,0,14,0,2,0,18,0,26,0,0,86,0,31,0,0,0,0,0,17,0,0,0,2,0,0,0,47,0,0,32,8,2,31,0,0,0,2,37,32,12,45,0,114,0,0,7,0,37,0,0,46,0,0,0,0,0,2,0,0,0,48,16,25,0,0,36,27,46,29,4,2,0,0,0,0,80,0,0,13,38,24,18,0,0,188,39,0,0,0,0,0,0,14,46,33,21,0,31,11,3,6,0,10,0,0,27,0,203,0,0,0,0,0,34,80,59,98,0,48,31,24,0,45,2,0,31
0.5,90,8,0,49,51,0,17,0,0,0,0,81,11,28,187,3,0,0,0,7,20,29,0,18,66,43,36,0,0,17,14,10,93,0,61,11,0,35,14,0,18,0,0,15,13,64,0,70,9,0,61,0,0,7,0,3,0,0,11,0,34,0,0,0,52,0,0,0,28,0,0,0,29,0,0,79,99,48,43,0,0,0,86,0,0,0,0,0,0,33,4,0,0,57,0,0,0,0,9,0,0,2,0,82,55,0,10,0,0,0,0,44,0,0,40,10,4,23,20,0,0,0,0,15,60,70,2,0,18,103,0,31,27,0,0,129,0,0,155,49,0,28,1,0,11,40,29,0,8,0,45,0,14,41,0,38,0,0,17,152,0,23,18,0,0,0,22,0,61,74,11,0,0,0,0,39
0.5,90,9,0,96,82,87,0,0,0,0,0,47,0,121,9,20,12,0,162,0,0,0,0,0,0,0,0,0,7,8,3,28,36,45,184,0,0,57,0,14,0,33,111,1,155,131,0,2,0,0,75,0,54,40,0,30,28,0,88,19,0,33,0,11,0,88,16,114,0,22,0,0,22,177,17,0,37,0,6,0,0,0,31,0,93,0,52,0,0,0,50,0,30,0,0,0,34,0,69,0,0,0,0,1,0,0,0,122,0,0,50,11,69,11,0,0,0,80,0,0,8,0,124,21,24,15,0,0,0,5,13,18,0,29,0,31,0,7,1,0,10,0,0,0,2,0,0,148,56,0,0,0,0,38,34,105,0,11,7,0,0,17,0,0,52,46,58,17,0,21,48,74,108,0,0,87
0.5,90,10,100,31,0,0,6,0,0,7,34,118,0,0,17,0,4,29,0,0,0,41,121,0,27,101,0,0,0,82,68,0,311,0,54,63,141,179,0,21,6,0,45,27,107,136,0,41,0,41,0,44,16,7,0,0,0,0,0,158,0,0,105,65,6,0,0,0,0,9,14,0,21,115,0,100,0,0,0,0,0,112,74,5,63,0,70,24,0,46,20,37,24,0,0,0,0,3,49,142,0,0,86,6,19,14,5,0,0,26,2,0,0,0,26,0,0,160,0,0,24,0,125,14,3,36,6,0,0,25,0,102,0,0,117,6,34,13,21,0,25,0,17,13,0,20,0,0,13,139,64,0,0,0,0,0,0,0,21,13,0,12,6,86,0,0,0,50,0,0,10,31,174,0,3,13
0.5,90,11,54,0,0,0,0,93,0,0,25,0,32,34,0,77,0,0,10,90,11,81,10,0,8,0,0,9,0,0,0,0,0,0,14,0,7,29,61,0,0,0,7,0,46,70,0,0,0,6,9,0,0,60,7,22,48,0,9,0,2,15,2,65,0,0,65,0,0,0,0,22,364,0,23,0,0,57,0,0,0,0,0,51,11,62,0,0,13,35,0,28,57,16,14,6,0,50,58,15,0,13,0,11,100,39,0,93,44,19,24,0,0,27,0,0,7,80,0,16,0,31,3,2,39,39,0,0,0,59,0,25,8,45,92,51,0,89,0,2,0,0,0,0,0,27,16,0,1,15,42,0,0,0,53,26,0,0,0,79,0,99,36,42,0,58,19,0,19,47,0,0,0,5,0,33
0.5,90,12,0,0,0,13,192,4,0,32,18,87,0,0,0,25,0,0,0,0,0,0,0,17,0,0,50,51,0,23,41,0,11,0,0,19,13,56,49,0,0,0,74,0,16,32,6,0,0,1,0,48,0,0,0,0,22,3,0,0,0,4,30,39,29,44,0,17,5,94,0,0,0,36,232,75,126,11,0,0,0,0,30,50,1,7,23,0,4,4,5,0,0,0,3,11,0,0,54,0,13,8,105,51,3,0,0,0,10,0,17,0,43,2,0,0,0,0,0,0,0,0,12,33,0,7,12,0,7,56,0,7,26,0,0,0,29,0,0,99,114,0,18,5,20,0,0,0,83,0,12,9,90,55,0,0,0,0,0,0,47,0,82,12,27,0,50,5,2,71,1,0,0,0,3,0
0.5,91,1,19,0,0,0,6,37,0,59,7,0,23,121,61,0,113,0,34,1,66,0,38,47,0,0,0,0,2,0,0,0,6,0,0,0,0,43,51,23,25,0,96,81,81,160,2,0,8,0,30,0,9,0,0,71,0,34,24,101,66,0,99,2,162,69,0,0,0,35,19,0,100,48,0,8,0,9,30,0,0,21,0,2,4,0,0,0,28,0,0,50,0,0,10,41,6,0,11,0,0,35,0,47,80,3,40,0,54,0,15,29,58,120,0,3,60,30,25,100,0,4,25,50,0,0,7,0,30,0,0,0,0,100,28,0,0,11,0,0,0,0,19,57,0,0,37,6,0,23,0,0,0,0,11,61,0,0,0,0,51,0,0,0,18,102,13,49,0,8,18,0,0,0,6,16
0.5,91,2,0,28,14,46,14,42,0,0,0,5,0,0,0,6,0,20,5,42,39,37,83,14,0,0,0,0,0,69,0,0,54,40,11,0,0,70,11,0,0,7,0,0,0,0,14,0,0,0,57,0,0,33,1,47,1,33,0,0,53,0,3,47,0,37,0,0,0,0,0,0,0,57,0,11,0,133,0,0,62,0,0,0,0,0,0,0,0,0,0,0,216,0,0,5,0,2,17,77,4,0,0,0,0,0,0,0,35,10,0,15,62,48,0,68,0,18,0,0,0,0,21,22,64,0,0,36,18,4,0,0,0,0,0,7,0,43,0,0,12,0,0,0,0,0,53,17,0,25,17,49,63,18,0,43,36,9,0,1,30,1,0,0,5,6,13,0,0,0,0,22,10,17,45,22
0.5,91,3,8,43,47,4,0,148,0,0,0,0,0,19,0,0,8,0,0,56,85,16,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,7,0,27,0,65,96,0,50,0,0,90,16,69,74,0,0,0,81,0,0,11,67,0,0,87,8,10,107,0,43,0,88,0,24,26,0,0,14,37,0,0,0,0,0,70,0,0,22,40,30,0,0,0,0,13,0,35,0,0,138,53,1,0,0,137,45,17,0,0,0,33,0,79,90,27,0,0,0,0,3,0,32,0,7,0,0,61,0,7,0,2,29,0,6,0,47,0,58,0,23,13,0,1,0,0,0,0,56,18,0,0,30,2,0,40,52,0,0,9,0,69,0,76,0,0,97,4,0,0,38,0,0,0,10,9,0,0,1
0.5,91,4,10,15,7,66,0,0,0,150,8,0,0,0,0,32,0,0,15,0,48,6,0,0,7,34,0,0,27,0,96,6,117,2,0,29,93,0,5,0,21,0,145,9,0,70,0,28,0,0,0,12,57,51,0,3,49,19,101,0,31,0,113,0,9,103,0,0,87,100,19,0,0,0,109,0,165,11,30,0,0,57,13,0,0,48,70,55,0,4,5,0,55,0,22,0,0,13,0,0,0,0,24,39,73,0,0,11,0,41,0,0,0,0,0,60,33,0,31,0,0,3,63,32,0,4,2,30,18,0,111,0,6,0,0,0,0,17,0,0,0,11,25,29,0,0,57,35,0,15,0,0,10,0,45,46,0,19,0,67,0,0,0,20,2,21,92,0,0,0,0,76,24,5,0,0
0.5,91,5,3,0,0,47,0,0,0,181,0,0,0,8,18,0,0,0,0,22,0,0,0,0,7,37,19,3,2,17,0,0,20,43,0,0,0,0,7,0,0,5,9,0,4,0,0,1,0,0,106,0,1,86,87,29,7,0,0,12,12,69,82,0,0,0,86,0,19,0,0,69,70,0,11,0,71,22,27,12,39,0,0,17,91,53,12,9,0,96,7,0,0,0,0,0,54,25,23,0,29,57,45,40,21,136,0,14,87,25,41,0,26,0,0,129,0,81,0,4,0,0,24,8,0,0,0,0,0,0,32,0,42,6,0,0,15,75,0,0,39,111,0,33,73,72,33,0,3,9,20,0,45,19,0,164,18,0,0,12,46,15,63,21,33,0,67,0,46,0,61,0,32,36,0,0
0.5,91,6,0,0,0,0,180,75,58,13,0,13,5,0,55,49,0,143,0,2,72,0,0,7,39,7,0,74,18,0,0,0,3,58,0,0,0,77,140,0,15,0,7,0,0,0,0,26,0,0,38,0,0,0,25,0,0,0,0,0,0,13,0,26,65,42,21,36,21,0,0,1,0,0,2,149,62,0,26,0,0,0,0,56,0,11,0,49,29,0,21,0,18,0,0,0,55,0,0,0,0,33,0,10,27,84,0,0,28,0,3,2,25,29,0,49,15,0,35,2,11,0,0,98,0,0,0,74,127,45,0,0,69,0,91,0,0,23,0,9,0,56,22,0,21,0,0,0,0,0,55,28,0,0,0,99,0,13,0,0,5,8,35,0,80,0,0,38,0,0,99,0,15,46,66,0
0.5,91,7,0,61,141,0,36,0,30,0,35,0,0,0,18,0,0,0,47,6,0,46,98,0,60,65,0,0,12,43,0,61,42,8,9,0,30,61,0,0,15,0,0,10,9,0,0,0,0,0,0,0,0,0,0,17,102,10,50,0,0,0,0,0,0,0,13,0,0,56,0,0,0,0,0,0,38,27,30,0,15,0,28,0,16,7,13,0,0,0,0,35,0,25,0,0,38,7,56,0,0,0,0,0,1,0,0,38,0,0,0,0,0,0,16,71,76,0,0,7,0,0,0,0,0,0,3,123,4,17,0,58,0,7,29,0,0,210,216,48,0,11,0,0,0,0,49,0,219,9,0,14,0,0,0,1,0,100,0,0,20,1,0,106,31,0,104,0,0,0,0,0,0,49,5,0
0.5,91,8,0,0,0,64,9,0,0,4,0,3,25,0,52,52,25,7,17,56,15,24,72,34,0,70,0,29,35,15,16,0,98,0,97,24,86,37,0,0,10,0,0,0,0,0,0,26,0,0,17,0,33,63,0,10,24,0,39,164,16,0,5,33,0,0,108,0,0,0,21,0,6,0,11,0,61,58,13,0,1,0,38,215,22,2,57,0,0,36,21,6,74,2,0,134,61,0,16,0,25,15,0,75,99,20,10,9,9,1,27,12,120,91,0,0,18,0,48,0,0,0,16,33,0,11,15,0,0,0,30,42,53,0,0,10,0,64,55,42,0,26,23,0,14,45,0,0,0,0,0,41,98,37,0,0,0,0,54,0,13,9,0,0,3,0,0,0,0,54,0,31,14,98,18,67
0.5,91,9,0,0,0,34,0,0,14,1,0,0,29,0,0,0,0,0,88,83,1,0,158,66,33,0,0,0,4,0,14,122,19,0,23,0,129,0,26,79,0,61,6,31,0,38,29,11,28,0,0,8,27,21,0,10,16,2,5,32,0,0,327,107,0,32,0,0,43,45,62,13,43,0,2,0,14,0,52,38,0,16,6,10,0,34,25,0,141,0,0,10,0,4,0,53,13,0,17,0,40,0,47,58,0,0,0,7,0,0,0,0,35,0,0,0,72,1,0,0,0,167,19,85,0,0,22,15,43,59,0,0,0,0,0,0,0,14,0,0,0,19,27,71,0,36,61,0,33,50,68,0,9,0,0,0,0,23,0,0,7,0,0,0,51,24,0,4,6,0,83,0,1,0,15,0
0.5,91,10,13,0,13,2,0,0,94,0,0,0,0,33,0,0,17,47,52,56,29,0,42,0,43,5,0,0,95,0,16,0,57,5,54,0,0,0,26,66,32,0,0,48,0,22,0,0,0,9,0,13,32,0,5,1,0,25,12,0,0,81,0,0,46,0,0,7,14,0,0,0,2,0,0,29,0,3,6,176,128,0,0,7,13,59,0,0,0,59,12,139,0,0,0,0,43,0,163,5,0,114,30,49,1,15,10,25,0,0,0,0,83,0,0,0,27,0,116,81,0,6,83,0,17,0,0,54,30,0,9,0,1,9,8,22,0,12,11,0,0,0,3,0,0,0,63,4,39,7,2,0,0,0,0,0,9,28,1,29,25,0,0,3,0,0,0,13,11,8,19,0,15,74,0,4
0.5,91,11,66,109,23,63,0,12,67,55,1,45,124,0,28,0,57,0,0,0,49,8,0,21,0,20,0,95,2,0,0,0,31,50,1,26,13,12,61,10,10,10,10,0,0,174,48,0,81,0,0,0,16,0,26,107,7,0,0,0,0,99,6,12,0,0,0,0,54,2,4,0,19,6,0,172,0,0,1,0,43,55,0,75,22,0,4,0,0,0,0,23,0,48,77,6,0,178,0,0,0,0,31,0,54,0,36,17,0,21,0,21,103,1,0,0,0,115,108,0,63,0,0,14,0,58,0,5,34,48,0,0,0,0,54,0,0,0,34,36,29,78,10,0,9,0,0,115,0,4,0,8,65,31,12,0,3,47,0,0,0,0,0,42,25,0,0,0,46,2,15,27,0,97,10,4
0.5,91,12,16,1,0,244,164,49,40,9,81,28,0,30,0,88,0,0,36,0,0,0,0,0,81,0,0,0,0,0,0,0,25,0,19,19,0,0,2,8,0,0,97,0,5,0,0,0,19,0,0,36,4,17,10,84,8,0,0,0,0,77,0,4,0,0,27,78,3,38,8,42,0,0,0,6,6,0,51,0,34,0,0,0,79,0,0,100,39,0,64,0,0,5,101,8,0,89,24,84,0,0,140,0,0,72,0,34,0,0,0,5,0,2,9,0,0,7,0,43,29,0,9,26,0,0,14,120,62,51,0,0,0,0,24,46,0,0,0,0,55,0,0,0,8,61,71,6,0,0,22,0,2,0,0,0,0,0,15,0,0,8,0,57,27,99,77,62,0,0,0,2,0,3,40,0
0.5,92,1,46,0,4,0,30,47,19,53,0,42,0,0,90,11,0,51,0,17,15,6,19,0,4,69,0,58,0,0,44,30,0,0,41,48,122,0,12,5,75,0,0,0,64,23,56,0,49,0,0,17,0,0,0,24,17,85,18,34,0,51,18,0,0,13,15,24,0,0,0,0,71,0,93,87,27,0,3,0,6,83,18,0,0,0,94,0,31,0,0,0,31,68,0,0,43,4,0,0,0,0,0,0,98,0,0,0,0,0,0,20,0,29,15,17,0,0,93,19,39,0,31,11,4,105,41,9,1,0,0,51,0,0,7,0,47,146,32,0,0,0,0,0,12,0,0,21,5,0,249,10,10,21,1,0,0,24,0,10,0,24,99,4,176,39,3,0,0,9,87,0,0,2,24,99
0.5,92,2,10,29,0,0,9,27,0,80,0,0,23,71,244,0,0,36,26,0,20,92,18,0,0,0,31,0,0,0,0,0,24,0,55,32,10,10,47,48,5,0,0,16,57,0,0,19,0,0,0,261,0,0,0,0,0,0,0,71,0,48,60,0,23,0,18,0,0,8,0,0,0,0,0,36,23,0,46,171,0,49,19,0,0,0,34,12,0,45,0,10,33,0,0,36,0,6,16,4,10,0,123,0,0,11,72,17,42,0,0,0,0,44,0,51,24,19,0,0,94,32,27,44,51,1,12,21,0,36,96,0,45,28,38,0,0,93,53,2,11,0,0,93,0,16,0,188,21,27,28,0,12,114,30,56,105,37,32,131,96,10,0,0,62,7,18,34,0,0,0,0,0,0,75,5
0.5,92,3,0,2,56,0,0,46,0,103,103,0,0,0,12,0,0,208,18,0,33,3,0,0,0,0,0,10,68,0,57,0,0,3,0,0,1,29,0,0,122,155,0,0,0,11,0,59,23,1,0,2,7,20,0,6,0,19,34,0,0,0,0,0,9,3,0,0,0,0,40,0,0,51,61,55,40,22,157,0,15,25,1,32,42,0,0,0,11,73,0,0,0,0,0,0,1,15,98,0,14,88,5,0,6,0,6,0,0,0,0,20,0,0,0,68,1,0,45,0,0,52,0,18,0,53,0,0,80,0,92,0,0,0,0,0,0,18,38,0,0,73,0,0,0,44,35,0,0,34,0,2,0,0,0,0,0,13,68,0,0,16,0,0,0,0,0,14,0,0,0,0,0,11,0,0
0.5,92,4,46,0,0,0,8,0,47,0,31,173,0,0,0,14,0,0,0,58,0,0,15,0,107,0,0,41,3,0,12,55,0,21,0,59,0,3,70,13,154,53,0,0,0,65,28,12,68,55,1,0,86,35,0,18,0,22,17,0,0,41,15,46,0,0,9,0,0,29,39,8,5,0,0,22,0,0,55,11,0,33,0,23,89,0,17,0,0,0,0,3,0,0,0,0,0,58,10,0,0,0,9,32,0,29,0,2,0,0,35,0,0,88,93,0,80,39,5,35,44,0,4,0,0,40,191,17,0,0,0,0,17,49,0,0,3,0,5,0,0,0,18,0,0,0,2,0,0,0,82,0,28,0,0,31,0,95,81,0,0,28,26,0,11,0,48,0,22,0,105,28,0,31,226,36
