epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
10.0,71,2,3,0,0,0,0,0,0,0,0,2,9,0,1,0,2,0,4,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7,2,0,0,0,0,0,3,0,10,1,0,0,0,3,0,1,0,0,0,2,1,1,1,2,0,0,12,2,2,0,2,2,4,0,4,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,2,7,0,1,0,0,1,3,5,0,0,0,1,0,1,3,0,3,1,0,0,2,0,2,0,4,0,0,1,2,5,2,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,2,1,0
10.0,71,3,0,3,0,6,1,0,0,1,0,2,6,2,1,1,7,0,0,0,0,0,0,1,0,5,1,0,0,0,6,1,1,0,4,0,0,0,0,4,0,2,0,0,3,0,2,0,2,0,2,1,1,0,3,0,0,0,2,1,0,0,0,2,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,8,1,5,2,3,0,2,0,0,0,3,0,0,4,0,0,0,0,8,0,2,0,0,0,0,1,3,6,0,2,0,1,1,1,1,0,2,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,2,1,0,0,1,0,3,1,0,0,3,0,1,0,0,3,1,1,3,2,0,0,0,0,0,0,0,0,1,0,4,0,10
10.0,71,4,0,0,2,0,1,0,0,1,0,3,8,0,4,0,1,2,1,1,0,7,0,4,0,1,0,3,1,0,0,1,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,2,0,0,3,0,4,0,0,0,1,2,0,8,0,0,4,0,0,0,3,2,0,2,2,0,0,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,4,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,1,0,3,1,2,2,2,1,0,2,1,0,0,4,0,0
10.0,71,5,0,3,3,0,0,0,3,1,0,2,0,0,0,0,4,1,3,0,1,3,0,0,0,0,8,0,5,0,2,4,5,0,0,0,1,0,0,3,6,7,3,1,4,1,0,0,4,2,3,12,0,2,2,17,0,0,0,2,0,0,3,0,0,0,4,0,0,0,11,0,0,0,6,2,2,0,0,0,0,0,5,1,0,2,0,0,0,1,1,0,0,4,0,1,0,1,2,0,0,0,7,3,5,0,0,0,0,3,0,0,0,0,1,1,0,0,3,0,0,0,0,3,1,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,5,0,0,2,0,2,0,0,0,0,0,14,0,0,0,3,1,1,4,0,1,4,0,1
10.0,71,6,0,1,1,0,0,10,1,4,2,4,1,0,4,1,0,0,0,0,1,2,1,0,6,0,2,0,7,2,3,0,0,0,2,1,0,0,0,0,0,0,3,4,2,0,3,0,0,0,0,1,4,0,0,6,0,5,0,0,0,2,2,0,0,0,0,2,0,4,0,0,0,1,1,5,5,2,2,0,5,0,1,8,3,0,0,0,4,0,2,4,0,2,1,3,0,1,0,4,0,0,1,0,2,3,2,0,2,0,7,7,0,0,0,0,2,1,0,0,2,0,0,1,0,2,0,0,2,4,0,0,0,2,0,0,0,0,0,0,1,0,3,0,2,2,4,7,1,2,3,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,4,0,0,0,0,0
10.0,71,7,0,0,7,0,1,0,0,1,2,6,0,0,0,3,0,0,0,0,0,0,2,0,1,0,2,1,7,0,0,4,0,0,10,0,1,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,4,2,0,1,0,0,0,0,1,2,0,0,0,0,9,2,1,0,0,0,0,2,0,0,3,0,1,0,1,5,1,1,0,1,8,0,5,1,2,0,0,0,3,0,0,1,0,0,0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,1,0,5,0,1,1,0,0,2,3,0,0,2,0,0,1,0,0,0,4,0,0,1,0,0,0,0,6,3,1,2,2,0,0,6,1,0,1,0,0,0,1,2,1,0,6,0,3,2,3,1,4,3,6,1
10.0,71,8,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,2,0,0,0,6,0,2,3,0,1,2,1,2,0,3,0,0,3,0,0,4,2,1,2,1,2,1,4,6,0,0,0,0,1,0,2,0,2,4,3,0,0,0,5,2,0,0,3,0,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,8,4,0,4,2,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,4,0,0,0,2,0,1,0,1,0,1,0,3,0,7,0,0,0,0,3,5,0,0,0,1,0,8,1,1,2,1,2,0,0,0,0,5,4,1,0,0,2,3,5,3,3,0,0,0,4,4
10.0,71,9,0,0,0,0,4,0,0,0,2,0,4,0,10,0,0,0,1,6,2,0,0,0,2,0,1,0,0,0,0,3,0,0,1,3,0,5,0,0,0,0,0,3,7,2,0,0,0,0,0,1,1,2,0,16,0,0,1,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,0,3,0,2,1,0,4,2,2,0,0,0,2,2,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,5,0,0,0,1,4,0,0,2,2,2,6,0,0,0,2,0,1,3,0,0,2,0,0,0,5,4,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3
10.0,71,10,6,1,4,1,7,2,2,2,0,3,1,0,1,4,0,0,1,0,0,0,2,0,2,5,4,0,2,0,1,0,0,0,0,0,0,1,0,0,1,3,3,1,3,0,6,0,0,0,1,0,4,0,2,1,3,0,1,0,0,0,0,1,1,0,0,1,3,0,0,4,0,0,1,0,6,3,0,0,6,0,2,0,0,0,0,1,0,1,0,0,0,5,0,0,3,1,0,0,6,1,2,0,4,0,1,3,0,1,0,0,2,0,0,0,5,0,4,0,0,1,1,3,5,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,3,1,0,2,2,1,0,1,0,0,0,2,2,3,0,1,0,2,4,0,0,0,3,0,2,0,0,1,0,3,0,1,0,1,1
10.0,71,11,1,1,1,4,0,1,0,3,0,2,0,2,0,0,3,2,0,1,0,0,5,0,4,0,0,1,0,10,6,0,1,0,0,1,0,0,0,1,0,0,1,3,1,4,0,1,0,1,0,0,9,2,2,3,0,1,1,0,0,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,4,4,3,3,1,0,2,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,6,2,2,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,3,0,3,2,0,0,0,0,7,6,0,1,0,4,3,3,6,2,2,0,1,1,0,1,0,0,2,0,1,1,0,0,1,0,0,0,4,3,4,1
10.0,71,12,0,0,0,1,1,0,2,0,3,3,0,0,0,0,3,0,1,1,1,2,4,0,0,1,1,0,2,0,18,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,7,0,5,1,2,1,0,0,0,6,1,2,1,0,2,0,0,3,1,0,5,0,2,0,0,1,1,0,2,3,11,2,0,2,0,0,3,0,0,0,2,1,3,1,1,0,4,8,1,1,0,0,1,0,2,0,0,2,0,0,0,0,4,1,1,0,0,0,1,0,0,0,2,2,0,1,7,0,5,0,1,0,0,1,1,0,0,4,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0,2,0,1,6,1,2,6,5,0,0,0
10.0,72,1,0,0,0,0,6,1,1,0,0,8,0,1,0,0,1,0,0,0,0,0,3,0,0,4,0,0,15,0,3,12,0,0,3,5,0,15,42,0,0,2,0,0,14,7,0,8,0,0,3,0,8,1,0,23,1,0,0,2,3,0,0,10,0,1,3,3,0,9,0,0,0,4,10,0,120,0,0,0,4,0,3,4,0,2,9,0,2,1,0,1,1,1,0,2,7,0,13,0,0,0,0,0,1,9,3,0,3,0,0,1,18,0,0,0,9,0,2,8,1,1,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,15,2,4,3,1,0,0,4,2,2,0,0,5,109,3,0,0,1,0,0,1,1,3,0,5,0,1,2,0,0,2,4,0,0,0,0,0,0,4
10.0,72,2,3,1,0,0,0,0,1,5,1,15,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,20,1,3,6,2,0,0,1,0,17,66,0,0,0,0,1,14,0,0,2,0,1,0,4,3,0,0,24,0,0,0,0,0,1,5,12,1,8,5,0,0,0,11,1,2,1,9,0,179,0,1,1,0,6,3,4,2,8,3,2,0,0,3,0,2,1,1,1,3,2,34,0,0,3,0,0,13,15,4,1,0,0,0,0,3,0,5,0,0,0,2,0,2,0,0,0,4,0,0,0,0,11,0,0,4,2,0,0,2,11,0,2,0,0,0,6,0,0,2,1,0,5,91,0,0,0,2,2,1,0,1,2,0,0,0,0,0,9,0,0,3,0,9,5,0,0,0,1
10.0,72,3,0,0,0,1,0,0,0,0,0,8,0,0,1,0,0,0,9,3,0,0,1,0,0,0,0,8,19,0,8,4,0,0,1,0,2,20,143,1,7,3,0,0,25,2,0,0,0,1,0,0,6,0,5,33,0,6,0,1,1,1,2,19,2,1,6,24,0,2,0,0,1,2,8,0,470,5,1,0,2,7,5,0,3,4,4,1,0,0,1,2,0,0,0,0,4,0,49,0,3,0,4,0,0,4,0,1,2,0,1,2,0,0,0,6,0,0,0,1,0,0,0,2,0,4,0,7,0,5,0,1,0,0,3,0,0,25,0,0,0,0,3,0,6,1,4,2,0,1,150,13,0,5,1,1,1,1,0,12,0,0,5,0,0,1,2,0,6,0,3,0,0,0,3,0
10.0,72,4,0,0,2,2,0,0,0,1,2,8,0,1,0,0,0,0,7,15,0,3,5,7,4,0,0,0,12,1,6,6,0,0,6,0,1,23,107,2,1,0,0,1,19,134,0,0,0,0,1,2,5,3,4,54,0,0,1,0,8,5,0,12,0,1,7,24,2,2,0,1,4,0,7,0,211,2,0,0,1,1,3,0,7,8,0,2,0,0,0,2,3,4,0,1,9,1,60,0,0,1,2,0,0,6,0,0,3,0,0,0,4,0,0,10,4,0,0,3,2,0,1,2,0,10,3,2,0,0,0,0,0,4,1,1,2,23,0,0,0,2,4,3,9,2,2,3,4,0,156,0,0,4,0,0,0,0,6,17,2,2,0,0,0,0,0,12,0,3,0,3,0,0,0,0
10.0,72,5,0,2,0,3,0,0,1,3,0,4,0,0,0,0,2,2,7,2,0,0,0,0,0,1,1,0,17,0,9,2,3,4,2,1,1,3,114,0,1,2,0,0,15,158,0,0,0,2,0,2,0,13,12,41,3,0,0,0,0,0,8,16,4,1,6,29,0,5,0,0,1,2,6,0,137,6,0,1,0,5,8,0,3,9,5,0,0,3,0,0,1,3,0,7,6,0,46,0,0,5,0,0,0,10,0,0,2,4,0,2,0,0,6,0,0,0,0,5,0,3,0,0,4,0,1,4,5,1,0,0,5,1,0,0,1,17,0,0,3,7,0,0,2,0,0,2,0,0,129,1,0,3,1,0,0,0,2,15,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0
10.0,72,6,0,0,0,0,0,0,1,3,1,8,0,0,0,0,1,1,6,3,1,0,0,0,5,1,0,1,17,1,0,7,3,0,6,1,0,8,168,0,0,0,1,2,17,126,0,0,1,0,0,0,6,0,2,25,0,0,0,5,1,0,0,12,4,5,1,22,1,4,0,5,0,0,13,0,129,3,1,0,0,4,6,3,1,8,3,1,0,0,0,3,0,1,2,0,4,1,19,0,3,3,0,0,1,3,0,2,0,0,0,1,0,0,0,3,0,3,2,0,1,0,1,0,6,0,1,0,0,0,1,1,0,2,2,0,7,15,0,3,0,0,0,3,2,0,0,1,2,2,52,1,1,1,2,1,0,0,0,15,0,0,0,4,3,2,0,0,1,2,2,0,0,0,0,0
10.0,72,7,2,1,1,0,0,0,2,0,0,8,0,0,0,0,2,0,4,13,2,5,0,0,2,0,0,0,22,4,0,8,6,0,2,0,0,7,116,0,0,6,0,1,16,212,0,1,0,4,0,0,8,0,6,28,3,0,5,2,1,3,0,11,2,6,2,13,0,3,0,1,0,1,0,3,64,0,2,3,0,5,1,1,5,8,6,0,2,0,5,0,0,8,0,7,8,0,38,0,4,1,7,1,0,9,8,0,1,6,0,2,0,3,0,4,4,5,0,3,0,0,0,1,2,0,0,0,4,0,3,1,5,2,0,0,0,11,5,0,0,1,1,5,1,0,4,0,0,0,47,2,0,0,0,6,5,0,1,8,2,2,2,0,0,3,3,0,1,0,3,1,3,0,0,0
10.0,72,8,0,3,0,0,0,0,3,8,0,7,5,2,0,0,2,0,1,0,0,4,1,0,0,0,1,4,10,6,9,0,1,3,13,0,6,4,74,0,0,0,4,5,14,142,0,1,5,5,0,1,2,2,5,19,1,0,1,0,4,1,1,10,0,1,0,7,3,3,0,0,0,0,2,1,35,0,1,0,2,4,13,1,0,2,2,4,0,2,0,13,0,4,0,4,7,0,40,0,1,1,4,0,1,6,2,4,0,0,0,0,0,1,2,4,0,0,3,0,0,0,4,0,2,11,5,0,0,0,2,0,0,0,0,8,0,13,0,0,0,0,3,1,3,0,0,0,4,0,95,1,2,4,0,0,0,0,0,6,0,7,0,1,4,0,2,0,0,0,0,0,0,0,1,1
10.0,72,9,0,0,4,0,1,0,4,1,0,3,0,0,2,1,1,6,3,2,2,0,1,0,0,0,1,0,13,1,0,9,7,0,4,0,0,7,81,0,0,2,6,0,11,114,3,0,0,2,0,0,0,1,3,20,2,0,1,1,0,0,1,7,0,2,7,3,4,8,1,0,0,0,8,0,60,2,0,0,0,2,7,0,6,2,3,13,1,3,0,1,0,10,0,1,5,0,38,0,0,1,3,0,1,8,1,0,3,4,0,0,0,0,1,2,1,0,0,3,0,2,0,2,4,2,0,1,0,3,1,0,0,2,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,72,0,0,0,0,0,0,0,2,6,0,0,0,2,2,3,0,0,0,3,0,0,4,0,1,0
10.0,72,10,1,1,1,0,0,0,1,0,0,7,7,0,1,0,0,6,2,5,0,5,0,0,0,1,0,0,14,2,1,7,0,0,0,0,0,9,93,0,2,0,0,5,17,173,0,0,0,0,2,3,1,0,11,25,0,0,0,0,0,3,3,11,0,5,11,6,0,3,0,0,0,2,12,1,5,2,0,0,4,0,8,4,0,4,4,0,0,3,1,0,3,8,0,0,4,1,41,0,3,0,0,0,0,6,0,0,4,0,3,3,2,3,1,3,0,0,0,0,0,1,2,2,3,0,2,2,5,0,1,0,4,0,5,3,4,8,2,3,0,0,5,0,3,0,0,2,1,1,59,0,2,0,4,0,0,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
10.0,72,11,0,0,1,10,0,1,0,2,0,8,1,0,2,0,0,0,1,2,1,0,0,3,0,0,4,0,8,0,8,5,9,0,5,3,0,12,174,0,1,3,1,0,4,130,0,0,1,1,1,0,3,0,1,23,0,3,0,0,2,2,0,3,0,0,9,3,1,0,0,0,0,0,6,0,1,2,0,0,2,9,5,5,4,6,0,2,0,0,0,0,5,1,0,0,20,2,32,6,3,0,0,1,1,5,0,1,0,0,0,0,2,0,0,6,3,1,2,9,2,1,5,4,2,5,3,0,3,0,0,1,0,4,1,0,1,5,0,0,0,1,0,0,9,0,0,0,0,0,46,0,0,3,0,1,1,1,1,13,2,1,1,2,0,1,3,0,0,0,0,3,1,0,2,0
10.0,72,12,0,0,3,1,1,7,1,0,0,11,2,0,0,0,0,0,3,2,0,0,0,0,1,0,4,1,13,0,3,5,0,4,4,4,0,2,100,0,0,1,2,2,12,97,1,0,0,0,0,1,1,1,0,28,0,1,2,0,0,0,0,14,0,0,7,2,0,0,2,4,5,0,2,0,0,1,0,1,2,6,16,0,5,5,1,0,1,5,0,1,0,0,0,0,16,0,55,1,1,1,3,0,0,10,1,0,2,0,0,0,2,3,1,3,2,1,0,0,0,1,1,1,2,1,2,1,1,1,3,2,0,2,1,1,5,7,0,0,0,1,0,4,5,0,0,3,0,0,60,0,0,0,0,0,5,0,2,3,0,0,3,2,0,5,5,0,0,0,0,1,4,0,5,0
10.0,73,1,3,3,0,3,2,0,2,0,0,1,0,3,4,1,1,0,9,3,1,3,0,0,0,1,2,4,15,1,3,7,0,0,4,0,0,9,27,0,0,0,0,2,11,0,0,3,0,2,1,0,2,0,4,14,0,0,1,0,0,5,2,14,1,7,1,2,2,0,0,0,0,5,4,4,104,0,4,0,2,2,3,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,4,1,7,2,0,0,3,8,0,0,6,4,2,0,0,0,2,0,1,0,0,0,0,2,2,0,6,2,0,0,2,0,1,4,1,0,1,0,0,9,0,0,0,2,0,1,0,0,1,0,4,1,119,4,0,0,0,3,0,2,5,2,0,0,8,0,4,8,5,1,4,0,0,2,4,2,0,4
10.0,73,2,0,0,2,0,3,0,0,1,4,5,0,0,2,0,0,2,3,3,0,0,3,0,3,0,1,0,10,3,3,8,1,0,0,6,1,10,21,0,5,2,0,6,12,0,0,0,1,2,1,2,1,0,4,10,0,0,1,0,0,0,9,14,4,0,1,8,0,1,0,0,0,2,7,0,66,0,1,0,1,2,1,0,2,11,0,4,0,0,0,0,0,4,0,0,6,0,1,2,0,3,1,0,0,3,0,0,1,7,0,1,0,2,2,1,3,0,2,6,0,0,0,3,6,0,0,0,0,0,0,0,10,0,4,0,1,21,3,0,0,0,0,6,4,0,4,5,4,0,84,1,0,4,0,0,0,0,0,7,0,2,1,0,0,11,5,2,4,4,0,0,1,0,1,0
10.0,73,3,0,6,3,1,0,1,0,0,2,4,2,5,5,0,0,0,0,0,0,0,5,3,3,3,0,2,11,0,6,11,0,0,10,7,2,13,173,1,0,1,0,0,18,4,0,0,4,8,0,2,5,0,5,17,3,0,0,0,6,0,0,11,0,4,4,13,0,2,0,0,3,2,13,1,280,0,0,0,0,4,4,0,3,1,5,0,0,0,2,2,1,0,0,2,3,0,4,0,1,2,0,0,0,8,3,1,1,1,0,1,10,0,0,12,1,0,1,2,5,0,0,0,13,0,0,0,0,0,6,2,2,1,0,0,0,21,0,1,0,2,0,1,2,0,2,0,8,0,121,3,2,0,0,0,0,1,1,3,1,4,3,6,0,7,11,0,2,3,0,0,0,1,0,0
10.0,73,4,2,0,3,0,0,0,0,0,0,1,0,3,5,0,0,0,8,2,4,0,0,6,10,0,3,1,5,0,9,8,0,0,3,0,0,5,116,0,4,1,2,0,13,76,1,1,0,5,1,0,10,0,0,29,1,2,0,1,0,3,2,21,1,1,6,18,0,0,2,0,0,0,5,1,87,0,4,2,0,0,2,0,2,0,4,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,6,0,2,2,0,4,4,0,1,0,2,0,4,1,2,1,3,0,6,2,1,0,4,1,0,1,0,1,3,0,2,0,5,0,4,0,0,0,5,4,0,0,4,0,0,101,0,1,0,0,0,0,4,0,4,0,6,4,1,6,12,9,0,2,2,0,0,0,0,2,0
10.0,73,5,0,1,4,2,0,6,0,0,1,4,0,2,1,4,1,1,2,2,0,0,0,5,0,0,0,1,11,2,0,2,0,0,0,0,1,2,64,1,0,0,0,3,14,104,0,0,1,0,0,8,3,4,5,12,0,3,0,0,1,2,3,8,1,0,4,7,0,7,3,3,1,0,14,0,29,4,0,1,0,7,2,0,2,1,1,7,0,0,1,0,3,0,0,1,3,2,5,0,0,2,1,1,3,7,0,0,1,3,0,0,0,1,0,0,1,12,1,0,2,5,1,0,10,0,0,3,1,0,0,0,0,2,0,0,2,12,2,7,0,0,0,0,0,0,0,4,0,0,88,1,5,0,0,5,0,1,11,18,4,3,1,1,4,6,0,0,5,0,3,0,0,0,4,0
10.0,73,6,1,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,2,9,2,3,0,0,5,0,1,0,10,2,1,14,2,1,5,0,1,15,48,0,3,0,6,0,20,68,3,0,0,3,0,3,8,0,1,24,0,0,0,0,0,0,1,13,2,2,2,0,0,5,1,0,0,0,10,0,33,7,0,1,0,0,2,0,6,5,4,1,3,0,1,1,1,4,0,2,10,0,7,0,0,0,0,0,0,1,0,0,2,5,0,1,6,1,0,8,0,0,1,0,0,0,0,0,11,3,0,0,2,2,1,0,5,0,1,0,0,10,0,3,2,0,0,4,5,5,1,0,5,0,53,0,0,0,5,3,0,2,0,14,5,0,2,0,2,13,5,0,6,6,0,1,5,7,0,2
10.0,73,7,0,0,0,0,0,0,1,0,0,13,0,0,0,3,1,8,1,4,3,0,0,2,2,4,1,0,10,0,4,7,3,0,2,2,0,14,46,0,0,0,0,3,10,85,7,0,0,0,3,1,4,0,3,19,1,0,0,0,0,0,7,15,4,3,3,9,0,0,0,0,0,5,10,6,24,0,4,7,3,3,5,0,1,0,14,0,0,0,1,0,4,0,0,0,1,0,0,0,3,7,0,0,0,8,3,0,7,0,0,0,3,5,4,7,0,0,0,1,1,2,0,1,6,0,9,1,4,3,0,0,0,1,0,0,0,22,0,0,1,0,3,0,3,1,0,0,0,2,46,0,1,0,3,0,4,1,0,4,0,0,1,3,7,1,4,1,8,0,1,0,0,2,1,0
10.0,73,8,2,1,0,2,0,2,0,0,0,9,0,0,2,0,2,1,3,4,0,2,0,0,0,1,0,2,6,2,0,4,0,1,3,0,3,5,29,2,0,0,2,4,4,82,0,0,0,0,0,0,5,0,9,11,3,4,0,0,0,0,0,20,0,12,4,6,0,0,0,0,2,1,8,0,19,1,1,1,2,4,7,0,4,2,2,0,1,0,0,0,1,3,0,4,4,1,8,0,3,0,0,0,0,5,0,4,2,1,12,0,2,1,0,3,0,5,0,10,0,7,0,2,8,2,0,0,1,1,0,0,13,3,0,4,2,14,0,1,0,0,0,0,6,0,0,4,0,0,66,0,0,0,2,0,5,4,0,6,0,0,11,0,0,8,5,1,0,3,0,0,0,0,0,6
10.0,73,9,0,0,1,1,0,1,0,0,0,12,0,0,0,1,1,1,0,1,0,0,0,1,0,2,0,5,11,2,2,1,1,1,3,2,0,5,38,0,0,0,1,0,20,54,0,2,2,1,0,2,7,1,3,18,0,0,0,0,0,0,1,11,0,12,0,2,4,2,0,4,0,3,3,1,6,0,0,0,0,3,2,0,0,4,4,0,4,0,1,0,1,1,0,0,4,0,2,2,2,3,0,0,0,4,4,0,3,7,2,0,4,12,0,4,2,2,0,0,0,0,0,0,9,0,5,3,0,2,0,0,2,0,2,0,8,27,3,6,4,0,0,0,5,2,0,1,0,0,61,0,0,0,1,6,2,1,1,0,0,4,7,0,3,2,4,0,20,1,0,0,0,4,1,0
10.0,73,10,0,2,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,4,1,3,1,8,0,1,15,0,0,2,1,0,11,40,1,7,0,0,0,10,44,3,1,1,8,1,1,8,0,3,9,0,0,0,0,0,1,5,12,1,1,2,9,0,2,2,0,0,0,1,1,6,5,0,0,2,5,6,5,1,5,0,0,0,0,0,0,0,4,0,2,6,0,7,0,0,0,0,1,1,3,0,0,4,0,1,1,0,3,0,11,0,0,0,3,0,2,2,2,9,0,2,1,0,0,1,2,0,3,3,0,1,19,0,2,2,0,1,0,4,0,0,0,0,2,59,0,6,0,0,0,4,1,0,5,3,5,8,0,1,2,5,0,11,2,2,0,6,0,0,4
10.0,73,11,0,0,0,0,3,0,3,0,5,16,1,1,0,0,0,1,4,1,0,0,0,0,0,0,2,7,7,0,0,5,1,4,2,0,2,2,26,0,0,0,2,0,12,25,0,0,2,1,3,1,5,0,0,7,0,2,1,3,0,5,0,7,0,0,2,0,1,0,0,0,3,0,2,0,0,0,0,0,2,4,8,4,0,5,1,5,1,1,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,1,0,2,0,1,5,0,0,0,2,6,4,1,0,1,1,0,6,0,6,0,2,0,0,5,0,0,1,0,3,6,1,14,0,1,0,3,0,0,0,1,0,0,1,0,49,0,1,0,1,4,0,0,4,9,0,4,9,0,3,3,10,0,5,4,6,1,1,0,5,0
10.0,73,12,2,0,1,7,0,0,0,1,3,11,1,0,7,0,0,0,2,0,0,1,4,0,0,5,0,0,7,0,0,8,2,0,3,0,0,8,39,0,0,8,2,1,3,32,0,2,0,2,0,0,5,3,5,4,0,0,2,4,1,0,2,12,1,0,7,4,0,2,0,0,0,0,0,6,0,1,0,0,0,4,6,6,1,4,5,0,1,2,1,1,1,0,0,5,6,0,1,0,4,1,0,0,0,11,0,0,6,5,1,3,0,0,0,0,3,0,3,7,2,1,0,0,3,1,0,0,2,0,0,1,2,1,0,1,0,21,0,0,0,0,1,1,5,0,3,0,0,0,42,0,0,1,0,0,2,5,0,13,0,3,5,0,0,0,9,2,12,0,4,0,0,0,4,0
10.0,74,1,2,0,1,1,0,0,0,0,0,22,1,0,0,0,2,0,1,1,0,0,1,2,2,0,2,0,18,2,10,6,0,3,4,0,4,6,37,0,0,0,1,4,9,0,0,0,0,0,1,1,4,0,4,21,0,0,0,2,0,0,0,9,1,4,2,0,0,1,0,0,0,0,8,0,7,4,0,1,4,15,3,0,0,3,7,0,0,1,1,0,5,2,2,1,3,1,4,0,0,7,0,0,0,4,3,2,0,0,0,0,0,4,0,10,5,0,6,0,0,4,3,3,3,0,1,2,0,0,0,0,0,0,1,3,1,21,0,0,0,1,0,1,2,0,1,0,0,2,60,0,0,1,1,1,0,0,1,4,0,1,1,3,1,3,0,5,2,5,0,0,0,0,2,0
10.0,74,2,1,0,0,0,4,2,1,5,1,19,0,0,3,0,0,0,0,0,0,2,0,0,1,0,4,0,25,0,9,1,5,0,2,2,0,3,18,7,0,0,2,0,12,2,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,6,5,0,4,15,0,0,3,0,2,0,0,0,0,12,2,0,0,0,3,11,0,2,1,1,0,1,0,0,0,0,4,0,0,4,0,3,2,0,0,1,1,5,5,2,0,0,0,2,0,0,0,3,1,2,2,1,6,0,0,2,0,6,0,2,0,0,0,0,3,0,4,5,0,1,13,1,1,0,0,5,0,10,0,0,0,0,1,37,5,2,0,0,2,3,1,4,11,0,2,2,1,0,2,1,0,0,1,2,0,1,0,4,2
10.0,74,3,0,0,0,1,1,0,0,0,0,23,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,5,19,0,12,12,1,3,3,0,0,9,10,0,3,0,0,9,19,0,2,4,0,1,0,0,6,3,10,23,0,0,4,0,1,0,1,13,0,3,2,0,0,2,4,0,3,0,4,0,36,0,0,1,2,6,4,4,2,2,4,2,3,0,0,2,0,0,3,0,3,0,3,0,4,1,0,1,3,6,0,0,0,4,1,3,0,0,0,1,0,1,1,2,2,0,1,1,3,0,0,3,3,3,0,0,2,1,7,0,0,14,0,0,0,0,1,2,4,3,6,0,3,0,50,1,3,0,0,5,0,0,4,1,0,0,0,8,8,6,2,2,1,0,0,0,4,2,0,1
