epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
2.0,30,4,0,0,1,0,0,0,0,0,0,48,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,6,0,5,4,0,0,2,0,0,7,40,0,0,0,0,0,5,17,0,0,0,0,0,0,3,0,1,18,0,0,0,0,0,0,0,3,0,1,0,3,1,0,0,0,0,1,3,0,46,0,0,0,0,2,7,0,0,2,6,1,0,0,0,0,1,0,0,0,0,0,41,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,2,0,0,2,1,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,1,0,0,0,0,0,0,0
2.0,30,5,0,0,0,0,1,0,0,0,0,50,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,8,0,3,3,0,0,1,0,0,1,54,0,0,0,0,0,5,15,0,0,0,0,0,0,3,0,5,21,0,0,0,0,2,0,0,4,0,0,1,6,0,2,0,0,0,0,6,2,61,0,0,1,0,0,8,0,2,2,4,0,0,0,0,0,0,0,1,0,1,0,47,0,0,2,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,4,0,0,0,0,0,7,0,0,0,1,2,0,1,0,3,0,2,1,0,3,1,1,0,0,0,0,0,0,0,0,1
2.0,30,6,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,0,1,15,0,0,0,0,0,12,16,0,0,0,0,0,1,2,0,4,21,0,0,1,1,0,3,0,5,0,3,1,2,0,2,1,0,0,0,3,1,22,0,0,0,2,2,4,0,2,3,4,2,0,0,0,0,0,1,0,0,1,0,30,0,0,1,0,0,0,5,2,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,5,0,0,0,1,0,0,2,0,0,0,0,0,8,0,0,0,1,1,1,0,0,0,0,0,2,0,0,2,3,0,1,2,0,0,0,0,1,0
2.0,30,7,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,5,0,0,3,0,0,8,18,0,0,0,0,0,8,60,0,0,0,0,0,0,1,0,1,14,0,0,0,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,8,0,4,0,0,1,0,4,1,0,1,4,2,0,0,0,0,0,0,1,0,0,0,1,33,0,0,2,0,0,0,4,2,0,1,0,0,0,0,0,0,1,2,0,0,5,0,0,1,0,3,0,0,1,1,0,0,0,0,0,3,0,3,13,0,0,0,0,0,1,1,0,0,0,0,0,15,1,0,0,2,0,1,0,0,2,0,1,2,0,0,2,1,2,1,1,0,0,1,0,0,1
2.0,30,8,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,8,0,0,6,0,0,2,0,0,8,26,0,0,0,0,0,4,34,0,0,0,0,0,0,1,0,1,19,0,0,0,0,0,0,2,14,0,1,2,1,0,2,0,0,1,0,4,0,1,0,0,0,1,2,5,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,7,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,1,0,3,1,0,0,0,0,0,0
2.0,30,9,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,10,0,4,6,0,0,4,0,0,7,40,0,0,0,0,0,4,33,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,3,1,7,1,1,1,2,1,0,0,0,1,1,5,0,0,0,0,0,0,0,3,0,1,1,11,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,3,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,7,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,7,2,0,0,0,0,1,0
2.0,30,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,2,6,0,0,3,0,0,7,68,0,0,0,0,0,10,42,0,0,0,0,0,0,2,0,2,33,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,1,5,1,0,0,0,0,0,4,3,0,2,1,3,1,0,0,0,0,0,0,0,1,7,0,25,0,0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,1,6,0,0,1,0,0,21,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,2,0,2,2,1,1,0,0,0,0
2.0,30,11,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,3,0,0,3,0,0,1,65,0,0,0,0,0,11,93,0,0,0,0,0,0,3,0,3,27,0,0,0,0,0,1,0,3,1,0,3,3,0,0,0,0,0,0,1,1,0,0,0,1,1,3,4,0,2,0,7,2,0,0,0,0,0,0,0,0,1,0,40,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,3,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,0,0
2.0,30,12,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,6,0,2,6,1,0,4,0,0,2,89,0,0,0,0,0,8,93,0,0,0,0,0,0,2,0,0,34,0,0,0,0,0,0,1,6,1,2,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,3,8,0,0,0,0,0,3,5,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,1,0,0,0,0,3,0
2.0,31,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,10,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,8,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0
2.0,31,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,1,2,0,0,1,0,0,6,0,0,0,0,1,0,13,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,0,7,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,4,0,1,0,0,0,0,0,0,0
2.0,31,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,1,1,2,0,5,1,0,1,0,1,0,0,0,3,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0
2.0,31,4,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0
2.0,31,5,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,10,0,0,1,0,0,0,0,7,0,3,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2.0,31,6,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,7,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,4,0,0,2,1,0,2,1,0,2,0,0,0,0,1,1,0
2.0,31,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,3,0,0,11,0,0,0,0,0,5,0,8,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,1,1,0,0,1,1,0,2,0,0,0,0,1,0,0
2.0,31,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,5,0,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,2,0,1,6,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,1,3,0,0,0,0,0,0
2.0,31,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,4,1,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,1,0,6,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2.0,31,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,3,0,0,0,2,0,0,6,3,0,0,0,0,0,0,4,0,2,16,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,8,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,4,1,0,1,0,0,4,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0
2.0,31,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0
2.0,31,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,32,1,0,0,0,1,0,0,0,0,1,65,0,0,0,0,3,2,3,2,1,0,0,0,0,0,0,2,41,0,3,35,0,0,3,0,0,23,106,0,0,0,2,0,25,1,0,0,0,0,0,0,19,1,8,45,0,2,2,0,0,0,4,11,3,1,10,1,0,0,0,0,0,0,14,3,6,0,0,0,1,11,12,0,2,12,22,2,0,0,0,0,1,3,0,1,2,0,10,0,0,2,0,0,0,26,1,1,7,0,0,0,0,2,0,4,1,0,0,7,0,5,4,0,4,0,0,5,5,0,0,0,0,4,1,0,5,88,0,0,0,1,0,0,34,0,0,4,0,1,106,1,0,0,0,2,0,0,0,3,0,4,1,0,3,9,4,0,12,32,0,0,3,0,5,0
2.0,32,2,0,0,0,0,1,0,0,0,0,61,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,6,41,0,4,22,1,0,7,0,0,20,129,0,0,0,0,0,23,2,0,0,0,2,0,0,11,0,0,45,0,1,3,0,1,2,2,4,1,1,11,3,1,0,0,0,1,0,18,5,9,0,0,1,2,11,13,0,3,16,22,1,0,0,0,0,1,1,1,1,2,1,0,0,0,3,0,0,0,15,2,0,10,0,0,0,0,2,0,6,0,0,0,2,1,3,1,0,5,0,0,1,1,0,0,0,0,5,0,0,2,80,0,1,0,1,0,0,26,1,0,2,1,0,39,0,0,0,0,1,3,0,0,2,0,8,2,0,3,9,6,0,20,12,0,0,2,0,1,0
2.0,32,3,0,0,0,0,0,0,0,0,0,72,0,0,0,0,2,2,3,3,1,0,0,0,1,0,0,5,36,0,6,35,0,0,2,0,0,19,260,0,0,0,1,0,20,4,0,0,0,0,0,0,11,1,1,43,0,0,2,0,0,1,4,6,2,1,9,5,0,0,0,0,0,0,16,3,14,0,0,3,8,8,21,0,3,12,42,3,0,0,0,0,0,11,0,2,2,0,1,0,0,3,0,0,0,13,5,0,17,0,0,0,3,2,0,15,0,0,0,17,1,4,0,0,1,0,1,0,1,1,0,0,0,2,0,0,4,86,0,0,0,1,0,0,32,0,1,2,0,0,48,1,1,0,0,4,2,3,0,4,0,6,4,0,6,10,2,0,24,14,0,0,0,0,1,1
2.0,32,4,0,0,0,0,1,0,0,0,0,78,0,0,0,0,0,1,3,1,1,0,0,0,0,0,1,5,46,0,5,37,0,0,14,0,0,21,192,0,0,0,0,0,40,16,0,0,0,0,0,0,8,0,0,73,0,1,3,0,1,0,3,10,1,13,6,2,0,0,0,0,0,0,18,2,13,0,0,2,1,3,22,0,4,8,29,2,0,0,0,0,3,16,0,2,1,1,7,0,0,5,0,0,0,15,2,5,9,0,0,0,1,0,0,6,0,0,0,8,1,0,0,0,2,0,0,2,3,0,0,0,3,4,0,0,4,94,0,3,0,1,0,1,14,0,0,0,0,0,37,2,0,0,0,1,4,3,0,1,1,5,0,0,3,6,6,0,14,18,0,0,1,0,2,0
2.0,32,5,0,0,0,0,2,0,0,0,0,70,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,5,38,0,10,27,0,0,7,0,0,17,178,0,0,0,1,0,23,14,0,0,0,0,0,0,17,0,1,83,0,0,5,0,2,0,4,8,0,2,5,6,0,0,2,0,0,0,25,5,6,0,0,0,4,8,19,0,6,2,31,2,0,0,0,0,2,14,0,4,2,0,1,0,0,3,0,0,0,28,2,3,12,0,0,0,0,2,0,14,2,0,0,7,0,3,0,1,0,0,0,2,0,0,0,0,0,3,0,0,1,80,0,2,0,2,0,1,26,0,0,1,0,0,34,0,1,0,0,1,1,5,0,5,0,7,2,0,0,1,5,0,19,12,0,0,1,0,1,0
2.0,32,6,0,0,0,0,1,0,1,0,0,61,0,0,0,0,1,3,3,6,0,0,0,1,0,0,0,3,29,0,4,26,1,0,5,0,0,7,80,0,0,0,0,0,28,75,0,0,0,0,0,0,12,0,1,70,0,1,3,0,0,0,3,6,1,4,5,4,1,0,1,0,0,0,13,6,4,0,0,3,7,6,15,0,4,3,44,2,0,0,0,0,2,5,0,1,2,0,6,0,1,2,0,0,0,24,0,3,9,0,2,2,4,2,0,11,0,0,0,13,1,3,0,0,6,0,0,2,2,0,1,0,0,3,0,0,3,87,0,0,0,0,0,2,17,0,0,1,0,0,27,0,0,0,2,3,2,4,0,5,1,6,2,1,4,1,5,0,23,4,0,0,0,0,4,0
2.0,32,7,0,1,0,1,2,0,0,0,1,86,0,0,0,0,1,1,1,5,0,0,0,0,0,0,1,4,45,0,8,47,0,0,4,0,1,16,62,0,0,0,1,0,31,91,0,0,0,1,0,1,9,2,3,66,0,0,1,0,0,3,6,8,5,2,7,7,0,0,0,0,1,0,13,1,8,0,0,2,1,5,13,0,2,13,37,6,0,0,0,0,4,2,0,4,4,0,6,0,1,2,0,0,0,24,1,1,14,0,0,2,0,7,2,16,0,0,0,8,0,4,2,1,2,0,0,1,3,0,0,0,0,3,1,0,4,91,0,1,1,0,0,1,28,0,0,1,0,2,40,1,0,0,0,5,1,3,0,5,1,3,1,0,2,9,4,0,13,15,1,4,0,0,2,0
2.0,32,8,0,0,0,0,1,0,0,0,0,65,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,3,43,0,10,43,1,0,8,0,0,13,41,0,0,0,1,1,19,64,0,0,0,0,0,0,18,0,2,53,0,0,6,0,1,0,6,3,1,6,10,6,0,0,1,0,0,0,19,6,4,2,1,2,1,7,16,0,3,5,28,3,0,0,0,0,1,5,0,5,1,0,2,0,0,2,0,1,1,14,3,1,11,0,0,0,1,0,0,15,0,1,0,7,0,10,2,0,2,0,0,12,1,0,0,0,0,3,2,0,5,105,0,0,0,14,0,2,23,0,0,1,0,9,63,0,0,0,1,1,4,3,0,5,3,6,2,0,3,6,2,0,18,27,0,0,1,0,10,0
2.0,32,9,0,0,0,0,0,0,0,0,1,69,0,0,0,0,1,1,5,2,0,1,0,0,1,0,0,5,40,0,9,28,1,0,9,0,0,15,60,0,0,0,1,0,35,56,0,0,0,0,0,0,7,0,5,50,0,0,2,0,0,0,7,3,3,1,6,8,0,0,0,0,1,0,11,2,6,1,0,1,7,8,19,0,0,5,25,2,0,0,0,0,3,5,0,11,1,0,4,0,1,3,0,0,0,32,3,0,8,0,0,0,1,2,0,17,0,0,0,17,0,0,3,1,7,0,0,10,4,0,0,0,0,2,0,0,3,93,0,0,0,0,0,3,25,0,0,2,0,4,97,1,0,0,0,3,2,6,0,3,2,13,1,0,5,4,6,0,12,13,0,3,0,1,9,0
2.0,32,10,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,1,5,6,1,0,0,1,0,0,0,5,43,0,4,34,0,0,11,0,0,17,62,0,0,0,1,0,17,57,0,0,0,0,0,1,11,1,2,52,0,2,2,0,0,0,3,4,2,0,8,6,1,0,1,0,0,0,20,3,0,0,0,1,3,10,25,0,0,11,25,1,0,0,0,0,3,4,0,2,3,0,0,0,0,2,0,0,1,25,1,2,17,0,0,0,0,1,0,14,1,0,0,4,0,5,2,0,5,0,0,1,0,0,0,0,0,3,0,0,1,87,0,0,0,1,0,0,33,0,0,3,0,1,58,1,0,0,1,2,3,3,0,6,0,12,1,0,6,11,4,0,19,22,0,0,0,0,3,0
2.0,32,11,0,0,0,0,0,2,0,0,0,48,0,0,0,0,0,3,4,6,1,0,0,1,0,0,0,12,33,0,2,36,0,0,2,0,0,20,92,0,0,0,0,0,19,86,0,0,0,0,0,0,14,1,0,53,0,0,3,0,0,1,1,5,0,0,10,11,0,0,0,0,1,0,21,1,0,0,0,1,1,8,15,0,1,13,28,0,0,0,0,0,2,6,0,5,2,2,1,0,1,0,0,0,1,23,1,0,6,0,0,0,0,3,0,10,0,0,0,6,0,3,2,0,2,0,0,5,2,0,0,0,0,3,0,0,3,89,0,0,1,1,0,0,31,2,0,1,0,0,31,0,0,0,0,0,0,1,0,3,1,6,2,0,4,8,5,0,17,23,0,0,2,0,9,0
2.0,32,12,0,0,0,1,0,1,0,0,0,58,1,0,0,0,2,4,0,2,0,0,0,0,0,0,0,11,51,0,3,26,0,0,8,0,0,12,192,0,0,0,0,0,17,134,0,0,0,0,0,0,10,3,0,52,0,0,4,0,0,1,5,6,0,0,5,3,0,0,0,0,2,0,18,6,0,0,0,2,2,2,16,0,0,7,32,0,0,0,0,0,2,4,0,2,1,1,0,0,0,0,0,0,0,21,2,1,14,1,0,0,0,0,1,11,0,0,0,3,0,1,1,0,5,0,0,2,0,0,0,0,0,3,0,0,2,85,0,0,0,1,0,0,27,0,0,1,0,0,44,0,0,0,0,1,2,0,0,6,0,10,0,0,1,4,4,0,16,12,0,0,1,0,1,0
2.0,33,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,5,0,0,1,0,0,1,36,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,29,0,0,2,0,0,0,2,0,1,2,0,2,0,0,0,0,0,0,16,6,3,0,0,0,3,4,5,0,0,2,31,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,2,0,2,0,1,0,0,9,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,14,1,0,0,1,0,0,0
2.0,33,2,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,36,0,7,5,0,0,1,0,0,1,86,0,0,0,0,0,9,0,0,0,0,0,0,0,3,1,0,21,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,4,1,4,0,0,0,0,1,4,0,0,2,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,8,0,0,0,1,0,0,2,0,2,0,0,1,2,0,0,0,0,0,0,0,1,20,0,0,0,3,0,1,2,0,0,0,0,1,13,0,0,1,0,0,0,0,0,4,0,5,0,0,1,2,0,0,7,2,0,0,1,0,0,0
2.0,33,3,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,32,0,10,8,0,0,4,0,0,1,167,0,0,0,0,0,4,1,0,0,0,0,0,1,2,3,0,24,0,0,2,0,0,0,3,0,1,0,0,4,0,0,0,1,0,0,4,0,5,0,0,0,0,2,7,0,0,0,31,0,0,0,0,0,1,2,0,1,1,0,5,0,0,2,0,0,0,5,2,0,1,0,0,0,0,1,0,8,0,0,0,4,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,5,0,0,1,0,0,24,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,3,1,1,0,0,0,0,0
2.0,33,4,0,0,0,0,0,0,0,0,0,45,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,30,0,7,11,0,0,1,0,0,1,170,0,0,0,0,0,15,7,0,0,0,0,0,0,0,1,1,16,0,0,4,0,0,0,3,0,1,3,1,3,0,0,0,0,2,0,7,0,0,0,0,0,1,1,3,0,0,2,33,1,0,0,0,0,1,1,0,2,0,0,2,0,0,2,0,0,0,9,0,0,1,0,0,0,0,0,0,9,0,0,0,4,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,4,18,0,0,0,4,0,0,2,0,0,1,0,0,25,1,0,0,0,3,1,2,0,1,0,2,0,0,0,1,1,0,11,1,0,0,0,0,0,0
2.0,33,5,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,37,0,3,7,0,0,2,0,0,5,125,0,0,0,0,0,9,16,0,0,0,0,0,0,4,0,0,23,0,1,3,0,0,0,2,2,1,4,2,1,0,0,0,0,1,0,13,0,3,0,0,0,0,3,5,0,0,1,38,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,12,0,1,2,0,0,2,0,1,0,12,0,0,0,3,0,0,1,0,2,0,0,1,0,0,0,0,0,2,2,0,0,35,0,1,0,2,0,0,4,0,0,0,0,2,22,0,0,0,2,0,0,3,0,0,0,1,1,0,2,0,3,0,12,3,0,0,1,0,0,1
