epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
1.0,54,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,54,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,54,5,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,16,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,2,0,0,0,0,8,5,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
1.0,54,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,3,0,0,0,0,0,2,12,0,0,0,0,0,1,12,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,54,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,2,7,0,0,0,0,0,0,1,1,0,5,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,54,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,54,9,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,3,0,0,2,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,54,10,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,4,0,1,0,0,0,0,1,3,0,0,0,0,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1.0,54,11,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1.0,54,12,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,2,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,55,1,0,1,0,0,0,1,0,0,0,39,0,0,0,0,2,2,7,4,0,0,0,0,0,0,0,1,10,0,1,19,3,0,4,0,0,24,23,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,3,82,0,0,1,0,0,11,1,17,3,2,8,1,0,0,1,2,0,0,8,0,22,0,0,0,1,10,10,0,7,10,9,0,0,0,0,0,0,4,0,1,2,0,28,0,0,2,0,0,0,9,5,0,2,2,0,2,1,0,1,2,4,0,0,6,0,1,2,0,7,0,0,0,1,1,0,0,1,0,1,0,2,13,0,0,0,0,0,0,7,0,0,2,0,1,39,0,0,0,1,0,1,1,0,10,0,7,1,0,2,9,2,0,6,6,0,0,0,0,0,1
1.0,55,2,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,4,7,0,0,0,0,0,0,0,0,8,0,1,3,0,0,5,0,0,16,84,0,0,0,0,0,31,0,0,0,0,0,0,0,6,0,8,53,0,1,1,0,1,3,2,8,5,5,6,1,0,0,1,2,0,0,4,0,59,0,0,0,2,7,5,0,10,8,8,0,0,0,1,0,1,5,0,0,2,0,25,0,1,3,0,0,0,17,5,0,1,0,0,4,0,1,0,2,1,0,0,6,1,1,1,0,4,0,0,2,1,1,0,0,1,1,2,0,4,21,0,0,0,0,0,1,9,0,0,1,1,0,62,1,0,0,0,0,0,3,0,7,0,10,2,0,0,4,5,0,3,1,0,1,0,3,2,2
1.0,55,3,0,0,1,0,0,1,0,0,1,43,0,0,0,0,0,1,5,3,0,0,0,0,0,1,1,0,8,0,2,12,0,0,3,0,0,22,55,1,0,0,0,0,30,1,0,0,0,1,0,0,8,1,3,58,0,0,2,0,1,4,1,23,5,4,6,3,0,0,0,1,2,0,7,1,54,1,0,0,0,6,13,0,2,3,9,0,0,1,1,0,0,7,0,1,5,0,21,0,0,2,0,0,0,15,4,0,1,0,0,3,0,1,2,0,1,0,0,3,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,4,8,0,0,0,0,0,2,14,1,0,5,0,0,35,2,0,0,0,1,1,1,0,10,0,7,1,0,1,2,5,0,3,1,0,0,0,0,0,0
1.0,55,4,0,0,1,0,0,0,0,0,0,32,0,0,0,0,1,0,7,5,0,0,0,1,0,0,0,0,22,0,4,12,0,0,5,0,0,33,59,0,1,0,0,0,20,7,0,0,0,0,0,0,7,0,8,67,0,3,1,0,0,3,4,18,3,3,4,1,0,0,0,0,0,0,11,0,36,0,0,0,2,7,12,0,5,10,21,3,0,0,0,0,1,3,0,1,2,0,25,0,0,2,1,0,0,16,3,0,1,0,0,2,0,0,1,0,5,0,0,4,0,2,2,0,5,0,0,0,1,0,0,0,4,2,0,0,6,23,0,0,0,0,0,0,9,0,0,5,0,0,17,0,0,0,4,2,1,8,0,11,0,8,5,0,1,9,1,0,5,4,0,0,0,0,0,0
1.0,55,5,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,4,12,0,0,0,1,0,0,0,0,13,0,1,20,1,0,7,0,0,32,61,0,0,0,0,0,36,8,0,0,0,2,0,0,17,0,2,65,0,0,3,0,1,3,0,21,6,7,4,4,0,0,1,0,0,0,11,1,75,0,0,0,4,8,20,0,5,9,9,1,0,0,0,0,0,12,0,3,3,0,38,0,0,2,0,0,0,10,6,0,0,0,0,4,3,1,1,4,8,0,0,8,0,2,0,0,4,0,0,1,2,0,0,0,1,3,5,0,0,12,0,0,1,0,0,4,16,0,0,5,0,0,39,2,1,0,0,1,0,22,0,11,0,12,10,0,0,4,2,2,5,6,0,0,0,0,2,1
1.0,55,6,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,3,10,1,0,0,0,0,0,0,1,12,0,0,7,0,0,4,0,0,28,63,0,0,0,1,0,31,56,0,0,0,1,0,0,13,0,1,62,0,1,1,0,0,3,1,15,4,1,2,4,0,1,1,0,0,0,9,0,47,0,0,1,2,10,12,0,7,6,11,1,0,0,0,0,0,7,0,2,1,1,37,0,0,1,0,0,0,21,3,0,3,1,0,1,1,2,0,3,8,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,2,1,0,4,22,0,0,0,0,0,1,15,0,0,2,0,0,30,3,1,0,0,1,1,11,0,14,0,1,8,0,0,3,5,0,7,1,1,0,0,1,0,0
1.0,55,7,0,0,1,1,0,0,0,0,0,36,0,0,0,0,0,1,5,8,0,0,0,0,0,0,1,0,8,0,1,11,0,0,4,0,0,26,81,0,0,0,0,0,31,35,0,0,0,2,0,0,13,0,4,63,0,2,0,0,4,3,1,19,6,1,7,2,0,0,2,0,0,0,4,0,55,0,0,0,0,8,13,0,1,8,11,1,1,0,0,0,1,11,0,1,10,0,28,0,0,4,0,0,0,14,3,1,1,0,0,2,1,1,0,1,7,0,0,3,0,4,2,0,4,0,1,1,0,0,0,0,1,2,0,0,1,18,0,0,0,2,0,2,11,0,0,1,0,0,10,1,0,0,1,0,1,1,0,12,0,7,6,0,3,6,6,0,6,0,0,0,0,0,2,0
1.0,55,8,0,0,0,0,0,0,0,0,2,36,0,0,0,0,1,4,6,7,0,0,0,0,0,0,1,4,8,0,4,15,0,0,3,0,0,11,48,0,0,0,0,0,34,23,0,0,0,0,0,0,5,0,7,59,0,0,1,0,1,2,0,29,7,3,7,3,0,0,0,1,0,0,8,0,28,2,0,0,0,8,12,0,3,3,9,2,0,0,0,0,0,3,0,1,2,0,27,0,0,6,0,0,0,24,5,0,5,1,0,3,1,1,1,1,2,1,0,6,1,2,1,0,5,0,1,2,0,0,0,0,0,3,1,0,4,12,0,0,1,1,0,0,17,0,0,2,0,0,33,0,0,0,2,2,0,13,0,11,0,2,3,0,1,1,7,0,4,0,0,0,0,0,3,1
1.0,55,9,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,1,7,7,0,0,0,0,1,0,0,1,6,0,2,6,1,0,7,0,0,15,71,0,0,0,0,0,39,37,0,0,0,0,0,0,12,1,6,65,0,1,1,0,1,2,0,10,2,7,2,1,0,0,0,2,0,0,8,1,31,0,0,0,0,11,10,1,3,5,4,1,0,0,0,0,0,4,0,0,4,0,33,0,0,2,0,0,0,11,4,0,4,0,0,3,3,2,0,4,12,0,0,5,0,3,2,0,4,0,0,2,1,0,0,0,1,2,2,0,2,5,0,0,0,3,0,2,19,0,0,3,0,0,26,1,0,0,1,0,1,7,0,7,0,5,2,0,3,4,6,0,0,1,0,0,1,2,1,0
1.0,55,10,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,3,7,6,0,0,0,0,0,1,0,0,11,0,2,5,0,0,3,0,0,20,157,0,0,0,0,0,30,168,0,0,0,0,0,0,5,0,10,49,0,0,2,0,0,4,2,16,10,2,1,17,0,0,0,2,0,0,9,0,0,0,0,0,0,9,20,0,0,5,4,1,0,0,0,0,0,3,0,0,5,1,33,0,0,1,0,0,0,19,5,0,1,0,0,5,0,0,0,2,10,1,0,4,0,4,2,2,11,0,0,0,0,0,0,0,0,3,2,0,1,16,0,0,2,2,0,2,17,0,0,4,1,0,73,1,0,0,0,0,1,5,0,10,0,3,2,0,3,3,7,0,7,0,0,0,0,0,0,1
1.0,55,11,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,5,4,2,0,0,0,0,1,0,0,2,16,0,1,6,0,0,4,0,0,10,254,0,0,0,0,0,54,129,0,0,0,1,0,0,3,0,5,35,0,0,0,0,0,5,1,23,3,0,3,41,0,0,2,0,1,0,8,0,0,0,0,0,3,5,24,0,1,5,9,0,0,0,0,0,0,4,0,0,7,0,27,0,0,0,0,0,0,16,2,0,4,0,0,1,1,0,0,1,5,0,0,5,0,3,1,0,6,0,0,0,2,0,0,0,1,2,1,0,1,11,0,0,1,1,0,9,12,0,0,0,0,1,73,0,0,0,1,0,4,2,0,13,0,7,4,0,1,0,6,1,5,1,1,0,0,0,1,0
1.0,55,12,0,0,3,0,0,0,0,0,0,28,0,0,0,1,3,2,6,3,1,0,0,1,0,0,0,1,8,0,7,5,1,0,4,0,0,10,181,0,0,0,0,0,18,132,0,0,0,1,0,0,3,1,8,41,0,0,2,0,0,7,0,23,2,0,5,42,0,0,1,0,1,0,8,0,0,0,0,1,1,4,11,0,2,4,8,1,0,1,0,0,1,5,1,0,4,0,26,0,1,0,0,0,0,16,7,0,2,0,0,2,3,2,0,0,0,0,0,6,0,2,1,0,3,0,0,0,2,0,0,1,0,1,2,0,3,10,0,0,0,0,0,4,13,0,0,1,0,0,35,0,0,0,0,1,1,1,0,28,0,4,2,0,1,2,4,0,4,1,0,0,0,1,2,1
1.0,56,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0
1.0,56,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1.0,56,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5,0,0,0,0,0,0
1.0,56,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1.0,56,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,56,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.0,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,56,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,56,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,57,1,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,1,6,5,0,0,0,0,0,0,0,0,3,0,0,13,0,0,2,0,0,1,2,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,1,4,0,12,0,1,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,5,0,0,1,0,0,2,1,0,0,5,0,0,0,5,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,9,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,4,0,4,0,2,4,1,1,0,0,1,0
1.0,57,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,7,0,0,2,0,1,5,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,14,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,5,1,0,0,0,0,0,0,1,0,5,0,0,0,3,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,9,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,7,0,0,5,1,2,0,0,0,0,0,0,0,0,0
1.0,57,3,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,4,0,0,2,0,0,2,10,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,1,0,1,2,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,7,0,0,1,0,0,3,2,0,0,1,0,0,0,0,9,0,2,6,0,4,2,2,0,0,0,0,0,0,1,0,0
1.0,57,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,8,0,0,9,0,0,3,0,0,2,3,0,0,0,0,0,16,1,0,0,0,0,0,0,3,0,1,27,0,0,0,0,0,2,1,4,0,0,2,0,0,0,0,0,0,0,5,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,3,0,0,2,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,7,0,0,0,0,0,0,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,1,4,0,5,1,0,0,0,0,0,0
