epsilon,neighborhood,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
4.0,86,7,0,0,0,4,2,6,0,3,0,51,0,6,0,0,0,3,10,1,3,1,0,0,6,0,0,0,3,4,0,6,5,2,2,8,0,5,1,4,2,0,0,0,15,5,0,0,1,0,0,0,12,3,0,15,0,0,4,0,12,0,11,0,0,6,0,10,0,0,0,0,0,4,10,0,3,0,7,1,0,0,8,0,3,0,0,2,0,1,2,9,0,5,0,0,0,3,27,0,4,0,0,0,5,10,0,5,0,0,0,0,5,0,4,8,0,0,8,10,0,3,8,0,2,0,2,3,0,0,0,0,0,9,1,5,0,5,4,0,0,0,4,0,0,1,0,0,4,0,2,0,0,2,4,3,6,4,0,0,0,0,0,0,0,5,10,1,0,0,2,1,4,2,4,0
4.0,86,8,0,0,0,7,7,0,10,0,1,48,0,0,3,5,3,8,0,2,0,5,2,0,0,0,11,9,0,0,0,2,1,0,0,15,6,6,0,7,0,0,0,0,0,11,5,0,4,4,13,4,3,0,4,24,0,0,4,0,3,2,11,1,0,3,0,9,11,0,0,0,3,11,4,2,24,0,0,2,0,1,0,4,7,3,3,8,0,0,0,0,0,0,3,0,0,0,1,1,0,0,7,1,2,13,0,0,7,0,0,6,7,10,0,2,0,0,0,0,3,0,0,9,3,5,3,5,0,10,3,2,5,0,20,1,1,12,0,14,8,9,19,0,0,1,1,0,10,0,12,0,0,0,8,2,12,0,7,0,0,5,0,0,1,0,9,0,2,0,3,0,0,6,18,0
4.0,86,9,0,5,0,9,1,25,12,2,0,41,2,0,14,0,0,3,16,1,2,4,22,0,4,0,0,0,1,0,7,0,0,2,6,0,0,8,3,0,6,0,0,6,8,0,1,3,0,0,5,3,0,0,4,5,0,0,4,6,1,3,18,5,1,0,1,0,0,0,12,0,17,4,0,0,5,10,10,1,2,0,0,0,3,3,12,2,12,0,6,0,0,17,8,1,0,7,0,0,5,7,0,0,0,14,0,0,12,0,0,0,2,0,0,3,1,7,0,1,0,1,0,5,1,0,0,0,6,0,0,0,0,0,3,0,0,2,3,0,0,1,0,0,13,0,5,1,5,0,1,2,12,9,0,0,19,0,0,0,1,13,3,2,20,0,6,0,0,7,0,3,0,0,2,2
4.0,86,10,11,9,2,14,2,4,6,0,6,39,3,0,18,0,3,2,0,0,0,1,0,3,5,0,0,18,0,5,2,0,0,4,5,0,0,6,2,6,0,3,0,0,16,64,0,0,1,0,5,0,11,1,0,3,0,0,0,6,0,0,1,3,2,0,1,3,3,3,0,1,0,0,6,0,0,0,0,2,0,5,6,0,2,0,0,0,8,0,14,0,0,10,0,0,5,0,7,0,0,4,0,0,0,0,2,0,0,0,3,0,0,0,30,0,0,19,4,2,0,4,2,7,7,0,0,0,0,9,0,1,0,0,8,0,1,4,3,0,0,7,0,2,2,4,0,0,7,0,0,3,1,0,0,5,0,7,2,18,1,0,0,1,0,8,2,4,2,1,4,0,4,6,2,3
4.0,86,11,0,7,0,3,0,0,0,0,6,13,0,1,0,0,0,3,0,15,0,3,6,0,9,0,0,3,20,0,2,0,1,0,2,0,0,0,17,6,3,10,9,2,11,0,14,9,0,2,0,6,1,6,0,12,5,0,7,0,1,0,1,19,20,0,0,0,6,2,8,5,14,0,0,0,0,1,0,9,22,0,6,0,0,7,0,5,2,1,7,4,0,0,20,4,18,0,10,0,6,13,0,0,0,6,15,5,2,11,1,13,32,3,0,9,2,0,0,0,1,0,1,0,0,0,1,0,0,0,2,1,10,2,5,3,0,0,2,10,0,0,0,1,21,4,9,1,1,1,6,0,10,0,0,0,2,0,0,13,0,1,0,0,0,0,0,0,9,0,0,2,3,6,2,0
4.0,86,12,0,0,0,1,0,1,0,0,0,47,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,6,12,4,0,2,4,0,0,0,0,13,0,0,0,0,1,12,0,9,4,0,6,5,0,0,9,0,0,7,0,2,2,0,0,4,2,15,1,5,0,3,0,5,2,0,3,0,8,21,4,0,1,0,0,0,20,3,4,0,21,0,0,0,3,0,2,13,0,0,0,0,2,0,0,0,0,1,8,12,4,0,0,0,0,1,0,0,9,0,14,0,0,1,0,4,0,4,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,6,5,5,0,0,1,3,2,0,0,1,0,1,0,3,0,0,0,0,6,4,0,0,0,0,5,1,0,0,0,0,1
4.0,87,1,0,0,2,0,0,1,7,2,2,217,7,6,0,1,5,4,11,5,0,0,0,4,5,0,12,1,66,0,30,44,0,0,11,0,0,33,291,0,9,0,5,4,72,5,5,2,1,0,6,0,19,7,19,156,0,0,0,0,0,6,8,66,9,13,29,4,2,12,5,1,4,2,40,10,73,12,0,0,0,6,48,2,7,3,31,0,1,0,1,0,4,19,0,5,12,0,31,7,11,1,0,4,0,60,8,2,3,0,0,8,5,0,16,29,3,0,0,14,7,1,0,5,39,5,0,11,9,0,1,7,0,1,3,5,0,91,1,7,1,2,5,3,20,0,1,3,1,9,115,8,0,5,0,7,2,9,0,16,5,8,6,0,19,0,15,9,26,3,10,1,9,4,4,0
4.0,87,2,0,7,0,0,0,0,20,8,0,221,0,0,0,0,2,11,16,0,0,0,0,5,9,0,3,0,61,4,0,43,0,18,4,0,0,23,565,0,0,3,8,0,41,4,0,0,0,19,1,0,10,1,8,143,0,6,1,2,13,12,13,38,9,24,10,33,8,10,18,3,11,0,21,0,87,0,12,0,0,12,20,0,19,12,25,0,7,1,24,4,0,14,0,4,36,0,34,0,0,2,6,0,0,30,1,4,0,9,0,0,4,19,11,21,0,0,2,24,13,0,5,2,40,0,12,11,0,0,0,6,4,10,5,6,14,92,0,1,1,14,6,5,11,0,0,2,1,0,139,13,0,0,4,1,4,1,10,48,6,9,2,0,0,0,8,0,12,4,0,1,0,0,3,4
4.0,87,3,0,0,1,9,13,2,1,0,3,229,0,2,1,0,0,14,14,26,0,2,1,0,2,0,11,5,83,0,19,56,6,4,19,0,26,27,514,3,3,0,0,0,90,11,0,1,0,7,0,11,10,1,11,190,0,0,0,0,14,1,11,56,7,0,14,45,0,9,1,5,4,4,44,0,127,0,0,7,15,16,34,0,15,9,35,0,0,0,6,0,9,22,2,16,30,1,35,0,2,0,3,0,1,38,8,7,6,6,0,5,10,2,0,29,0,0,0,24,0,24,8,4,30,4,0,11,0,0,9,2,12,7,0,2,4,69,5,0,0,3,0,0,26,0,7,18,0,0,365,0,2,7,14,13,2,16,0,0,0,13,4,0,7,0,12,2,15,24,7,8,0,0,0,1
4.0,87,4,0,1,12,0,2,15,0,0,0,224,3,0,4,0,0,0,11,11,5,5,0,1,4,0,0,2,64,0,33,52,0,4,23,6,0,32,414,18,0,0,2,0,76,114,1,8,1,2,22,0,17,4,13,199,0,3,11,11,2,0,8,70,0,13,19,17,0,0,8,0,2,2,49,2,128,6,0,3,2,14,36,4,25,19,32,10,0,0,19,1,8,23,3,4,34,1,32,0,2,6,9,1,2,46,0,14,5,5,0,1,0,0,0,24,0,3,0,11,0,0,6,1,25,0,0,34,4,0,0,14,0,0,0,1,10,84,0,0,0,0,0,10,20,0,13,0,0,10,167,0,1,0,2,5,2,1,0,18,0,9,10,3,12,5,13,4,12,9,0,0,12,13,14,0
4.0,87,5,0,0,3,4,0,9,0,5,0,239,6,9,2,1,2,3,14,20,0,3,1,0,2,2,0,6,80,0,20,37,0,0,21,2,1,29,394,0,0,7,8,0,79,137,0,0,0,6,0,2,43,9,4,188,0,0,5,0,0,12,12,53,0,0,12,7,0,0,8,0,7,0,36,0,231,0,0,2,0,6,29,5,27,29,43,14,0,0,0,0,7,16,0,5,43,0,35,2,1,6,0,0,0,46,1,16,5,3,0,0,2,7,0,35,0,7,1,22,0,6,10,0,35,10,3,11,0,1,3,4,7,34,16,0,12,69,0,7,6,5,1,0,19,2,9,1,0,0,166,0,2,3,2,1,5,2,0,15,3,68,14,1,9,2,23,11,4,23,0,0,11,11,0,11
4.0,87,6,0,1,0,0,9,0,4,0,3,242,2,4,11,2,0,3,6,16,0,2,1,0,4,1,1,12,68,14,38,58,0,11,15,4,20,14,294,0,0,1,21,0,83,152,0,0,0,0,0,4,52,0,11,193,2,1,0,2,6,2,13,77,8,19,25,29,0,2,1,4,6,5,34,4,207,0,29,7,0,27,31,9,12,8,43,13,1,0,2,0,6,18,0,0,48,0,35,0,12,0,13,0,0,34,13,9,15,0,4,8,3,0,0,46,1,0,12,5,0,3,9,7,28,0,2,20,6,0,0,0,11,5,20,0,8,74,0,0,0,6,14,5,18,0,1,11,0,0,142,2,1,0,4,5,8,23,0,0,0,22,12,0,3,14,16,0,19,24,3,0,0,5,0,0
4.0,87,7,4,0,0,2,0,0,2,0,9,238,4,7,1,5,1,3,14,21,9,0,0,0,0,0,0,16,72,5,24,84,3,0,26,8,9,34,231,4,0,8,0,9,101,259,7,0,17,12,0,3,44,0,7,189,2,4,4,0,0,3,5,60,0,18,26,10,2,1,3,0,5,0,41,0,133,4,0,8,0,13,37,1,0,33,53,0,1,0,0,3,8,0,0,7,31,0,30,0,1,11,0,8,6,23,0,8,12,0,0,16,0,2,0,39,1,0,2,30,0,0,0,0,42,11,13,23,10,0,0,4,1,9,30,0,5,94,11,0,4,5,0,25,32,4,0,0,0,3,169,8,0,0,1,7,3,4,10,26,0,30,18,0,18,12,14,10,26,27,5,1,8,2,13,0
4.0,87,8,5,0,8,0,3,4,7,0,5,194,4,0,3,1,0,0,16,13,2,0,0,0,20,4,1,0,85,0,23,54,0,2,19,0,0,27,194,0,3,0,5,0,49,175,0,0,2,0,0,4,34,0,12,218,1,9,5,3,3,10,0,63,7,15,34,18,0,0,9,0,10,0,39,4,113,1,4,7,3,8,47,8,22,9,39,9,4,0,6,0,0,16,16,14,43,7,34,0,0,10,4,0,0,41,5,2,6,0,0,0,0,0,11,42,0,0,0,5,0,4,6,0,31,0,0,11,6,5,0,1,0,8,1,2,11,82,5,13,0,1,4,15,27,0,0,6,0,12,128,0,0,0,2,4,8,3,0,23,0,25,11,6,7,6,16,0,18,8,2,3,6,1,13,0
4.0,87,9,2,5,12,12,3,0,0,0,0,187,3,0,0,0,0,5,3,3,6,0,1,0,0,7,1,7,62,0,14,76,0,10,24,0,0,29,204,1,9,3,0,0,90,164,1,0,0,1,0,0,42,1,8,169,5,13,7,4,0,6,0,59,7,25,13,11,7,2,2,3,0,12,26,3,109,0,3,12,0,21,40,4,12,17,15,4,9,0,1,5,4,7,0,0,30,0,38,0,9,6,0,0,3,53,1,1,11,1,6,5,2,0,5,65,0,0,2,19,5,7,3,1,46,0,13,16,7,0,2,0,0,9,26,0,0,73,0,7,0,5,2,0,15,1,0,6,1,6,191,0,11,5,2,5,0,0,5,15,1,9,41,2,14,34,7,2,17,28,0,10,0,2,11,4
4.0,87,10,0,0,0,0,16,4,3,5,0,179,0,3,0,0,0,7,31,9,2,0,3,0,1,2,0,5,61,0,6,48,2,0,26,5,5,42,227,0,17,0,10,0,89,505,0,0,5,0,0,0,27,5,16,185,5,7,6,5,2,0,2,88,8,14,9,6,5,0,0,1,5,1,23,16,0,0,0,0,0,13,20,4,12,9,10,5,1,0,0,5,2,21,0,8,42,0,22,0,1,8,2,4,10,58,0,0,17,2,3,13,4,1,5,36,0,0,0,7,7,1,7,3,20,1,4,17,7,5,2,0,9,1,6,0,0,80,10,1,0,7,4,11,11,0,2,0,0,10,238,2,1,5,5,8,7,11,0,39,0,5,20,0,8,14,23,2,14,4,0,7,9,0,16,0
4.0,87,11,3,5,10,1,0,0,0,5,3,187,0,5,0,0,5,0,25,27,0,0,0,5,0,3,0,0,66,0,14,45,0,0,16,0,0,32,266,0,0,0,5,0,103,464,0,0,0,5,0,12,30,3,6,173,0,0,0,0,12,0,8,24,5,7,8,0,4,0,5,0,8,0,11,3,10,7,7,0,0,29,48,0,6,12,25,0,0,6,0,22,0,7,0,4,25,0,19,0,0,2,1,1,1,20,1,0,6,12,0,1,0,5,10,44,0,0,2,38,6,0,14,0,16,19,22,1,4,5,21,6,0,11,11,1,4,73,14,0,0,0,0,14,36,20,3,5,5,0,153,11,0,11,11,0,4,1,0,59,5,14,9,2,6,13,24,16,13,2,0,0,10,0,9,0
4.0,87,12,0,1,3,0,0,0,2,4,0,171,0,0,7,7,0,14,10,33,16,3,1,1,0,2,7,4,69,0,29,49,1,1,26,0,3,36,338,0,0,0,5,0,70,497,0,8,3,0,0,2,26,4,19,170,0,2,1,1,0,8,9,72,2,5,14,6,0,3,3,0,3,0,23,1,0,0,1,0,5,14,21,1,21,24,41,12,7,0,7,10,0,18,5,1,14,0,10,1,7,0,0,0,0,37,1,1,8,0,0,0,0,0,0,58,3,0,0,53,2,4,15,1,25,0,0,0,1,0,10,5,0,0,6,0,3,88,0,27,0,0,2,0,28,3,0,0,3,8,114,0,11,19,5,0,9,0,0,41,0,13,20,2,5,9,33,0,24,19,5,1,6,6,9,0
4.0,88,1,1,0,0,0,0,11,2,1,0,5,9,4,6,9,0,11,5,11,0,0,0,0,27,8,0,0,13,0,7,8,0,0,0,0,0,8,173,0,0,7,0,18,2,0,11,0,8,1,3,2,1,6,0,47,1,1,0,0,11,0,0,14,0,9,0,18,0,0,0,2,3,0,11,0,129,4,0,0,0,5,24,0,0,14,14,7,14,1,0,4,0,12,14,19,7,5,98,1,0,2,0,7,0,15,4,0,0,0,0,0,0,0,7,3,0,9,0,10,0,7,0,9,0,0,1,0,0,0,0,2,5,2,1,0,0,6,0,7,0,0,0,10,0,0,1,5,0,0,38,0,0,0,0,0,0,4,2,11,0,16,0,9,0,6,3,0,0,0,25,1,6,0,0,0
4.0,88,2,0,1,0,0,0,0,0,0,5,21,0,8,13,0,0,1,0,0,2,5,11,0,1,0,0,0,16,0,0,3,0,0,6,6,1,5,215,3,0,9,0,13,21,0,3,3,0,5,0,0,3,5,9,51,0,2,13,3,1,6,1,26,8,8,0,4,0,9,0,3,9,1,14,4,186,5,0,38,0,20,9,3,0,4,17,3,0,0,5,0,8,0,2,0,6,1,149,2,4,8,10,12,1,23,0,0,0,0,0,0,5,5,0,1,0,4,0,23,0,3,5,10,2,0,3,4,0,3,0,4,0,1,4,1,1,16,7,0,0,0,10,12,3,0,0,0,20,8,65,13,0,21,0,5,0,3,0,9,6,17,7,4,0,0,4,2,0,0,0,0,6,0,9,3
4.0,88,3,0,0,0,0,2,0,5,0,3,6,1,0,27,0,0,0,7,2,8,0,0,0,5,0,0,0,14,2,14,0,0,7,0,0,0,2,487,0,0,0,0,0,36,40,7,0,11,8,5,0,8,0,0,54,0,6,0,0,0,0,2,6,15,8,3,45,0,0,18,8,0,1,8,0,824,0,6,8,0,0,22,0,1,12,6,0,0,2,0,3,2,2,3,1,5,2,217,0,9,11,0,2,10,27,0,0,0,0,0,3,5,2,0,13,0,0,0,8,0,15,2,3,7,8,0,3,0,1,8,0,0,0,14,10,11,14,0,5,0,0,0,10,0,0,0,1,5,0,163,0,0,0,0,0,0,20,0,79,0,0,18,0,0,1,0,5,0,9,0,2,0,16,0,1
4.0,88,4,7,15,0,0,0,1,0,0,1,21,0,4,8,1,0,4,6,6,0,0,0,3,0,0,7,0,4,0,6,11,0,0,11,17,3,23,523,0,9,0,0,3,25,95,0,0,0,13,9,2,7,6,0,40,0,1,0,12,0,6,0,12,0,1,2,8,2,0,0,11,0,0,7,11,761,0,0,0,0,5,8,0,1,9,3,0,2,4,2,0,0,0,0,0,6,2,180,6,1,6,6,0,0,18,5,1,2,0,2,9,1,0,8,13,6,0,3,7,1,12,7,4,0,5,1,0,9,7,15,6,2,0,0,10,0,11,0,2,4,0,0,1,0,0,0,6,15,2,191,5,0,0,1,0,0,5,2,15,9,1,3,1,0,4,0,4,16,0,7,2,0,7,2,3
4.0,88,5,1,0,5,8,18,0,2,2,0,17,0,8,0,2,0,3,10,0,0,1,1,0,0,3,0,0,21,0,14,12,5,0,0,9,0,12,717,6,2,0,2,0,35,89,0,0,1,7,0,1,9,0,7,27,0,6,0,0,7,4,0,17,12,6,15,14,1,0,13,0,0,0,7,5,916,0,4,14,0,8,29,3,3,2,13,8,1,9,0,3,8,3,0,0,0,0,178,10,3,20,3,9,1,0,5,0,0,2,0,0,0,0,0,12,2,0,0,5,0,19,4,3,0,0,0,5,3,0,0,6,0,3,2,13,13,2,17,7,0,0,0,6,1,0,0,9,0,0,143,8,0,0,9,2,0,0,3,53,7,9,8,13,5,6,7,0,20,0,0,1,7,0,0,1
4.0,88,6,0,8,0,4,0,5,0,0,1,0,0,0,0,5,1,7,0,0,0,15,0,0,0,0,0,0,31,5,9,8,7,6,0,0,0,14,703,2,8,1,0,0,26,304,2,0,0,7,0,0,5,0,15,53,0,20,20,0,0,0,3,21,4,2,1,28,0,0,0,9,0,0,12,0,695,0,0,5,0,3,24,12,2,7,5,3,0,0,0,0,0,1,0,0,8,13,52,0,4,2,3,5,0,16,19,0,2,0,4,0,0,3,17,5,0,2,3,15,4,1,0,12,9,7,0,0,16,5,0,7,8,16,0,0,6,16,0,0,2,1,0,10,1,0,0,1,0,2,54,13,0,0,1,4,0,1,0,56,16,0,4,0,8,6,3,3,4,0,8,0,0,0,0,2
4.0,88,7,0,2,3,0,3,0,8,0,5,26,2,0,0,3,4,12,4,17,0,17,7,1,0,1,0,2,42,0,19,0,0,4,0,0,0,18,617,0,6,0,4,2,29,483,7,7,0,3,1,3,15,3,6,37,0,0,0,8,0,0,0,25,2,0,0,14,0,9,5,1,0,0,26,4,320,0,0,4,3,1,23,0,5,13,14,0,5,0,0,7,1,3,0,6,1,0,40,0,2,4,0,0,0,15,1,3,0,0,0,0,7,7,0,1,3,8,0,8,2,0,3,2,11,0,4,3,9,0,0,4,0,1,3,0,0,13,0,8,0,0,0,0,6,5,18,0,0,2,86,2,0,0,0,0,0,0,0,32,10,6,8,0,0,1,9,0,18,0,3,2,0,0,2,0
4.0,88,8,0,0,1,2,12,0,0,6,0,16,9,0,0,0,1,0,7,15,9,11,9,1,0,6,0,0,19,7,14,18,8,0,1,0,0,2,429,0,0,0,0,5,17,363,2,6,0,1,0,0,8,0,3,42,0,0,9,0,1,8,0,0,23,5,9,0,0,0,25,0,3,8,0,1,231,0,0,0,9,5,10,1,2,3,5,2,25,0,17,0,2,5,0,4,4,0,49,5,1,0,0,1,3,9,0,3,2,0,10,0,0,0,1,8,1,3,0,8,9,3,0,0,9,11,1,0,0,3,3,0,0,0,3,2,4,38,0,0,0,5,4,0,12,8,11,0,13,1,182,0,1,0,10,2,0,3,0,22,1,1,0,0,2,10,3,0,5,6,1,0,1,0,1,9
4.0,88,9,0,11,0,0,8,0,10,0,1,13,4,4,0,0,0,0,4,22,0,0,2,0,0,0,0,0,12,0,0,4,0,0,4,0,0,23,386,0,0,7,0,0,29,339,0,0,0,0,2,10,7,0,4,41,11,1,0,1,3,3,2,5,0,7,7,3,0,10,11,0,0,4,0,4,172,5,0,2,13,0,0,0,0,2,0,1,1,0,0,1,4,4,3,6,1,0,75,0,0,0,0,0,0,14,0,0,0,0,0,1,0,1,5,0,6,0,12,0,4,4,1,0,3,0,0,5,0,0,0,0,0,0,0,1,2,8,0,0,7,6,5,0,19,0,0,0,3,0,138,7,7,1,6,8,0,27,3,49,0,11,3,6,0,4,5,2,1,2,0,0,0,10,0,0
4.0,88,10,1,0,25,2,0,0,0,5,0,4,0,2,0,0,10,0,9,7,8,7,2,3,0,6,1,0,10,0,7,6,0,0,26,6,2,4,538,0,2,0,0,0,48,401,3,0,0,0,1,5,4,0,4,56,0,2,0,0,2,2,1,6,1,10,16,0,18,4,6,7,4,4,0,2,1,0,10,12,4,0,14,0,4,12,5,2,0,0,9,8,0,5,7,4,2,0,69,0,0,4,0,6,4,30,17,1,2,0,0,3,12,19,0,3,5,2,0,7,0,9,9,13,25,0,13,0,17,5,0,2,13,0,4,1,4,10,0,34,0,0,2,0,5,0,0,0,0,0,101,2,0,0,0,5,0,9,4,58,0,2,0,0,4,7,4,2,0,10,0,4,0,0,4,0
4.0,88,11,0,2,5,0,0,0,0,0,0,31,0,0,0,0,1,0,8,5,0,0,3,0,0,0,0,0,16,13,13,4,2,0,0,0,0,7,491,0,0,1,2,0,21,262,0,0,0,0,0,10,21,0,0,72,2,8,5,9,0,0,2,24,0,2,9,18,0,0,0,6,5,9,6,9,0,0,10,0,0,3,6,5,9,22,0,0,10,0,20,13,4,0,0,2,5,0,24,0,0,1,0,5,0,13,2,9,2,0,0,0,4,2,3,5,0,2,0,0,0,2,5,2,5,2,0,6,0,1,3,4,2,1,3,1,3,5,12,0,0,3,0,0,1,0,0,0,0,2,64,0,2,0,0,0,0,0,0,14,6,0,17,0,12,12,1,13,7,4,0,27,2,0,1,1
4.0,88,12,2,24,2,2,9,0,1,1,0,39,0,0,0,1,0,4,0,5,3,0,4,0,0,5,0,2,18,0,6,0,11,6,14,0,12,0,811,0,2,0,19,0,18,264,9,8,2,4,0,23,1,0,6,73,0,2,0,0,3,8,0,11,2,10,2,20,7,0,0,4,0,0,0,0,0,0,7,7,0,3,13,7,5,3,6,0,8,4,0,0,0,4,0,2,0,0,40,2,0,4,1,0,3,16,3,0,0,5,0,0,0,0,0,11,2,6,0,10,2,9,6,0,2,0,0,1,0,0,0,0,0,3,1,4,0,13,2,2,0,0,7,3,6,2,1,5,2,0,39,0,1,2,0,4,0,0,14,22,0,0,9,1,10,0,0,2,7,0,1,0,0,0,5,3
4.0,89,1,0,2,0,0,0,0,0,12,7,7,0,0,3,1,0,3,1,16,0,0,0,1,2,14,0,0,15,7,0,0,0,8,1,0,0,6,22,2,4,0,5,4,27,3,0,0,4,7,2,5,0,0,0,10,4,2,0,2,1,5,2,2,0,10,0,0,0,9,8,1,12,0,4,1,1,0,0,0,0,0,7,5,4,0,19,0,0,1,1,0,0,9,0,0,2,2,0,11,0,2,1,0,3,9,0,3,0,0,0,0,0,0,0,24,0,14,17,0,0,0,3,3,0,1,0,6,0,0,14,0,3,1,5,8,3,6,0,5,0,3,1,12,3,3,0,2,15,0,13,0,0,0,0,9,4,0,0,1,0,9,0,0,0,0,0,0,2,3,3,0,0,0,0,0
4.0,89,2,0,0,1,6,6,0,1,0,1,0,0,1,0,5,6,0,2,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,3,0,0,0,3,4,16,0,0,4,2,0,2,0,2,0,0,10,4,0,0,8,12,0,0,3,3,7,1,0,7,3,5,0,8,0,18,0,0,2,5,3,0,6,3,0,2,0,2,0,8,0,3,3,0,0,0,0,0,0,11,2,2,0,0,4,0,0,3,0,2,0,1,3,1,0,2,16,0,6,8,0,0,0,0,1,0,4,1,0,0,0,1,0,0,0,1,0,5,9,0,1,0,5,7,0,8,3,6,0,5,0,0,1,0,0,0,0,1,3,6,0,0,0,3,2,0,0,0,8,0,2,6,0,10,2,0,0
4.0,89,3,19,4,6,0,0,2,15,0,0,0,0,0,0,0,0,4,2,1,2,5,0,1,6,0,16,10,7,8,7,0,0,4,8,0,0,0,28,10,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,8,0,0,0,0,0,0,0,1,4,9,0,1,2,3,0,0,0,3,6,33,6,7,0,12,0,0,6,0,3,0,2,2,0,2,0,0,2,4,0,0,4,2,0,0,0,6,3,0,0,8,0,0,3,16,0,4,11,0,18,0,0,10,0,1,1,16,6,0,0,0,0,0,0,0,0,0,11,1,7,0,0,11,3,0,0,0,0,5,0,0,0,0,0,9,0,0,0,1,0,0,1,1,0,0,2,3,0,0,1,0,6,0,3,0,8,0,4,0,6
4.0,89,4,0,0,0,2,0,1,0,5,4,0,3,4,0,0,0,5,0,0,0,0,0,19,0,0,13,0,13,0,0,0,0,0,3,0,2,0,41,0,3,7,0,0,7,0,2,1,0,4,10,0,7,0,0,6,4,0,3,0,0,3,0,10,1,0,0,3,0,0,0,0,0,0,3,5,38,11,0,0,1,2,2,0,2,3,0,4,0,1,0,7,0,0,7,4,11,0,1,5,1,0,1,0,0,6,5,0,2,2,6,2,2,8,20,12,1,0,0,2,1,7,5,3,0,0,0,0,0,0,0,2,1,1,1,9,0,1,18,0,3,0,0,0,0,6,1,2,5,0,0,0,0,0,13,10,0,0,0,3,0,0,0,0,0,4,1,0,5,16,0,0,0,1,0,0
4.0,89,5,1,0,11,0,0,0,1,0,0,8,0,0,0,0,6,0,2,0,0,0,0,9,1,0,0,0,10,0,12,7,1,0,0,4,0,0,31,4,17,1,0,0,22,25,2,3,2,0,0,5,0,0,6,22,4,0,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,5,4,0,9,0,2,0,1,0,0,1,0,0,20,6,0,0,0,0,6,0,3,0,0,0,5,0,3,0,0,12,1,0,0,6,0,4,0,0,0,0,0,0,4,9,0,0,6,3,3,0,2,5,9,0,1,0,0,0,2,6,0,0,11,0,7,0,5,2,10,11,0,5,5,0,0,0,5,1,3,0,4,0,19,0,0,0,6,0,3,14
4.0,89,6,1,3,0,7,0,2,0,4,0,0,0,4,0,17,4,3,1,1,12,2,0,2,0,3,0,0,2,5,9,0,0,4,0,6,0,0,31,0,10,0,0,0,1,47,0,0,0,8,0,4,10,0,1,9,0,0,0,4,6,7,4,13,6,0,0,8,0,8,11,0,0,6,13,0,9,0,2,10,3,10,12,6,20,13,10,0,0,0,0,18,1,2,0,0,0,0,0,5,0,0,0,6,0,0,0,4,0,3,2,0,15,2,3,1,7,0,0,13,3,8,0,2,0,5,0,1,0,0,6,2,0,12,2,0,8,7,0,0,0,1,1,2,0,1,0,0,0,0,4,5,0,15,25,0,6,0,9,0,0,3,0,0,0,0,0,5,0,14,0,5,0,2,0,4
4.0,89,7,0,0,11,0,0,12,0,8,0,10,0,0,0,8,3,12,0,0,0,2,0,0,2,0,0,3,14,7,1,7,6,0,0,0,0,0,40,2,1,0,0,1,0,6,10,7,15,2,0,2,0,6,0,6,0,0,0,1,6,0,2,11,0,9,2,0,2,5,0,0,3,2,0,15,25,2,0,14,7,6,7,0,0,7,0,0,0,0,0,0,16,0,0,0,8,0,0,2,0,1,0,0,0,15,0,15,0,4,13,3,0,0,5,26,5,0,0,6,0,7,0,0,2,0,0,3,0,6,0,0,1,3,0,0,0,0,12,15,0,0,0,0,4,0,0,0,0,0,7,0,2,0,0,1,0,0,0,4,0,0,9,0,1,12,21,0,1,6,0,0,0,0,0,12
4.0,89,8,0,17,0,0,0,19,0,0,0,19,0,2,8,0,0,22,2,4,0,6,0,4,6,0,1,3,3,2,11,0,6,4,1,0,0,2,44,0,0,5,8,0,7,21,2,10,2,0,2,5,6,5,0,1,0,4,9,0,0,5,0,0,1,0,11,16,2,0,2,0,0,1,2,1,0,0,0,1,3,0,13,5,0,3,6,0,0,10,13,0,0,0,1,13,0,5,0,0,5,1,0,15,0,0,2,0,0,1,0,2,9,0,4,11,0,0,0,5,0,9,7,0,3,0,2,2,0,2,5,8,3,14,0,0,0,7,0,7,4,0,0,0,3,0,10,2,5,0,7,0,0,0,0,0,0,1,3,0,0,7,0,0,0,1,0,0,0,0,0,2,17,0,0,0
