epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
0.5,67,2019,11,0,1,0,0,76,30,0,0,22,80,31,128,168,0,0,45,62,0,0,0,0,0,0,0,21,0,52,44,11,72,0,0,0,0,12,44,48,0,0,33,0,15,0,0,0,18,10,0,80,4,0,2,0,102,26,0,0,87,36,0,17,31,14,63,0,28,9,108,18,0,0,13,100,0,15,34,56,30,0,0,8,4,0,12,0,68,0,0,0,9,33,0,18,0,24,19,51,16,0,46,15,0,85,57,0,8,17,47,0,18,22,0,0,0,0,3,0,205,0,3,0,82,120,128,0,9,41,0,0,0,0,36,12,0,0,0,0,0,58,47,5,31,345,7,10,52,2,0,0,23,21,178,26,0,96,0,14,0,0,6,0,0,0,0,0,0,0,0,43,177,0,0,32,44
0.5,67,2019,12,0,0,0,116,47,0,16,11,0,23,43,89,0,14,26,1,42,0,20,0,0,42,38,0,0,0,0,0,0,0,0,24,6,5,48,65,0,46,41,0,0,74,140,9,0,16,0,28,0,0,65,5,0,11,183,0,0,21,42,83,37,2,22,3,15,0,14,0,3,0,4,16,0,0,0,0,13,0,0,72,0,0,46,0,12,58,11,46,14,40,0,129,4,18,0,0,0,42,32,4,38,39,15,87,50,0,0,0,0,0,34,38,0,1,56,2,80,44,0,82,34,98,0,19,74,0,0,0,0,55,0,0,0,0,57,0,21,48,1,11,3,30,2,87,52,28,0,9,0,0,3,0,0,0,75,10,0,36,67,5,0,0,0,0,0,0,0,127,20,0,0,151,0,0
0.5,68,2019,1,0,0,8,0,0,0,103,0,84,11,5,0,124,2,49,19,0,19,0,0,0,0,59,0,16,69,0,22,0,54,140,0,0,0,93,0,0,11,22,4,0,65,8,89,0,0,0,4,0,0,0,61,101,4,62,0,0,0,0,0,33,46,5,26,0,20,28,87,0,47,0,0,0,95,105,98,0,0,0,127,39,14,0,120,22,2,1,0,0,0,26,56,79,124,0,1,26,14,282,0,8,0,17,0,24,13,0,0,0,23,0,0,0,0,0,0,0,14,18,0,0,0,59,0,0,0,46,56,119,59,31,0,24,9,28,22,0,0,15,55,0,0,51,0,71,3,0,0,5,0,32,132,41,0,0,1,58,0,0,32,27,0,0,1,53,0,13,0,0,0,13,53,0,8
0.5,68,2019,2,77,9,67,8,10,23,28,1,14,26,0,0,62,0,13,0,42,9,0,26,30,0,121,69,0,0,0,34,0,18,15,6,12,0,0,0,0,3,0,21,0,146,44,65,0,95,138,0,45,17,0,0,23,0,0,0,0,0,0,0,84,47,2,0,91,0,31,0,12,0,1,0,56,19,0,0,0,0,0,46,0,7,14,10,12,34,0,0,0,0,24,0,0,0,49,31,53,175,6,0,0,49,0,8,0,0,10,88,0,18,34,0,0,39,0,0,2,0,0,63,0,0,115,67,0,0,0,0,0,6,0,125,0,15,0,19,0,50,0,0,0,0,0,0,0,0,0,0,33,0,12,51,0,9,12,0,0,0,0,16,0,0,52,91,1,47,73,0,0,24,0,0,0,0
0.5,68,2019,3,0,0,50,1,35,0,0,37,68,25,0,85,27,10,2,13,0,14,0,0,7,0,0,0,114,0,30,82,66,4,0,0,0,17,10,0,121,0,7,5,0,0,0,0,0,0,0,27,1,3,0,9,41,75,176,28,0,0,0,18,0,1,8,0,20,0,0,0,18,0,0,0,31,0,0,10,7,53,0,93,0,6,33,30,16,104,0,15,0,0,0,8,58,0,22,0,9,0,0,159,45,12,0,30,0,12,37,17,30,0,0,0,35,0,26,0,15,77,0,0,23,58,0,0,0,0,0,0,0,0,5,3,0,82,108,29,0,84,23,0,57,0,17,0,4,0,7,0,8,0,0,33,0,20,0,16,23,22,48,52,0,7,0,0,0,0,0,13,40,0,0,0,53,138
0.5,68,2019,4,0,0,0,24,0,0,8,39,22,49,3,7,0,0,37,14,21,0,70,28,63,0,7,37,0,0,0,13,0,0,1,0,67,80,138,29,37,45,0,0,41,0,44,0,0,0,0,39,72,15,0,0,33,61,90,23,0,0,0,0,69,31,0,16,39,49,53,34,14,0,0,3,0,22,0,87,0,1,0,36,0,0,10,0,12,20,92,120,0,16,0,26,0,0,0,2,0,7,1,11,0,0,33,165,0,0,53,0,0,0,0,4,12,57,14,0,0,0,0,0,32,0,10,9,1,0,42,0,0,17,16,0,0,38,32,19,82,0,0,244,53,0,0,1,12,0,0,0,4,0,0,1,0,0,25,5,27,0,0,0,8,32,9,36,3,10,0,53,0,26,0,61,0,115
0.5,68,2019,5,26,10,86,3,0,20,0,2,62,0,0,0,15,0,38,13,99,77,0,42,0,0,31,0,9,29,28,32,0,0,30,8,0,75,0,14,0,40,7,0,25,0,0,0,0,0,69,0,7,34,28,0,7,0,0,0,0,0,0,4,0,0,42,29,0,0,78,0,0,0,30,65,24,0,147,0,0,0,0,0,11,13,0,0,33,78,0,0,95,0,0,23,0,39,19,27,0,0,186,0,0,0,0,63,0,35,0,1,0,0,32,9,93,0,0,0,18,16,12,23,0,0,12,0,1,0,10,0,37,8,211,11,0,0,0,0,73,12,39,9,50,15,0,0,0,13,47,62,43,0,29,0,52,43,14,72,4,0,15,0,34,57,18,2,99,35,0,4,23,0,0,53,0,170
0.5,68,2019,6,0,28,2,0,36,44,27,74,0,0,144,0,0,0,86,25,0,0,0,52,0,124,131,16,19,0,0,0,78,0,106,33,0,0,0,0,5,0,89,0,0,0,0,5,0,0,26,0,0,0,0,0,25,140,0,7,0,0,178,172,11,0,1,45,9,23,32,0,17,0,0,1,26,0,100,0,0,0,0,6,0,53,21,0,38,7,19,87,0,73,22,0,68,0,0,0,26,87,0,73,0,0,0,14,7,0,0,15,0,0,0,240,8,70,0,5,0,0,0,0,0,28,0,27,136,0,0,28,6,36,0,15,23,0,0,97,0,19,4,43,0,0,31,57,12,0,0,32,1,19,91,0,0,48,21,1,6,68,98,0,24,120,0,0,0,0,38,4,0,7,0,1,0,71
0.5,68,2019,7,3,15,0,0,123,10,0,0,10,0,0,0,13,0,25,0,60,0,0,0,0,0,113,37,0,24,0,0,37,36,72,0,41,39,0,0,0,0,7,1,7,9,28,0,0,2,0,22,6,19,0,159,0,6,23,0,42,7,59,10,0,16,63,0,0,0,49,53,0,0,3,0,0,0,6,0,57,24,0,7,0,18,0,0,47,0,44,29,0,19,0,6,43,47,13,0,116,155,0,0,122,174,88,0,17,0,0,124,53,0,5,0,0,0,0,0,72,0,49,0,8,7,74,0,29,34,2,0,0,3,0,20,0,0,67,30,0,23,0,0,0,0,8,14,106,11,0,34,0,0,10,4,0,0,0,0,183,33,0,98,3,47,139,39,46,92,0,48,0,5,0,0,0,44
0.5,68,2019,8,10,0,50,13,0,0,0,0,18,0,0,33,75,0,91,0,0,14,26,147,31,0,0,12,46,45,27,29,0,0,7,0,0,25,0,0,35,76,0,1,59,38,57,0,0,24,2,54,27,0,42,75,0,11,6,0,0,0,44,16,0,15,12,0,2,19,65,50,22,50,12,28,59,57,39,4,0,47,29,35,0,50,36,0,2,96,0,0,40,10,0,24,0,0,0,0,0,7,0,0,8,0,0,0,0,92,66,79,4,0,0,9,22,15,0,61,10,54,11,0,0,0,0,103,0,66,0,0,39,0,49,6,0,0,0,0,0,52,57,0,15,0,94,0,14,4,30,167,0,0,0,35,0,0,99,90,20,0,0,70,1,138,0,9,0,36,74,0,0,0,0,0,7,49
0.5,68,2019,9,90,0,0,0,0,3,3,0,0,0,0,0,0,39,16,0,16,0,0,0,53,0,0,0,37,9,0,0,70,0,0,49,0,0,66,17,0,20,0,0,0,27,0,0,65,59,113,0,0,111,0,24,90,59,0,11,0,0,27,133,0,16,0,121,26,0,30,0,0,1,20,0,0,132,0,0,0,260,0,0,0,35,45,24,63,66,35,14,31,100,22,26,0,0,106,59,0,0,0,0,102,28,45,18,35,0,150,8,0,147,0,19,43,0,39,21,0,0,32,74,0,6,0,30,51,10,0,21,0,11,1,0,0,0,0,0,43,0,30,0,81,42,0,37,0,70,1,25,0,0,0,0,4,35,0,0,0,3,16,0,32,0,0,0,4,0,24,10,12,24,0,6,5,15
0.5,68,2019,10,33,64,0,0,0,61,0,16,0,0,11,0,0,7,59,1,70,9,17,0,0,10,36,23,15,92,0,61,0,0,0,130,98,151,9,6,17,0,0,5,53,102,0,64,0,0,96,81,0,70,2,45,0,35,57,36,0,0,49,0,9,0,111,0,18,38,0,6,104,68,0,102,109,0,0,0,0,4,0,0,0,0,0,0,25,33,0,73,0,0,0,20,0,18,0,0,0,32,0,0,10,40,5,16,130,35,0,0,58,40,0,38,24,0,0,33,5,0,0,23,0,0,0,67,0,0,25,0,0,36,0,0,0,19,0,24,0,1,40,0,0,0,0,0,12,10,22,9,0,9,52,0,0,125,31,0,85,86,18,77,0,0,0,71,85,8,69,51,0,22,0,0,18,0
0.5,68,2019,11,20,36,0,93,71,0,0,0,2,6,58,0,0,57,4,10,0,0,34,0,0,47,0,80,17,0,0,39,163,0,5,0,0,25,0,22,0,0,0,0,94,14,0,0,0,20,0,18,98,26,0,15,0,0,3,0,6,0,35,0,0,13,9,0,0,0,0,36,107,16,78,39,0,44,22,0,0,30,80,0,31,26,34,1,0,0,0,24,43,35,20,42,6,0,15,52,0,11,55,61,27,0,0,0,126,0,41,0,49,0,115,7,59,0,0,0,15,4,17,0,0,91,0,46,65,0,7,26,56,44,41,0,123,2,0,0,102,0,79,0,122,0,0,0,0,76,30,63,0,0,175,0,0,0,0,131,23,0,5,25,26,0,0,57,83,4,53,3,0,15,6,67,86,0
0.5,68,2019,12,0,34,0,7,16,48,0,44,1,13,82,0,0,0,30,48,1,0,0,43,0,0,24,1,0,18,0,49,87,114,152,50,0,0,0,26,15,7,0,31,0,0,0,0,0,72,28,6,53,0,0,31,0,39,36,71,0,0,0,0,1,67,3,0,0,54,48,0,32,0,53,0,0,4,0,0,20,7,68,109,0,0,49,0,0,0,95,0,13,0,0,61,26,29,4,12,11,151,0,0,22,19,9,0,0,0,0,51,0,49,0,4,0,30,60,0,0,0,0,0,110,0,0,0,0,66,22,0,0,9,99,0,0,41,0,8,0,18,0,0,0,0,0,0,8,0,0,0,0,0,16,0,0,20,0,22,0,23,34,23,30,43,0,0,17,7,26,42,0,9,8,27,66,0
0.5,69,2019,1,63,28,0,15,17,0,0,0,3,230,0,10,0,0,9,23,22,8,31,0,77,22,33,0,6,2,71,35,0,0,0,64,0,78,0,161,303,0,0,158,0,39,0,0,119,0,23,0,39,12,29,30,0,30,0,11,0,0,0,3,0,0,0,10,0,0,74,53,0,0,23,0,83,0,99,0,0,24,0,15,65,21,0,0,37,0,37,0,0,0,0,42,0,90,0,56,29,0,0,0,9,38,25,132,70,0,13,0,0,30,0,20,0,0,0,0,0,53,0,23,0,0,44,0,0,7,12,0,76,26,0,0,61,66,61,0,0,0,0,0,51,38,0,34,18,0,0,96,215,226,108,31,0,0,0,0,57,36,47,50,125,20,9,11,25,0,25,10,0,0,0,34,0,52
0.5,69,2019,2,0,11,53,47,44,41,19,23,96,125,0,0,0,0,59,0,0,1,0,0,25,57,23,0,0,0,39,30,2,0,0,60,0,68,93,24,489,0,52,23,0,0,24,0,54,33,12,0,17,0,6,0,0,69,44,143,12,0,0,26,1,12,0,5,118,0,0,0,2,215,0,4,0,29,190,29,0,15,0,140,20,0,16,14,86,1,29,139,12,0,194,21,154,3,0,78,135,0,0,0,79,2,33,26,0,0,0,0,0,73,7,20,33,102,0,7,0,0,18,0,17,0,0,48,0,0,0,95,11,13,7,63,0,7,0,0,0,0,27,0,0,14,0,0,12,0,33,101,284,0,24,29,0,0,0,0,55,0,0,12,0,134,5,0,32,82,39,0,54,8,1,0,0,20
0.5,69,2019,3,44,58,4,55,101,21,53,92,0,166,10,32,0,69,23,0,28,23,5,0,3,13,4,0,22,13,0,0,4,63,0,0,0,17,0,0,686,183,24,0,119,0,9,0,14,0,65,0,0,8,28,8,0,128,25,6,0,120,45,0,14,0,9,35,5,0,0,51,0,70,0,11,15,0,229,43,4,0,18,0,105,60,5,52,85,0,0,0,16,135,0,202,0,13,25,0,26,0,69,27,12,0,0,26,0,0,73,9,2,4,33,120,134,21,0,8,0,0,61,30,0,0,0,52,0,5,146,0,58,0,0,0,45,0,97,0,39,51,0,0,0,0,0,0,18,0,47,0,134,1,0,248,35,134,41,0,19,67,14,16,0,0,27,10,38,7,0,118,0,22,11,0,47,0
0.5,69,2019,4,0,20,0,0,0,0,0,0,0,62,18,1,39,55,5,50,165,20,0,3,0,33,0,0,79,49,0,0,0,0,0,6,0,0,49,21,456,20,0,0,47,115,33,134,14,5,0,37,2,23,2,26,8,102,0,0,30,22,66,37,0,111,42,0,23,35,0,108,14,0,6,0,0,0,111,0,45,53,0,35,0,0,0,10,111,0,45,34,29,0,12,0,0,75,2,0,84,55,0,0,0,30,69,22,0,79,0,0,66,149,0,93,0,19,29,0,44,80,30,0,0,0,37,50,0,0,28,46,0,0,14,31,93,0,74,61,0,8,20,64,5,0,0,0,92,0,0,149,103,0,16,0,47,0,0,0,18,35,1,15,60,38,6,83,4,0,0,0,18,7,0,0,0,0
0.5,69,2019,5,0,0,53,0,116,0,0,16,53,121,61,31,0,50,0,0,89,0,0,0,86,0,0,0,146,0,94,0,0,0,0,86,45,0,0,26,180,17,58,2,0,0,18,343,133,4,18,0,0,4,0,0,0,39,26,48,42,162,61,0,0,0,0,36,19,0,21,0,0,62,0,0,0,0,88,0,15,15,68,0,0,18,0,0,28,0,0,25,20,9,36,0,0,171,6,111,110,22,0,54,0,57,0,27,38,35,37,194,98,0,0,1,24,21,19,0,0,0,57,0,0,99,76,0,60,7,16,0,139,18,0,7,57,0,0,0,0,4,0,0,0,0,50,0,45,0,0,13,83,0,85,0,75,143,0,0,0,31,0,0,35,0,0,0,0,0,33,52,97,159,0,0,9,0
0.5,69,2019,6,20,21,0,30,0,0,0,0,0,104,0,11,0,0,27,0,0,108,51,0,0,3,0,43,0,0,66,0,29,24,0,16,40,32,9,0,107,0,83,0,4,61,33,258,35,0,9,15,0,0,22,49,0,92,29,103,0,0,0,0,3,0,0,0,62,63,0,0,75,12,0,39,0,51,65,19,22,0,26,0,45,0,0,19,171,0,0,0,0,24,11,0,0,33,0,0,0,35,88,47,0,0,38,52,0,32,0,150,70,57,0,3,18,0,9,31,0,0,44,0,0,0,29,11,9,0,28,28,24,36,0,73,0,0,20,121,0,0,0,0,66,68,39,0,0,0,7,103,114,0,15,6,16,0,16,6,153,0,0,54,0,162,0,0,32,93,0,22,0,0,22,0,5,18
0.5,69,2019,7,0,0,0,0,149,0,0,16,0,136,107,0,7,58,0,0,70,1,77,18,26,15,28,50,89,0,141,41,9,6,0,9,26,19,0,18,177,0,0,8,64,0,3,141,66,27,0,12,110,19,24,0,146,105,0,36,0,0,42,0,0,0,12,16,42,0,0,0,0,0,0,0,0,0,117,0,0,0,0,74,0,81,0,64,17,66,27,0,0,22,0,28,6,0,23,77,122,3,24,0,0,15,0,0,39,57,3,0,23,29,84,6,7,28,1,0,39,17,0,113,51,0,0,100,0,0,0,62,0,0,0,185,3,0,21,28,0,48,0,0,26,3,0,3,0,29,0,0,111,9,24,0,0,0,0,23,0,102,59,0,0,15,96,79,0,0,14,46,0,0,7,95,0,14
0.5,69,2019,8,104,0,0,0,15,0,46,0,225,112,0,50,256,190,0,2,8,24,0,41,0,0,9,0,0,0,18,0,130,4,10,0,0,0,0,16,205,19,0,0,0,0,143,142,0,0,22,0,4,0,78,5,0,153,2,5,0,0,0,0,24,0,0,5,0,0,5,0,66,0,65,12,0,0,65,0,7,57,81,15,121,15,84,56,0,0,0,0,246,0,0,0,6,50,0,5,0,0,0,0,0,0,0,31,27,2,0,1,56,0,0,56,3,0,0,13,35,57,1,43,0,6,39,69,34,57,62,0,0,37,80,44,0,171,25,14,106,63,8,0,0,8,15,21,8,57,0,92,76,0,46,0,10,8,0,0,69,0,21,6,0,0,0,16,0,0,9,29,0,25,0,1,6,0
0.5,69,2019,9,0,35,0,0,0,0,4,0,123,2,0,19,0,0,0,14,58,132,0,12,0,30,0,49,46,0,31,45,9,32,0,12,14,0,75,3,141,0,0,89,23,0,32,75,90,0,0,0,0,0,201,94,59,90,0,0,31,0,0,0,0,0,0,2,0,0,0,42,0,0,0,0,0,0,0,0,96,12,31,19,2,91,0,91,26,0,17,44,77,10,18,106,1,60,8,44,41,0,0,0,0,0,21,70,0,7,16,3,0,13,0,0,0,25,6,0,0,0,0,59,0,61,29,87,7,33,0,17,4,0,0,19,1,53,0,0,0,0,38,5,10,4,13,0,21,36,116,18,93,8,0,0,0,113,0,0,1,16,55,0,32,0,0,0,44,0,0,47,0,0,0,84,20,19
0.5,69,2019,10,0,10,51,18,0,0,22,0,0,62,45,13,45,15,80,0,0,0,0,0,0,0,0,7,14,0,0,0,0,87,37,59,0,0,48,0,377,55,0,109,45,0,34,339,76,1,17,12,0,3,0,5,127,95,54,54,97,0,13,73,35,11,0,0,0,0,22,0,45,0,0,0,0,40,23,0,0,18,21,0,0,7,9,0,0,132,0,55,0,49,12,0,69,31,1,8,26,0,0,4,0,0,0,0,0,34,25,41,0,22,0,8,81,0,11,0,0,100,0,33,65,10,0,29,0,34,0,11,0,0,5,9,77,80,26,4,0,23,0,0,0,0,0,22,0,0,0,59,227,34,0,74,61,0,0,2,0,11,0,7,0,0,0,7,0,0,39,0,6,0,37,0,20,0
0.5,69,2019,11,0,0,0,29,0,71,74,0,0,65,0,0,35,0,0,35,0,85,11,15,100,0,0,13,0,0,37,0,0,19,27,0,0,0,0,18,401,7,77,3,3,41,125,423,16,185,0,0,23,0,0,44,53,143,4,0,50,64,73,20,5,0,0,1,38,0,3,0,0,0,0,40,0,140,65,25,37,0,34,0,69,0,21,42,18,0,0,54,122,21,0,0,2,0,62,44,56,0,2,0,0,17,68,18,75,48,0,0,0,0,0,0,0,36,2,0,0,21,53,1,0,0,25,0,1,0,0,0,0,15,0,18,3,32,0,32,55,67,66,71,59,37,0,1,0,0,61,96,125,2,0,0,9,0,216,22,122,0,6,122,0,2,31,38,57,28,133,30,0,26,0,0,0,8
0.5,69,2019,12,61,0,34,100,18,26,0,1,26,70,0,12,96,22,61,0,13,0,13,0,0,21,2,0,3,27,28,34,0,41,9,26,0,0,160,51,526,73,119,0,0,20,83,558,51,4,0,0,0,0,13,0,0,27,9,0,0,9,38,0,0,0,37,60,0,87,0,0,122,32,0,6,12,0,85,7,25,37,8,0,17,126,38,286,0,0,21,17,0,0,0,0,78,0,0,0,37,0,0,0,0,25,0,0,19,0,8,0,0,0,27,0,0,8,0,111,0,2,0,10,38,0,0,0,0,52,0,97,56,0,0,0,0,98,0,106,14,4,15,0,28,0,43,42,0,0,0,7,76,0,0,59,22,28,38,0,55,43,0,87,0,0,0,14,0,0,35,0,0,6,0,21,0,0
0.5,70,2019,1,0,0,0,0,0,11,27,0,0,0,0,19,23,0,111,140,42,21,0,0,68,0,56,0,0,0,18,27,0,0,0,0,0,25,5,11,20,22,5,22,0,19,54,0,28,40,27,0,0,71,0,0,18,67,142,4,57,0,3,7,56,0,30,0,0,124,76,1,0,52,0,1,159,0,0,16,4,0,0,74,0,11,35,0,0,74,0,0,0,62,3,0,31,3,0,0,41,0,3,55,56,62,30,8,1,99,31,0,0,0,33,0,25,0,16,0,0,18,0,17,176,72,32,0,0,110,0,0,43,0,65,0,0,12,21,19,0,47,0,0,4,0,8,0,42,0,0,0,41,0,24,17,0,0,46,0,13,12,24,0,59,0,39,12,39,104,0,0,0,0,0,0,0,65
0.5,70,2019,2,0,4,66,3,0,21,191,9,14,0,0,36,28,0,0,58,0,25,0,0,0,0,27,0,50,0,0,0,80,14,0,0,28,0,93,47,90,16,8,0,0,0,0,0,0,0,34,0,30,0,105,9,6,24,0,6,21,48,74,20,72,5,0,0,53,15,0,8,16,228,1,65,0,13,117,79,0,50,3,15,0,42,110,35,0,0,0,23,34,16,17,77,0,0,0,322,111,0,0,34,0,0,50,17,0,0,0,8,0,0,111,8,0,79,0,24,0,0,0,6,0,46,21,103,0,5,53,0,28,8,8,0,0,81,0,17,19,0,3,66,39,57,0,11,0,54,0,0,90,0,26,117,0,89,0,32,5,40,0,38,27,0,13,0,55,0,24,10,11,0,0,15,0,65
0.5,70,2019,3,23,0,7,186,0,0,0,0,5,4,14,32,0,0,0,14,21,40,49,198,0,49,80,85,0,15,61,0,12,0,0,0,0,48,25,0,59,0,74,0,0,0,50,0,0,0,0,6,36,32,0,14,0,30,0,53,0,46,71,0,9,82,0,0,1,5,0,113,0,5,0,0,8,73,275,5,0,32,0,0,0,0,33,0,0,0,0,0,29,0,43,21,40,0,0,0,0,29,125,13,0,71,15,71,16,0,0,0,119,0,23,0,114,2,0,0,0,0,0,0,140,0,0,119,0,20,0,0,32,0,0,25,19,0,0,0,55,65,0,0,27,0,122,33,0,35,46,0,18,3,29,213,67,72,29,32,0,0,228,0,2,15,0,4,0,8,0,6,0,0,94,4,107,0
0.5,70,2019,4,0,0,66,0,0,64,0,0,92,23,105,0,0,17,172,18,24,0,40,23,0,6,11,0,111,10,12,3,129,72,0,0,33,0,0,264,15,27,0,0,0,0,0,43,77,105,0,0,36,0,49,47,105,4,0,4,0,92,0,24,0,0,0,0,0,22,0,42,88,77,0,0,35,11,228,71,0,0,0,0,11,0,15,20,17,27,180,38,0,0,0,50,33,0,89,3,0,108,0,1,19,0,0,27,0,12,31,0,14,46,0,0,19,47,20,43,48,37,0,0,0,6,0,68,0,0,0,0,0,70,0,0,0,0,1,83,27,60,125,0,0,17,20,14,31,0,0,0,0,0,0,18,4,0,0,0,40,0,50,46,11,47,15,0,0,9,0,11,0,0,0,28,0,45
0.5,70,2019,5,62,0,0,0,22,0,36,1,9,46,0,53,87,19,31,0,5,0,35,35,0,22,2,1,16,8,0,11,0,2,36,28,26,45,0,4,137,0,83,0,0,0,6,0,0,0,167,5,31,0,11,0,0,201,0,54,0,0,0,17,3,13,46,37,0,0,2,0,117,16,56,0,0,0,194,0,0,19,0,0,0,0,0,0,18,0,32,21,4,113,0,60,0,0,18,0,0,48,0,0,25,0,0,0,0,0,5,0,0,13,0,54,37,0,48,0,0,126,4,53,0,88,67,3,46,0,9,16,48,14,126,0,44,0,0,0,36,0,16,15,0,3,3,0,0,0,0,22,40,40,0,0,73,2,70,0,78,35,0,3,16,21,2,0,0,0,0,0,0,62,0,41,2,35
0.5,70,2019,6,0,64,0,125,30,48,0,0,0,23,10,35,37,42,179,14,4,0,109,14,22,25,0,23,0,2,0,2,67,0,0,11,254,75,0,143,67,0,139,21,13,110,15,0,0,7,0,0,72,0,41,0,11,142,0,0,0,0,105,0,0,20,135,0,15,33,0,0,10,33,0,50,1,0,161,0,0,21,0,0,9,0,3,10,85,19,0,5,132,0,17,34,0,0,0,0,0,0,30,9,27,93,0,0,0,17,0,0,12,70,0,21,0,62,7,0,36,6,17,22,84,0,0,6,70,0,0,82,0,16,5,65,0,0,0,71,9,21,60,0,12,0,35,31,0,87,0,0,0,69,0,17,0,0,15,243,1,0,0,0,89,94,0,0,0,6,41,0,0,0,6,10,0,0
0.5,70,2019,7,0,58,6,21,0,0,0,0,105,0,0,0,0,0,0,16,0,27,0,34,0,0,29,0,0,11,13,12,0,0,28,0,0,0,0,0,58,32,0,37,0,36,0,9,85,17,0,0,0,25,90,58,0,9,0,0,39,24,84,0,0,21,20,0,12,31,22,0,7,4,10,0,9,0,96,0,0,0,19,0,0,0,0,97,0,16,24,0,55,22,0,47,0,0,159,0,96,32,24,162,63,48,0,0,0,0,0,18,39,12,33,9,23,24,39,0,35,2,103,0,149,0,10,18,64,34,0,11,22,0,15,0,0,0,0,0,11,0,0,0,8,0,0,0,30,124,0,0,13,6,0,0,0,37,9,0,0,6,14,39,10,64,40,0,27,0,0,0,26,79,0,0,0,0
0.5,70,2019,8,0,0,5,18,0,0,0,0,0,14,5,26,0,100,2,47,0,0,24,0,0,6,0,0,0,0,0,10,0,38,0,0,1,0,0,188,0,0,2,0,0,64,0,50,0,9,0,80,0,0,101,0,50,36,41,17,0,126,0,5,0,12,84,116,0,83,146,2,0,115,63,15,0,0,20,0,19,0,0,0,0,0,82,38,0,0,51,0,45,8,0,63,63,44,7,24,0,51,91,0,0,0,0,0,39,0,0,152,0,41,0,0,16,53,0,0,140,0,0,0,0,0,63,63,0,0,3,0,0,0,0,64,48,20,0,0,0,0,138,4,40,0,0,9,0,66,47,131,8,0,18,0,0,0,14,15,0,37,33,21,0,0,0,0,0,5,0,0,0,0,21,0,25,10
0.5,70,2019,9,132,0,0,0,0,7,32,0,107,0,42,17,8,0,63,0,64,0,109,11,45,0,9,0,27,66,28,0,44,6,0,16,0,0,0,143,161,142,57,65,0,0,23,38,0,0,78,191,0,10,0,0,78,42,0,0,23,0,1,39,19,106,44,0,5,0,0,27,0,0,17,0,0,0,30,34,8,0,0,0,0,0,0,19,21,2,14,61,0,0,0,43,0,0,0,0,64,38,36,0,0,9,0,0,35,0,42,83,27,18,0,0,0,0,0,68,0,68,0,39,15,0,0,0,0,0,88,27,0,23,0,36,0,0,47,104,0,0,14,0,83,13,27,34,37,27,0,16,41,72,27,5,75,53,0,79,0,0,0,18,15,9,44,134,0,42,24,0,0,11,24,0,0,23
0.5,70,2019,10,0,0,9,0,10,38,36,7,52,0,2,14,0,73,134,0,40,207,53,59,56,0,0,0,0,3,0,0,0,33,0,0,62,4,0,0,135,2,30,0,0,0,96,18,36,0,64,0,0,0,0,2,115,4,0,13,0,0,102,0,0,75,13,15,22,0,2,29,5,8,91,0,0,0,0,0,0,2,0,20,0,0,0,0,0,50,0,43,5,0,64,4,6,6,48,38,0,11,114,19,50,0,17,20,0,0,0,27,5,0,0,0,0,0,139,36,100,0,0,127,52,20,0,0,0,0,0,0,0,0,38,90,0,107,23,0,0,101,0,0,0,9,43,0,12,60,12,3,0,17,4,43,2,0,0,21,0,30,43,0,12,78,0,51,0,0,0,9,0,0,87,0,0,0
0.5,70,2019,11,21,0,2,122,0,45,0,0,15,57,24,12,0,5,0,110,0,0,0,19,0,0,0,101,0,46,55,15,0,12,0,80,17,0,33,0,20,0,14,14,98,0,38,42,27,0,0,0,0,47,14,0,4,0,94,0,0,9,42,12,0,4,22,19,0,0,5,0,0,23,0,4,0,0,0,0,76,3,4,22,5,12,0,0,0,0,0,66,0,11,0,38,0,0,0,34,0,0,15,0,14,25,0,4,0,24,3,0,28,36,0,13,90,0,54,99,0,0,0,0,67,15,32,0,0,121,0,82,60,0,0,45,0,7,8,30,87,0,81,44,0,18,19,0,31,55,0,43,37,0,18,0,0,0,25,84,0,23,0,0,0,0,0,0,5,20,243,21,0,0,16,0,0,0
